,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
0,http://www.armslist.com/posts/4733000,For Sale:  *+* BODY ARMOR *+*         (size XL) [ price reduced ],"County of, Charleston, South Carolina",$ 475,"Listed On: Tuesday, November 24, 2015",Tactical,no type,no type,no type,no type,"CASH ONLY

NO I.D. or PAPERWORK


Size Extra Large Interceptor Body Armor

XL  IBA is in Like New condition.  Only blemish is on the front where another set of armor sat against it and there is discoloration approximately one inch in size.

IBA is in a Desert camo pattern carrier.

Kevlar panels are Level III  are rated to stop almost all pistol and shotgun calibers.

Ceramic SAPI rifle plates are Level IV and can witstand multiple direct hits from. 30-06 (plates are immaculate and unblemished)"
1,http://www.armslist.com/posts/4733001,For Sale:  Franchi Law 12 Semi Auto Shotgun 8+1,"Northwest, Houston, Texas",$ 225,"Listed On: Monday, October 12, 2015",Shotguns,Franchi                                                                                ,12 Gauge                                                                                ,Semi-automatic                                                                                ,Shotgun,"up for sale is nice condition preban Franchi Law 12 semi auto 8 + 1 shotgun. One of the sister guns of the Franchi Spas-12 the other being the Sas-12. Has the crossbolt safety not the dangerous lever type. The only flaw if you could call it that is the stock has been cut down about an inch as the original length of pull was way too long for my arms. Adding something like a Pachmayr pad brings it back to original length  Works flawlessly with full power loads, fires 9 rounds in less than 6 seconds. Less than full power and it gets finicky depending brand of ammo. Remember this uses 2 3/4"" shell only don't use 3"" inch. Also has a new buffer installed. ask any questions or if you want more pictures. Prefer local ftf in Houston don't want to deal with shipping. call or text 281-660-9861"
2,http://www.armslist.com/posts/4733002,For Sale:  .223/5.56 ammo,"Thomasville,NC, Greensboro, North Carolina",$ 70,"Listed On: Monday, September 28, 2015",Ammo,Franchi                                                                                ,12 Gauge                                                                                ,Semi-automatic                                                                                ,Shotgun,I have a case of Remington brand new 223/5.56 ammo for sale.  This is ten boxes of 20 rounds each.  Lowest selling price on the internet is around $80.00.  I will take $70.00 for the entire 200 rounds and you can save on shipping and taxes.  You can call me at 843-516-1 one two four.
3,http://www.armslist.com/posts/4733003,For Sale:  Vortex Viper HS-T 6-24x50 MRAD in ADM Recon Mount,"Charleston / West Ashley, Charleston, South Carolina",$ 700,"Listed On: Monday, October 12, 2015",Optics,Franchi                                                                                ,12 Gauge                                                                                ,Semi-automatic                                                                                ,Shotgun,"Incredible setup here available at an incredible savings to you.....no trades unless it's a higher end optic or a Leupold VX-R firedot.  My price is fair, please no low-balls.

Vortex Viper HS-T 6-24x50mm rifle scope, 30mm tube, MRAD reticle (AWESOME) with Butler Creek flip up caps in an American Defense MFG Recon quick disconnect mount and Vortex Scope Coat all in Vortex box with papers and all swag intact.  

Scope was installed properly into the mount (rings lapped) so I don't want to separate the two.  The mount is incredibly solid and looks good to boot.  

Scope has about 30 rounds through it on my AR10.  Selling only to upgrade to a Trijicon for some low light hunting of hogs.  Scope is in perfect condition and will come with a Vortex Scope Coat if I can find it.....

Scope ($639):  http://www.opticsplanet.com/vortex-viper-hs-t-6-24x50mm-riflescope.html"
4,http://www.armslist.com/posts/4733004,For Trade:  I want a Sig P226 or...,"Downtown, New Albany, Indiana",Offer,"Listed On: Monday, October 12, 2015",Handguns,Norinco                                                                                ,45 ACP                                                                                ,Single Action                                                                                ,Pistol,"If Bill Wilson was truly a great man, then you will have no problem with the fact that he chose the Norinco as a base for his first 1911's. The foundation for this 1911 is a Norinco slide, frame, and match grade barrel. Norinco is a carbon-forged steel, 5100 series chromoly steel to be precise (everyone else uses 4100 series), and this is a better metal than almost all manufacturers use today. Bill Wilson of Wilson Combat began making 1911's using Colt and Norinco, none other, and somehow we have decided Norinco is garbage because of the country it comes from. Cerakote job from K2 precision in New Albany. All Wilson Combat internals, comes with one regular mag and an extended mag. Custom punisher grips. Cash can be added for the right trade. Really going for a Mk25.

Please don't tell me you're looking for a ""higher-quality"" foundation for a 1911, only Colt, Springfield or Caspian use carbon forged steel these days besides Norinco. This is one of the best put together 1911's on the market for such a fantastic price. It will outperform any standard 1911, especially stainless or aluminum. Thanks for checking this out."
9,http://www.armslist.com/posts/4733009,For Sale/Trade:  Browning 325wsm xbolt with reloading supplies,"Evergreen, Denver, Colorado",$ 600,"Listed On: Monday, November 9, 2015",Rifles,Browning                                                                                ,325 Winchester Short Magnum                                                                                ,Bolt Action                                                                                ,Rifle,"i am selling my Browning 325wsm. It has exactly 110 rnds fired through it.  Browning bases and luapold rings, (the scope has been sold).

For an additional $50 I'll throw in reloading dies 50 pieces of brass and assorted bullets.

It's a great shooter, however I received a custom 300wsm for my birthday so don't need this one anymore. 

I'm mostly looking for cash, but if you have a trade, send it my way and I'll let you know. I'm also selling a 270wsm. Check out that losing if you are interested. Thanks for looking

Price. Offer

Rifle will be transferred at ARK Tactical on 285 and Kipling."
11,http://www.armslist.com/posts/4733011,For Sale:  ISSC SCAR-22LR,"Wrightsville Beach, Wilmington, North Carolina",$ 300,"Listed On: Monday, September 28, 2015",Rifles,ISSC Austria                                                                                ,22 Long Rifle                                                                                ,Semi-automatic                                                                                ,Rifle,"All black ISSC semi-automatic SCAR rifle. Includes an adjustable, folding stock with adjustable cheek rest. Comes with 2 folding iron sights, an NcStar tactical reflected dot sight, and magpul angled fore-grip (not pictured).  Rifle is equipped with standard size quad rail. Has only been fired once, and bought brand new. Includes box, papers, instructions, and bill of sale. Value at 400$ with all the attachments. Asking 300$ obo"
14,http://www.armslist.com/posts/4733014,For Sale:  45 ammo ball and self defense,"Downtown Orlando, Orlando, Florida",$ 225,"Listed On: Monday, September 28, 2015",Ammo,no type,no type,no type,no type,I have unopened 200 round box of blazer brass 75 rounds in box self defense different types 50 round box of pmc 50 rounds in bag ball ammo and 51 rounds loose self defense ammo different types asking 225.00 for all of it
15,http://www.armslist.com/posts/4733015,For Sale:  PPU 9 mm Blank Cartridges.,"Goose Creek, Charleston, South Carolina",$ 55,"Listed On: Thursday, January 21, 2016",Ammo,no type,no type,no type,no type,Five complete boxes of 50 rounds each (250 total): PPU brand 9 mm blanks.
16,http://www.armslist.com/posts/4733016,For Sale:  Saiga 7.62x39,"BHM area, Birmingham, Alabama",$ 900,"Listed On: Wednesday, December 23, 2015",Rifles,Saiga                                                                                ,7.62x39                                                                                ,Semi-automatic                                                                                ,Rifle,"Saiga 7.62x39 rifle, never fired, original box, original stock, been accessorized.  1-10 round mag, 3-30 round mags.  Excellent shape.   205-two two 9- four 00 two."
