,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
1,http://www.armslist.com/posts/3283001,For Sale:  CMC 3.5lb Tactical Trigger with KNS Pins,"Puyallup, Seattle, Washington",$ 175,"Listed On: Tuesday, July 15, 2014",Gun,no type,no type,no type,no type,"Selling a CMC single stage flat trigger and KNS anti roll pin set. The trigger was in a DMR build and taken to the range once and was awesome. KNS pins are new in the package. I'm in this setup over $220 before tax. Don't miss this deal for your AR! Thanks for looking
REDACTED"
2,http://www.armslist.com/posts/3283002,For Sale:  saiga .223 with extras,"bedford, Indiana, United States",$ 650,"Listed On: Monday, July 28, 2014",Rifles,Saiga                                                                                ,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,saiga rifle with extra mags and 260 rounds of steel case ammo. this rifle I have had for a few years and shot about 300 rounds through it. I am really just looking to sell but you can always shoot me a trade. I am wanting to get $650 for it. Thanks! call or text REDACTED
4,http://www.armslist.com/posts/3283004,For Sale:  Hayward Salt and Swim 3c $275 Or Best Offer,"Fairfield, NJ, New Jersey, United States",$ 275,"Listed On: Tuesday, July 15, 2014",Miscellaneous,no type,no type,no type,no type,"I know this doesn't follow the posting rules, but I have I've tried so many places to post this.


I have a brand new Hayward Salt and Swim 3c. New In box, box is opened because I didnt know that it was for pools under 30,000 gallons, and mines 32,000. Learned that once I read the instructions... Nice Fail on my part I must say.

Amazon has its up for $375
http://www.amazon.com/Hayward-SAS-PRO-Salt-Swim-Alternative/dp/B00C76UULY/ref=sr_1_2?ie=UTF8&qid=REDACTED&sr=8-2&keywords=hayward+salt+and+swim

I put the link in just so you can read more about the product and what not."
5,http://www.armslist.com/posts/3283005,Want To Buy:  Remington 700 .308,"North, Oklahoma City, Oklahoma",Offer,"Listed On: Tuesday, July 15, 2014",Rifles,Remington                                                                                ,308/7.62 NATO                                                                                ,Bolt Action                                                                                ,Rifle,"looking for a Remington SPS tactical AAC-SD with the 20"" threaded barrel in .308. please message me if you have one for sale. I would really like to work out a trade, I have a Mossberg 930 spx, s&w 9mm shield with upgrades, and a armalite ar15 with monolithic rail. thanks. thanks."
6,http://www.armslist.com/posts/3283006,For Sale:  5.56 ammo amd gun and parts,"Troy, Detroit, Michigan",FREE,"Listed On: Tuesday, July 15, 2014",Ammo,no type,no type,no type,no type,"FOR SALE
call or text REDACTED

Troy mi

S&w m&p15. 
Utg free float
Magpul afg2
Riser
New spings in trigger group
3 magpul mags
1000+ rounds ammo on stripper clips in ammo can

Also have
Truglo red dot triton
Millet red dot
Original forgrip
Original grip"
7,http://www.armslist.com/posts/3283007,For Trade:  New Ruger Super Blackhawk 44mag Stainless,"Bothell, Washington, United States",Offer,"Listed On: Tuesday, July 15, 2014",Handguns,Ruger                                                                                ,44 Magnum                                                                                ,Single Action,no type,"Low round count 13 to be exact Ruger Super Blackhawk Stainless with 4 5/8"" Barrel.  Gun is in pretty much new shape. Have box,paperwork and a few rounds of ammo for it. Must have CPL and WA ID. Paid $599 plus tax for it. Also have a new Ruger leather holster I can throw in as."
8,http://www.armslist.com/posts/3283008,For Sale:  243 WSSM browning A/bolt super short mag,"Camden, Columbia, South Carolina",$ 800,"Listed On: Tuesday, July 15, 2014",Rifles,no type,no type,no type,Rifle,"243 WSSM Browning A/bolt 
New scope, rings, and mounts
Excellent condition
Call or text: REDACTED
$ 800"
9,http://www.armslist.com/posts/3283009,For Sale:  Sig Sauer Mosquito - New,"St. Louis, St. Louis, Missouri",$ 275,"Listed On: Tuesday, July 22, 2014",Handguns,Sig Sauer                                                                                ,22 Long Rifle                                                                                ,Double / Single Action                                                                                ,Pistol,"Bought about 6 months ago.  Put a few mags through it and has been in the safe since. Great gun and ergonomics are amazing, I just don't shoot .22 very often.   
Priced to sell.  Email with inquiries.  Thanks"
11,http://www.armslist.com/posts/3283011,For Sale:  Stoeger Cougar 8000f 9mm SOLD,"Bastrop, Austin, Texas",$ 375,"Listed On: Tuesday, July 15, 2014",Handguns,Beretta USA                                                                                ,9mm Luger (9x19)                                                                                ,Double / Single Action                                                                                ,Pistol,"I had receive numerous emails on this pistol. I responded to everyone several times but I never received any response back. I started wondering what was going on. 
I don't know if it went into your spam box or the messaging service is not working correctly.
I just received an email from someone that I had responded to twice. He was upset that I was ignoring him. 
People please check your spam box when waiting on a response. I have found many in mine.
Regardless I traded it off this morning from another web site, sorry."
12,http://www.armslist.com/posts/3283012,For Sale:  Titan fie .25,"Farmersville, Dallas, Texas",$ 75,"Listed On: Wednesday, August 27, 2014",Handguns,Glock                                                                                ,25 ACP                                                                                ,Single Action                                                                                ,Pistol,Does not include mag & is missing firing pin.
14,http://www.armslist.com/posts/3283014,For Sale:  Gen 3 Glock 26,"Jasper, Birmingham, Alabama",$ 475,"Listed On: Tuesday, July 15, 2014",Handguns,Glock                                                                                ,9mm Luger (9x19)                                                                                ,Striker Fire                                                                                ,Pistol,Gen 3 Glock 26. Have box 2 mags and speedloader. Great shape roughly 200 -250 rds through it. $475
15,http://www.armslist.com/posts/3283015,For Sale:  winchester model 94 30-30,"franklin, Dayton, Ohio",$ 500,"Listed On: Sunday, July 20, 2014",Rifles,Winchester                                                                                ,30-30 Winchester                                                                                ,Lever Action                                                                                ,Rifle,1972 Winchester model 94 30-30 lever action. gun is in great condition. has been shot recently but before that is was almost 30 years since it had been used. I would like to sell straight up no trades. cash only. all sales come to me. im asking 500 obo. text me or call me at REDACTED
16,http://www.armslist.com/posts/3283016,For Sale:  remington 770 in 243,"tontitown, Fayetteville, Arkansas",$ 340,"Listed On: Tuesday, July 15, 2014",Rifles,Remington                                                                                ,243 Winchester                                                                                ,Bolt Action                                                                                ,Rifle,"Remington 770 in 243  this is a youth model
that means the stock is 1 inch shorter  it comes 
with 80 rounds and has had 10 rounds fired through it
in springdale 
REDACTED"
18,http://www.armslist.com/posts/3283018,Want To Buy:  ar10 rifle,"north, Oklahoma City, Oklahoma",Offer,"Listed On: Friday, August 8, 2014",Rifles,no type,308/7.62 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"I'm looking for a DPMS pattern ar10. I have several things for trade including a smith and Wesson 9mm shield and an armalite ar15 (has a monolithic upper rail). please message me if you are interested in working out a trade, thanks."
19,http://www.armslist.com/posts/3283019,For Sale:  Vortex Sparc with A.R.M.S lightweight QD Mount,"Puyallup, Seattle, Washington",$ 125,"Listed On: Monday, September 22, 2014",Optics,no type,no type,no type,no type,"Looking to sell my in great condition SPARC on an A.R.M.S lightweight Quick disconnect mount. This is a sweet setup on a budget! The mount was $100 alone. SPARC comes with the box and factory mounts. Thanks for looking 
REDACTED"
20,http://www.armslist.com/posts/3283020,For Sale:  Mossberg 590a1 shotgun blackwater tactical unfired,"Fair oaks, Sacramento, California",$ 490,"Listed On: Sunday, October 19, 2014",Shotguns,Mossberg                                                                                ,12 Gauge                                                                                ,Pump Action                                                                                ,Shotgun,"Unfired new mossber 20 inch m590a1 black water shotgun 8+1.  Call if you have any more questions
REDACTED
$490 or trade let me know what you have."
23,http://www.armslist.com/posts/3283023,"Want To Buy:  S&W 629 with 6.5"" barrel, DX Model   WTB!!","Far far Far East bay.. Kind of, San Francisco, California",Offer,"Listed On: Tuesday, July 15, 2014",Handguns,Smith & Wesson                                                                                ,44 Magnum                                                                                ,Double / Single Action                                                                                ,Revolver,"I would like to buy a new or used Smith and Wesson  629. Preferably a used one pre-lock in pristine condition with a 6.5"" barrel , the DX MODEL. I will pay cash and what ever transfer fees.call/text/send pics &price to (209) 481-3237 I live in Lodi, not trying to drive too far but  I can do an hour or two  depending on what you got. Thanks"
24,http://www.armslist.com/posts/3283024,For Sale:  MOSSBERG   (NEW),"Travelers Rest, Greenville, South Carolina",$ 330,"Listed On: Saturday, July 26, 2014",Shotguns,Mossberg                                                                                ,12 Gauge                                                                                ,Pump Action                                                                                ,Shotgun,"MODEL: 500
Pistol grip persuader
Custom tailored By ELLETT BROTHERS
Pump-action
Dual-action bars
Factory installed heat shied
Ambidextrous tang safety
Meet all Mll-s-3443
Positive steel-to-steel lock up requirements
Includes: gun lock Ten-year limited warranty.
Blue finish
12ga
8-shot
20""cyl barrel"
25,http://www.armslist.com/posts/3283025,For Sale:  30-06 browning a-bolt stainless stalker,"Camden, Columbia, South Carolina",$ 800,"Listed On: Tuesday, July 15, 2014",Rifles,Browning                                                                                ,30-06 Springfield                                                                                ,Bolt Action                                                                                ,Rifle,"30-06 browning a-bolt stainless stalker
Brand new scope, mount, and rings
Excellent condition
Call or text: REDACTED
$800"
27,http://www.armslist.com/posts/3283027,Want To Buy:  Beretta nano,"asheville, Asheville, North Carolina",$ 300,"Listed On: Tuesday, July 15, 2014",Handguns,Beretta USA                                                                                ,9mm Luger (9x19),no type,no type,Does anyone have nano for sale?
28,http://www.armslist.com/posts/3283028,For Sale:  Marlin model 60 (old style) parts gun,"southport/southside, Indianapolis, Indiana",$ 85,"Listed On: Tuesday, July 15, 2014",Rifles,Marlin                                                                                ,22 Long Rifle                                                                                ,Semi-automatic                                                                                ,Rifle,"Asking $85 obo.
I have for sale a used Marlin model 60 used for parts. No pics at this time. It still has the barrel and tube in good shape, wood stock in excellent condition, receiver and trigger guard and trigger group. Would make for great retro fit of newer model 60 or a good project. Just missing some internals.

Call or text REDACTED for pics or details"
29,http://www.armslist.com/posts/3283029,For Sale:  DESERT TACTICAL ARMS SRS 338 NORMA MAGNUM,"michigan, Michigan, United States",FREE,"Listed On: Tuesday, July 15, 2014",Rifles,no type,no type,Bolt Action                                                                                ,Rifle,"Desert Tactical Arms SRS 338 Norma Magnum 1 - Desert Tactical Arms SRS chassis, Monopod, Black Skins, Black metal 1 - DTA 338 Bolt 3 - DTA 338 Magazines 1 - Mark Gordon, Short Action Customs - Custom Bartlein DTA Barrel contoured blank 27"", 5R, chambered to338 Norma Mag, time curvature of bore to 12 , o'clock position of extension, fit to Chassis, cut to 26"" , crown, thread 3/4 x 24 , 1-9.5 twist, add custom thread protector and Cerakoted, (collaboration with Bryan Litz/Ammo Design by him thru Applied Ballistics) 1 - Custom Spiral fluting on barrel 1 - Installed DTA SRS QD Brake w Thread protectror. SRS Supressor Ready 1 - Long Range Accuracy Bipod 4 - Larue Tactical Rail Covers 1 - Softcase This rifle has only 110 rounds thru it and is in perfect condition."
30,http://www.armslist.com/posts/3283030,For Sale:  Springfield Armory 1911 Range Officer .45ACP,"Simi Valley, Los Angeles, California",$ 997,"Listed On: Sunday, December 28, 2014",Handguns,Springfield                                                                                ,45 ACP                                                                                ,Single Action                                                                                ,Pistol,"Springfield Armory 1911 Range Officer .45ACP

If you see this ad up, the gun is still available! No need to ask if I still have it!

We will do a Single Shot exemption (SSE) on these at the price listed. Please do your homework on this process first before asking questions if this gun can be purchased by you. We would appreciate it very much as we are very busy and get a lot of questions that can be answered ahead of time by doing a little research first. Thanks for understanding.

Product Specifications:

Caliber .45ACP	
Recoil System GI Style	
Trigger Long, Lightweight Speed 5 - 6 lbs.	
Sights Fully Adjustable Target
Weight (with Empty Magazine) 40 ozs.	
Height 5.5""	
Slide Forged Carbon Steel, Parkerized	
Barrel 5"" Stainless Steel Match Grade
Length 8.6""	
Grip Type Cross Cannon™ Double Diamond Cocobolo	
Frame Forged Carbon Steel, Parkerized	
Magazines 2 - 7 Round, Blued Steel
Options

- See more at: http://www.springfield-armory.com/products/1911-range-officer-45-acp/#sthash.tj2xFKXX.dpuf"
31,http://www.armslist.com/posts/3283031,For Sale:  .22 lr/mag heritage rough rider,"warrensburg area, Kansas City, Missouri",$ 160,"Listed On: Tuesday, July 15, 2014",Handguns,Heritage Manufacturer                                                                                ,22 Long Rifle                                                                                ,Single Action                                                                                ,Revolver,heritage rough rider .22 long rifle with a .22 mag cylinder. comes with half a box of .22 mag and 3 boxes of .22 long rifle. also comes with a clip on holster. please text me if you are interested at six14-88six-99two4. texting or calling is the best way to contact me. thanks
