,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
0,http://www.armslist.com/posts/7941000,For Sale:  Jericho 941 Full Size 9MM,"North Canton, Ohio, United States",$ 599,"Listed On: Wednesday, February 7, 2018",Handguns,Israel Weapon Industries                                                                                ,9mm Luger (9x19)                                                                                ,Double / Single Action                                                                                ,Pistol,"First introduced in the US in 1990, the Jericho 941 has enjoyed wide acceptance by American shooters over the last 25 years. Based on the highly regarded CZ-75 short recoil system, Jericho pistols combine proven design and function with IWI’s exceptionally high standards for reliable performance, accuracy and quality construction.  The Jericho features a frame mounted safety enabling “condition one” cocked and locked carry with single action function or hammer down double action function. Additional features include:  Integral Picatinny style rail for mounting accessories Adjustable dovetailed sights Firing pin block Hogue Fancy Hardwood Grips    Color: Coco Bolo, Checkered   Constructed of the highest quality, kiln-dried hardwood available   Barrels are cold hammer forged of the finest Mil-Spec CrMoV steel."
1,http://www.armslist.com/posts/7941001,For Sale/Trade:  Noveske N4,"Brooklyn Park, Minneapolis / St. Paul, Minnesota","$ 1,400","Listed On: Wednesday, February 7, 2018",Rifles,Noveske                                                                                ,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"REDACTED text or email please!Awesome Noveske N4 up for sale. This thing is extremely light and an absolute tack driver. Noveske lower, upper and handguard with a 16"" pencil barrel with a VG6 brake. The rail is currently wearing a BCM vertical grip and several Keymod covers. Timney competition trigger and Strikes Industries trigger guard and extended charging handle, nickle BCG, Troy HK style iron sights, BCM stock and a rubber Hogue pistol grip.Located in Brooklyn Park. Check my other listings!"
3,http://www.armslist.com/posts/7941003,For Sale:  Sig Sauer P226 Tacops 9mm Like New,"Gilbert, Phoenix, Arizona",$ 950,"Listed On: Wednesday, February 7, 2018",Handguns,Sig Sauer                                                                                ,9mm Luger (9x19)                                                                                ,Double / Single Action                                                                                ,Pistol,"Like the title says, Sig Sauer P226 Tacops in 9mm. This model has the tritium/fiber optic front sight with tritium rear sights, grips with the magwell, and it comes with four 20 round magazines. I can't find the fourth Sig factory mag, so you'll get one Mec-Gar instead, they work just as well as factory. It will also come with Sig's E2 grips with the install kit.It's in very good condition, no wear to note. No classic Sig barrel wear either, maybe 100 rounds through this one.I'll consider trades of the same quality. 9mm only, Scorpion, Vector, CZs, etc., with cash on either end to make it fair. Aimpoint +cash, Eotech +cash.Price is firm, cash only, local pick-up."
4,http://www.armslist.com/posts/7941004,For Sale:  Poly80 Glock 17/22 80% Lower and Completion Kit,"Kaukauna, Appleton, Wisconsin",$ 125,"Listed On: Wednesday, February 7, 2018",Handguns,Glock                                                                                ,no type,Striker Fire                                                                                ,Pistol,"I bought this kit a while back as a project and never go around to it. It is brand new in the box, comes with the jig and everything needed but the drill/drill press. I do not see getting to it anytime soon with a new baby and it is taking up space. The picture is a screenshot from Midwayusa where I originally purchased it from.Mainly looking for cash but may condisider trades for reloading equipment (not much need for dies or Lee equipment with the exceptiion of a Lee classic cast press withOUT the breechlock bushings), supplies (especially Winchester Large Pistol, Small Pistol, Large Rifle, and Federal Small Pistol, Large Pistol, Large Rifle), and known lead."
5,http://www.armslist.com/posts/7941005,For Sale:  Glock 23 gen3,"Bliss, El Paso, Texas",$ 550,"Listed On: Wednesday, February 7, 2018",Handguns,Glock                                                                                ,40 S&W                                                                                ,Striker Fire                                                                                ,Pistol,"I have a Glock 23 in 40. S&W it has a stipple job night sights,Zev mag release and a Taran tactical +4 mag extension also had the lettering done in white and a Kydex iwb holster.Looking to get 550 obo call or text me at REDACTED"
6,http://www.armslist.com/posts/7941006,For Sale:  ATI Ar-15 300 black out brand new never fired with scope and bi pod,"Azle, Dallas, Texas",$ 550,"Listed On: Wednesday, February 7, 2018",Rifles,American Tactical Imports                                                                                ,300 Blackout (7.62x35mm)                                                                                ,Semi-automatic                                                                                ,Rifle,Brand new American Tactical Imports omni hybrid Maxx Ar-15 chambered in 300aac Black out. This gun is brand new never been fired before. The rifle comes with 1 30rd mag a bi pod and a scope. I'm not sure what brand the scope is I purchased it online. The rifle has a full keymond rail and adjustable stock.
7,http://www.armslist.com/posts/7941007,For Sale:  Saiga-12,"west, Wichita, Kansas",$ 900,"Listed On: Wednesday, February 7, 2018",Shotguns,Saiga                                                                                ,12 Gauge                                                                                ,Semi-automatic                                                                                ,Shotgun,"Fun gun, just need to create some room. Comes with 20 rd drum, 12 round and 5 round clip. Price can be neog."
10,http://www.armslist.com/posts/7941010,For Sale/Trade:  LNIB GLOCK 17 GEN 4,"Grove City, Columbus, Ohio",$ 440,"Listed On: Wednesday, February 7, 2018",Handguns,Glock                                                                                ,9mm Luger (9x19)                                                                                ,Striker Fire                                                                                ,Pistol,Glock 17 Gen 4 in mint condition for sale or trade. Has been fired less than 50 times. Will trade for a Glock 26 or 27 gen 3 or 4 or a Glock 43. Must be in excellent condition. Text REDACTED
11,http://www.armslist.com/posts/7941011,For Sale/Trade:  remington sportsman 74,"suffolk, Hampton Roads, Virginia",$ 600,"Listed On: Friday, February 23, 2018",Rifles,Remington                                                                                ,30-06 Springfield                                                                                ,Semi-automatic                                                                                ,Rifle,"i have a 1980's era 30-06 semi auto rifle very good condition,topped with a 3x9x40 scope,phone pics only,REDACTED,NO CHECKS,PAY PAL,NO IOU'S,thanks steve.2nd owner,i had 20 + yrs.asking $ 600.00"
12,http://www.armslist.com/posts/7941012,For Sale/Trade:  Colt 1911 45,"Birmingham, Birmingham, Alabama",$ 0,"Listed On: Wednesday, February 7, 2018",Handguns,Colt                                                                                ,45 ACP                                                                                ,Striker Fire                                                                                ,Pistol,I have a colt 1911 comes with three magazines  I’m willing to sell or trade for an ak47 pistol or a ar15 pistol if interested plz..contact me at(205) 586-7508 text preferably
