,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
0,http://www.armslist.com/posts/8126000,For Sale/Trade:  Taurus pt1911 .45acp with 1 mag a holster and some ammo,"30 mins south of topeka, Topeka, Kansas",$ 0,"Listed On: Monday, March 26, 2018",Handguns,Taurus                                                                                ,45 ACP                                                                                ,Single Action                                                                                ,Pistol,"Shoots Great, has a scratch on top of the slide otherwise just has some minor holster wear everything is in good working order. Comes with 1 magazine a holster and around 40 rounds of ammo. Really just looking at trades but might sell. It won't let me upload pics but I can text or email them to you. call or text 1-785-2zero7-nine5eight3"
1,http://www.armslist.com/posts/8126001,For Trade:  Lnib glock 36,"North of nashville, Nashville, Tennessee",Offer,"Listed On: Tuesday, March 20, 2018",Handguns,Glock                                                                                ,45 ACP                                                                                ,Striker Fire                                                                                ,Pistol,I have a like new in box 20 rds shot thru glock 36 mint condition looking to trade thx my gun is in mint condition looking for something in similar condition
3,http://www.armslist.com/posts/8126003,For Sale:  Arsenal SLR104UR SBR 5.45x39 Folding Stk SLR104-57,"3882 Maizeland Rd Colorado Springs, CO 80909, Colorado Springs, Colorado","$ 1,987","Listed On: Sunday, May 6, 2018",NFA,no type,no type,no type,no type,"Accessories: 1 Mag
Action: Semi-automatic
Type of Barrel: Hammer Forged
Barrel Length: 8.5""
Capacity: 30Rd
Finish/Color: Black
Caliber: 545X39
Grips Stock: Folding
Manufacturer: Arsenal, Inc.
Manu Part No: SLR104-57
Model: SLR104
Type: SBR
Short Desc: ARSENAL SLR104UR SBR 545X39 8.5"" FLD

Cannot Ship This Item to These Locations due to Local/State Laws: CA, CT, DC, HI, IL, MA, MD, NJ, NY, RI

Available for pickup or viewing at our showroom - 3882 Maizeland Rd Colorado Springs, CO 80909 - corner of Maizeland and N. Academy"
4,http://www.armslist.com/posts/8126004,For Sale:  Ruger Vaquero Talo Engraved 45 Long Colt,"Rocky Hill, Hartford, Connecticut",$ 800,"Listed On: Tuesday, March 20, 2018",Handguns,Ruger                                                                                ,45 Long Colt                                                                                ,Single Action                                                                                ,Revolver,"I have a once fired (Factory fired) Ruger Vaquero Talo Engraved 45 Long Colt, Stainless Steel 5.5 in barrel.  I have another 45 Long Colt and do not need another.  I am letting it go for the price I paid"
5,http://www.armslist.com/posts/8126005,For Sale:  Smith & Wesson M&P 9c,"10090 Springfield Pike, Cincinnati, Ohio",$ 375,"Listed On: Tuesday, March 20, 2018",Handguns,Smith & Wesson                                                                                ,9mm Luger (9x19)                                                                                ,Single Action                                                                                ,Pistol,"Smith & Wesson M&P 9cLocal Sales Only, No Shipping"
6,http://www.armslist.com/posts/8126006,For Sale:  Arsenal SLR104UR SBR 5.45x39 Folding Stk SLR104-58,"3882 Maizeland Rd Colorado Springs, CO 80909, Colorado Springs, Colorado","$ 2,086","Listed On: Sunday, May 6, 2018",NFA,no type,no type,no type,no type,"Accessories: 1 Mag
Action: Semi-automatic
Type of Barrel: Hammer Forged
Barrel Length: 8.5""
Capacity: 30Rd
Finish/Color: Black
Caliber: 545X39
Grips Stock: Folding
Manufacturer: Arsenal, Inc.
Manu Part No: SLR104-58
Model: SLR104
Type: SBR
Short Desc: ARSENAL SLR104UR SBR 545X39 8.5"" WD

Cannot Ship This Item to These Locations due to Local/State Laws: CA, CT, DC, HI, IL, MA, MD, NJ, NY, RI

Available for pickup or viewing at our showroom - 3882 Maizeland Rd Colorado Springs, CO 80909 - corner of Maizeland and N. Academy"
7,http://www.armslist.com/posts/8126007,Want To Buy:  45acp and 223 ammo,"East End, Louisville, Kentucky",Offer,"Listed On: Tuesday, March 20, 2018",Ammo,no type,no type,no type,no type,I would like to buy some 45acp and 223 ammo. Brass cased ammo only. Both in quantities from several hundred to a thousand (or more) depending on what's available. Don't feel like paying Cabelas/BassPro prices and don't need the 1000-5000 of each I usually get when ordering online to save on shipping. 45acp 230gr 223/5.56 - 55gr and 77gr
9,http://www.armslist.com/posts/8126009,For Sale:  HI POIN JHP 45 ACP USED PISTOL,"Omaha, Omaha, Nebraska",$ 135,"Listed On: Monday, March 26, 2018",Handguns,no type,no type,no type,Pistol,HI POINT JHP 45 ACP. THIS A USED FIRE ARM. 95% OVERALL CONDITION. COMES WITH 1 MAG. 4 INCH BARREL. FULLY FUNCTIONAL. COMES WITH HARDCASE
10,http://www.armslist.com/posts/8126010,"For Sale:  Sig Sauer MPX K Pistol 9MM 4.5"" MPX-K-9-KM","3882 Maizeland Rd Colorado Springs, CO 80909, Colorado Springs, Colorado","$ 1,685","Listed On: Saturday, March 31, 2018",Handguns,no type,no type,no type,no type,"Accessories: KeyMod Hand Guard
Action: Semi-automatic
Barrel Length: 4.5""
Capacity: 30Rd
Finish/Color: Black
Frame Material: Alloy
Caliber: 9MM
Manufacturer: Sig Sauer
Manu Part No: MPX-K-9-KM
Model: MPX
UPC: REDACTED70
Short Desc: SIG MPX 9MM 4.5"" BLK 30RD KEYMOD HG

Cannot Ship This Item to These Locations due to Local/State Laws: CA, CT, MA, MD, NJ, NY

Available for pickup or viewing at our showroom - 3882 Maizeland Rd Colorado Springs, CO 80909 - corner of Maizeland and N. Academy"
11,http://www.armslist.com/posts/8126011,For Sale/Trade:  Ruger gp100.,"Athens / Decatur, Huntsville, Alabama",$ 600,"Listed On: Tuesday, March 20, 2018",Handguns,Ruger                                                                                ,357 Magnum                                                                                ,Double / Single Action                                                                                ,Revolver,"357 mag. Car 2 speed loaders,  holster and ammo. 4 inch barrel.  Gun in in loke new shape., front fiber sight and rear adjustable sight"
12,http://www.armslist.com/posts/8126012,For Sale:  Glock 19 Gen 2 with Night Sights. Nice!,"Lexington, Lexington, Kentucky",$ 425,"Listed On: Tuesday, March 20, 2018",Handguns,Glock                                                                                ,9mm Luger (9x19)                                                                                ,no type,Pistol,"Nice Gen 2 Glock 19, shot very little. Includes bag as seen and has 1 mag and a Glock mag Loader. Night sights too. NO TRADES."
15,http://www.armslist.com/posts/8126015,For Sale/Trade:  new Springfield  xd9,"Racine, Racine, Wisconsin",$ 460,"Listed On: Tuesday, March 20, 2018",Handguns,Springfield                                                                                ,9mm Luger (9x19)                                                                                ,no type,Pistol,new in case never fired Springfield xd9 $460 cash or trade.  No shotguns or high powered rifles. I’m pretty set in that area. But I do want a g43 23 19 ect. AKs are a plusno fellons ccw prefered
16,http://www.armslist.com/posts/8126016,For Sale:  Ruger LCP II,"Lockport, Chicago, Illinois",$ 325,"Listed On: Tuesday, March 20, 2018",Handguns,Ruger                                                                                ,380 ACP                                                                                ,no type,Pistol,"LNIB ruger lcp II with 3 mags run through, comes with sticky holster, kydex holster, polished feed ramp, a box of hornady american gunner and a box of fmj range ammo."
18,http://www.armslist.com/posts/8126018,For Sale:  Norinco 1911a1 Custom,"Pensacola, Pensacola, Florida",$ 700,"Listed On: Tuesday, March 20, 2018",Handguns,Norinco                                                                                ,45 ACP                                                                                ,Single Action                                                                                ,Pistol,"For sale, custom 1911, worked over by gunsmith in Virginia. All internals have been replaced with Wilson combat internals. Adjustable trigger, match grade barrel, modified hammer. Gun is solid and most accurate 1911 I own. Was originally built by costal guns as a 3 gun competition gun."
20,http://www.armslist.com/posts/8126020,Want To Buy:  Looking for older 22's,"Central, Indiana, United States",$ 1,"Listed On: Tuesday, March 20, 2018",Rifles,no type,22 Long Rifle                                                                                ,no type,Rifle,"Looking to buy some older 22's for projects. They at least must fire. Please have a fair price. I dont care if it is a bolt, semi or pump. I live in Marion and I am willing to travel up to 70 miles either way if you live farther than 70 miles we need to meet half way. Tell me what you have the worst I can say is no...Thanks!!"
21,http://www.armslist.com/posts/8126021,For Sale:  Ar 15 with 3x14 night vision scope,"smithville, Tri-cities, Tennessee","$ 1,200","Listed On: Tuesday, March 20, 2018",Rifles,DPMS                                                                                ,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"A new AR 15 with a ATN 3x14 night vision scope , the weapon has never been shot. Comes with a bipod and battery pack."
