,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
1,http://www.armslist.com/posts/2860001,For Sale:  New BCI Defence Striped Lower,"S W Albany, Corvallis / Albany, Oregon",$ 99,"Listed On: Thursday, May 22, 2014",Rifles,no type,no type,no type,Rifle,"SQS15 Lower Receiver This is the premium quality base for those who want to build a their own AR15 type Rifle “from the ground up”. To assemble this machined 7075 T6 Aluminum Forging, you’ll need a Complete Lower Parts Kit and your choice of stock .Our SQS15 lower receivers are being machined from high-quality 7075 T6 aluminum forgings, and are to mil-spec standards.  While some of the bigger manufacturers only inspect 1 out of every 50 parts produced,BCI  inspects every single one.

To see my complete selection of Firearms, Tactical Gear and Accessories go to edsgunsandgear.com .  Located In SW Albany, Shop Hours Tue.-Sat 1-6. Other hours by appointment.  Payment: My pricing on all firearms reflects a 3% discount. The cash discount applies only when paying by Cash, USPS MO, Certified Funds or check. Visa & MasterCard are accepted, but you lose the cash discount.  I ship handguns for a flat fee of $25, long guns fee of $35,Lower 48. We ship to FFL licensees only. Five 41-nine 71-5010"
2,http://www.armslist.com/posts/2860002,For Sale:  Brand New Kimber Solo Two Tone PRICE REDUCED,"Bradenton, Tampa/St. Pete, Florida",$ 645,"Listed On: Tuesday, March 25, 2014",Handguns,Kimber                                                                                ,9mm Luger (9x19)                                                                                ,Single Action                                                                                ,Pistol,I have a brand new Kimber Solo Two Tone . This is an beautiful little carry pistol with excellent fit and finish. It comes with one mag and a nice pouch with the Kimber logo on it. No trades at this time.
3,http://www.armslist.com/posts/2860003,For Sale:  7 (50 round boxes) of .22 Winchester ammo for sale for Winchester Rifle model 1903,"Hudson,NH, Nashua, New Hampshire",$ 150,"Listed On: Tuesday, March 25, 2014",Ammo,no type,no type,no type,no type,I bought this ammo online not realizing it was for a specific Winchester model. I have a PayPal account or cash in hand is great too. Please email me @ REDACTED
4,http://www.armslist.com/posts/2860004,For Sale/Trade:  LOOKING FOR A NICE BOW OR HANDGUN FOR TRADE LET ME KNOW,"WAUTOMA, Wisconsin, United States",$ 0,"Listed On: Tuesday, March 25, 2014",Rifles,no type,no type,no type,Rifle,"NEW .270 camo stainless steel barrel  model 770 bolt action with scope and shoulder strap  and 2 boxes of ammo 
LOOKING TO TRADE FOR A REALLY NICE BOW OR A HANDGUN OR LET ME KNOW THANKS"
5,http://www.armslist.com/posts/2860005,For Sale:  Kimber custom classic,"marne, Grand Rapids, Michigan",$ 750,"Listed On: Tuesday, March 25, 2014",Handguns,Kimber                                                                                ,45 ACP                                                                                ,Single Action                                                                                ,Pistol,"Looking to sell my pistol. It has the original case and tools, and 3mags. It is 45acp, and comes with a half a box or so of rounds. Great condition. 

Mike REDACTED"
6,http://www.armslist.com/posts/2860006,For Sale:  Kimber Custom Crimson Carry 11,"Area, Tulsa, Oklahoma","$ 1,100","Listed On: Tuesday, March 25, 2014",Handguns,Kimber                                                                                ,45 ACP                                                                                ,Single Action                                                                                ,Pistol,Full Size 1911  With Laser Grips   Very Clean
8,http://www.armslist.com/posts/2860008,For Sale:  New in box Tavor IDF Model with Meprolight Illuminated reflex sight,"Hillsboro, Portland, Oregon","$ 2,100","Listed On: Tuesday, June 24, 2014",Rifles,Israel Weapon Industries                                                                                ,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"Tavor IDF Model with Meprolight Illuminated reflex sight $2100 cash

The elite model TAVOR® SAR “IDF” model is the US civilian version in a semi-auto only configuration. It comes with a Meprolight® MEPRO 21 Day/Night Illuminated reflex sight mounted directly to the barrel, just as it is issued to the IDF.

Oregon Arms & Ammunition
2020 NW Aloclek Dr. Ste 105
Hillsboro, OR 97124
REDACTED

Open 10-7 Everyday"
9,http://www.armslist.com/posts/2860009,For Sale:  FS/FT Mossberg 500 12ga w/Tactical Stock,"Southeastern CT, Connecticut, United States",$ 320,"Listed On: Sunday, March 30, 2014",Shotguns,Mossberg                                                                                ,12 Gauge                                                                                ,Pump Action                                                                                ,Shotgun,"FS/FT Mossberg 500 12ga Tactical Stock with 18"" ""home security"" barrel. Tactical 6 position stock that has been pinned, with shotshell carrier. Magpul angled foregrip on a Blackhawk forend.   5+1 Capacity 2 3/4"" Shells. This shotgun is in great condition and has less than 15rds through it, minor handling marks if any. Including the original box, and if I can find it I will include the original pistol grip as well. This model has higher quality gold metal trigger instead of the typical plastic trigger. Asking $320 OBO, would be willing to trade (depending on condition and value) for a Remington Fieldmaster, SKS, 22lr revolver, Remington 1100, or Henry 22lr pump or lever action rifle.  Cash preferred but let me know what you have and we might be able to work something out. 

For sale to CT residents that are eligible to own only. All applicable CT and federal laws will be followed in this sale. As of 4/1/14 I will require CT pistol permit or long gun eligibility certificate as well as NICS background check for this sale, per CT law."
11,http://www.armslist.com/posts/2860011,For Sale:  intratec tec 22 scorpion,"Elgin SC, Columbia, South Carolina",$ 450,"Listed On: Tuesday, March 25, 2014",Handguns,Intratec                                                                                ,22 Long Rifle                                                                                ,Double Action                                                                                ,Pistol,For sale or trade intratec tec 22 scorpion for sale it takes ruger 10/22 mags and has a threaded barrel 450$ obo or trade located in Elgin SC
12,http://www.armslist.com/posts/2860012,For Sale:  Brand new in box never fired smith & Wesson m&p 15 sport,"Tacoma/Lacey, Seattle, Washington",$ 750,"Listed On: Tuesday, March 25, 2014",Rifles,Smith & Wesson                                                                                ,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"Brand new in box never ever fired straight from factory packaging, Smith and Wesson  m&p 15 sport model in 5.56 NATO 
Comes with factory box and foam
1 brand new 30 rd p-mag
Factory paperwork 
Plastic L shape bolt spacer
Factory lock and keys
Everything you'd get when bought brand new
Drivers license req and bill of sale required.
750.00 cash firm. No trades."
13,http://www.armslist.com/posts/2860013,For Sale/Trade:  Barrel polishing service,"Rock hill, Rock Hill, South Carolina",$ 50,"Listed On: Tuesday, March 25, 2014",Handguns,Glock                                                                                ,9mm Luger (9x19)                                                                                ,Striker Fire                                                                                ,Pistol,"I have a good amount of experience polishing barrels and slides and will provide my services for cash or ammo and firearms trade.

I can polish slides and powdercoat parts as well, I can powdercoat your worn slide release to a durable matte black or nice silver finish when I polish any barrel. 

I also can mount sights if you don't have the tool or are scared to mess it up

Send a picture of your  parts and or barrel to be refinished along with possible trades and I will respond with a quote, I am not a firearms dealer FYI but I do have a gun for sale or trade from time to time as well

Text pictures and any questions to REDACTED or respond through armslist

I can send more picture samples of work in text or email also"
15,http://www.armslist.com/posts/2860015,"For Sale:  Custom AR 15, Viltor, Daniel Defense, Magpul, Noveske, Palmetto State","Salisbury, Charlotte, North Carolina","$ 2,500","Listed On: Tuesday, March 25, 2014",Rifles,Palmetto State Armory                                                                                ,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"This is the complete package, that was a labor of love.  It started with a Palmetto State Armory lower and barrel, then ended with all the attention to details.  Here is a list of all the components of this rifle:
1-Palmetto State Barrel 1-7 twist (chambered 5.56) CHF chrome lined
2-Palmetto State lower
3-Viltor MUR upper
4-BCM full-auto carrier and bolt
5-Daniel Defense 14"" lite rail
6-Geissele Super Semi-Automatic Trigger
7-Noveske KX3 comp
8-Millet DMR scope mounted on LaRue SPR QD base
9-Magpul UBR and furniture
10-Custome finish with KG Gun Kote 

This rifle comes with a Boyt custom case, a magpul sling, a Streamlight TLR-1 weapons light, a Tangodown QD shorty vertical grip and 4 20 round magpul p-mags.  I probably left out a few things.  If you were to price this rifle piece by piece, you will find that it is priced right."
17,http://www.armslist.com/posts/2860017,For Sale/Trade:   mossberg international 715p,"seattle, Seattle, Washington",$ 300,"Listed On: Tuesday, March 25, 2014",Handguns,no type,22 Long Rifle                                                                                ,Double / Single Action                                                                                ,Pistol,"2months old.Less than 100 rounds through this gun and no problems.

 this week only:
 gun,one 25rd mag,300rd ammo=$300 
 or 
 -Gun(paid 399+ tax)
 -2,000rd .22lr ammo( cost over $200)
 -Red dot by tasco ($50)
 -Hand grip ($40)
 -Gun bag by corr($20)
 -carry bag($50)
 -one 25rd mag
 All for $600.

 Local only.must have WDL or CPL. and fill out bill of sale.
 price is firm."
19,http://www.armslist.com/posts/2860019,For Sale:  Mossberg 590,"flagstaff, Flagstaff, Arizona",$ 450,"Listed On: Tuesday, March 25, 2014",Shotguns,Mossberg                                                                                ,12 Gauge                                                                                ,Pump Action                                                                                ,Shotgun,"Hi I have a used Mossberg 590 for sale. It has an ATI pistol grip butt stock  installed, neon sites installed, heat shield, and sling mounts. You can also mount a bayonet to this model. I believe I am the 3rd owner, I shot it once,cleaned, and put away. Shoots great, just don't need an extra shotgun. I am firm on the price and in no hurry to sell, thanks for looking-REDACTED  $450"
20,http://www.armslist.com/posts/2860020,For Sale/Trade:  IT TICKLES WHEN YOU CLICK THIS...,"Tucker, Atlanta, Georgia",$ 1,"Listed On: Tuesday, March 25, 2014",Rifles,Ruger                                                                                ,22 Long Rifle                                                                                ,Semi-automatic                                                                                ,Rifle,"I have a very nice quality ruger 10/22 with the archangel setup, has a nice barska 3x9x32 scope with zoom and sighted in puurfect, not pictured is a fore grip, and flashlight/laser with extra mounts also included. Has the ruger bx-25 double mag, so it holds 50 rounds.. Come to think of it, it has 50 rounds in it right now! And they will stay with it.. But wait nickh60, is that all? No it's not! I may just have around 700 rounds of the ever elusive, rare, and delicious 22lr that could or could not be included, depending on what I'm offered. I bought this off a member a few months ago. I love the gun but don't really get to use it like I would so it's up for grabs.. Asking $450 OBO. Depending on the offer, there may be 22lr to go with it.."
21,http://www.armslist.com/posts/2860021,For Trade:  Walther PPQ 9mm for trade for Glock 19 Gen4,"south, Toledo, Ohio",Offer,"Listed On: Sunday, March 30, 2014",Handguns,Walther                                                                                ,9mm Luger (9x19)                                                                                ,Striker Fire                                                                                ,Pistol,I have a new condition walther ppq m2 in 9mm. I'm looking to trade for a Glock 19 gen 4. I'll do straight up only for a gen 4 g19. A gen 3 will be considered with extras or a little cash.
22,http://www.armslist.com/posts/2860022,For Sale/Trade:  Tactical Remington 700 .308,"Chesapeake, Hampton Roads, Virginia",$ 0,"Listed On: Saturday, April 12, 2014",Rifles,Remington                                                                                ,308/7.62 NATO                                                                                ,Bolt Action                                                                                ,Rifle,"I have a Remington 700 in .308 I am looking to trade most of all but if the right cash offer comes by I might bite. The stock  is an HS Precision, the trigger is a timney trigger with a breaking pressure of 1.5-3lbs, the bolt is jeweled I didn't have it done just the way I got it. It's a real good shooting rifle with my hand loads I can group on a dime at 100yds. Only has 40rds through it and just sitting in the safe now. Let me know what ya got and we shall see the worst I can say is no."
24,http://www.armslist.com/posts/2860024,For Sale/Trade:  Smith & Wesson 38,"Summerville sc, Charleston, South Carolina",$ 440,"Listed On: Tuesday, March 25, 2014",Handguns,no type,38 S&W Special                                                                                ,no type,Revolver,"I have a 1961 Smith Wesson model 36 38 special J frame I just got it back from a good cleaning and go through from Carolina arms ammo no problems clean firing smith revolver I'm looking to trade or sell send me offer thanks for looking 

440.00 OBO"
25,http://www.armslist.com/posts/2860025,For Sale:  Browning A 5 Stalker * Come Hell or High Water*,"n/a, Sandusky, Ohio","$ 1,200","Listed On: Tuesday, March 25, 2014",Shotguns,Browning                                                                                ,12 Gauge                                                                                ,Semi-automatic                                                                                ,Shotgun,"Here it is the new highly sought after Browning A 5 Stalker with 28"" barrel brand new in its case .... Never fired..     All chokes, Lock and original paper work included. I love this gun it's awesome but I need a new trailer for a 18 ft pontoon boat and can't have  both..... will consider cash offers or a trailer..."
26,http://www.armslist.com/posts/2860026,For Sale:  Arsenal SGL31-68 and Accessories!,"Hamilton, Cincinnati, Ohio","$ 1,200","Listed On: Tuesday, March 25, 2014",Rifles,no type,5.45x39mm                                                                                ,Semi-automatic                                                                                ,Rifle,"Up for sale is my practically brand new Arsenal SGL31-68. This gun has less than 100 rounds thru it. I bought it about 3 months ago brand new and only took it to the range once. I will include the rifle, 5 30 round black magazines (3 circle 10's, 2 Circle 21's) which were purchased new, traditional 5.45x39 buttstock cleaning kit, oil bottle, new russian sling, the RS Products siderail (Royally Screwed) with 30mm mount, carrying case, a barely used Vortex Strikefire (the better red dot only version), 1080 rounds of russian  7N6, and 100 rounds of Hornady 5.45. I would prefer to keep but need the money for my car. No trades please. Feel free to make cash offer. All of this purchased new could cost well over $2000. Everything you need!"
27,http://www.armslist.com/posts/2860027,For Sale/Trade:  Norinco M.A.K. 90 (chinese AK47),"Cincinnati, Ohio, Cincinnati, Ohio","$ 1,000","Listed On: Tuesday, March 25, 2014",Rifles,Norinco                                                                                ,7.62x39                                                                                ,Semi-automatic                                                                                ,Rifle,"A Norinco M.A.K. 90 AK47 with all orignal wooden furniture, and orignal hunting mag, a 30 round poly mag, viltor buttstock tube (aircraft aluninum mil spec), C.A.A. buttstock, C.A.A. ergo pistol grip, Ultimak gastube/ rail that allows for cowitnessing with optic."
29,http://www.armslist.com/posts/2860029,For Sale/Trade:  Stainless .44 Magnum - Ported Barrel,"Seattle, Seattle, Washington",$ 0,"Listed On: Tuesday, March 25, 2014",Handguns,Taurus                                                                                ,44 Magnum                                                                                ,Double / Single Action                                                                                ,Revolver,"Up for trade is a Taurus Model 44. This Stainless ""4 Revolver has a ported barrel. I am looking at trades more so than anything. VERY interested in a Keltec su-16. Let me know what you have. Thanks."
30,http://www.armslist.com/posts/2860030,For Sale:  Mauser German dress bayonet and scabard,"Hillsboro, New Hampshire, United States",FREE,"Listed On: Tuesday, April 1, 2014",Knives,no type,no type,no type,no type,"Mauser German dress bayonet and scabbard in Excellent condition ,,No rust ,,no marks or dry rot on leather, blade is like a mirror.  Looking for best offer"
31,http://www.armslist.com/posts/2860031,For Sale:  Ruger 10/22; Scope; Extra Clip; and 175 CCI .22 LR bullets,"Renton, Seattle, Washington",$ 275,"Listed On: Tuesday, March 25, 2014",Rifles,Ruger                                                                                ,22 Long Rifle                                                                                ,Semi-automatic                                                                                ,Rifle,"As the title says and picture shows!

$275.00 For all-- Maybe trade???

Text: REDACTED -- OR -- E-Mail: REDACTED"
32,http://www.armslist.com/posts/2860032,"For Sale:  NEW Smith & Wesson 642 Airweight .38 Special Revolver, No Internal Lock, 1.87 Inch Barrel, Rubber Grips, Stainless Finish, 5 Round- Model 103810","Tooele, Utah, United States",$ 399,"Listed On: Tuesday, March 25, 2014",Handguns,Smith & Wesson                                                                                ,38 S&W Special                                                                                ,no type,Revolver,"We have hundreds of other guns currently IN STOCK, and SHIP NATIONWIDE! For a complete listing of my current inventory, and to purchase this and other guns online, please be sure to VISIT US ON THE WEB AT:


*** www.tooeleshootingsupply.com ***


Tooele Shooting Supply just received a shipment of BRAND NEW FIREARMS, including a couple brand new, FACTORY FRESH Smith & Wesson Model 642 Airweight .38 Spl Revolvers! The incredible S&W J-Frame revolvers have been lauded for their amazing accuracy and lightweight, compact frame. Featuring no internal lock, a small 1.87″ barrel, ergonomic rubber grips, and a stainless finish, the Smith & Wesson 642 is perfect in practically any situation.


 I just got TWO in stock, and they are priced to sell quickly for only $399.00 each (cash price).


Smith & Wesson 642 Airweight .38 Special Revolver, No Internal Lock, 1.87 Inch Barrel, Rubber Grips, Stainless Finish, 5 Round- Smith & Wesson 103810

SKU: 103810

•Lightweight Alloy Frame for Easy Carry
•Snag-Free Enclosed Hammer
•Rated for Continuous +P Use


The Smith & Wesson J-Frame has become the most popular small frame personal defense revolver on the market. With decades of reliable performance to its credit, the J-frame line offers models capable of firing .22 LR, .22 Magnum®, .38 S&W Special and the more powerful .357 Magnum® loads. Smith & Wesson offers these revolvers from our production, M&P, Pro Series, and Classics lines in three diverse hammer designs; internal, exposed and shrouded.

SKU: 103810
Model: 642
Caliber: .38 S&W Special +P
Capacity: 5 Rounds
Action: Double Action Only
Barrel Length: 1 7/8″
Front Sight: Integral
Rear Sight: Fixed
Overall Length: 6 5/16″
Weight Empty: 15 oz.
Grip: Synthetic
Material: Aluminum Alloy Frame/Stainless Steel Cylinder
Finish: Matte Silver


 —The firearms and accessories in my ads are —-BRAND NEW IN THE BOX—-, with full manufacturers warranty, IN STOCK, and ready to go!—

About my business: I am a small, home based business that specializes in providing my customers with some of the lowest prices in the state of Utah on new firearms as well as providing excellent customer service and support. As a home business with no additional employees, I have very low overhead operating expenses, and as such, I pass these savings on to my customers. I sell ONLY Brand New, fresh from the factory firearms which are covered with full manufacturers’ warranties. I DO NOT deal with refurbished or remanufactured merchandise of any kind.

As a home business, I operate “By Appointment Only”. I am here nearly all the time, but I do have to occasionally step out to run errands. Before you head out to visit me, just give me a call at REDACTED and I would be more than happy to arrange a time to meet up with you at my shop and assist you with your purchase! I am available Monday thru Friday from 9:00 AM to 7:00 PM, and Saturday 10am-7pm.

—PLEASE CALL ME FIRST IF YOU WOULD LIKE TO CHECK OUT THE FIREARMS IN MY ADS!!—

(the prices listed reflect a 2.75% cash discount)
I am an FFL dealer, so sales tax and background check will apply. The prices listed reflect a 2.75% CASH DISCOUNT. I can accept credit cards, but I will have to charge an additional 2.75% to cover the processing fees that my credit card company charges me.

Thanks, Chad Smith
Tooele Shooting Supply, LLC
362 N Main Tooele, UT 84074
866-471-GUNS (4867)"
