,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
0,http://www.armslist.com/posts/2654000,For Sale:  glock brand flashlight/laser,"southeast, Las Vegas, Nevada",$ 100,"Listed On: Tuesday, February 4, 2014",Tactical,no type,no type,no type,no type,Glock flashlight/ laser GTL21 item # 3680 Call Jeff 4097521
1,http://www.armslist.com/posts/2654001,For Sale/Trade:  14K GOLD...1/2K DIAMOND  ENGAGMENT RINGS,"WARNER ROBINS, Macon, Georgia",$ 0,"Listed On: Monday, March 17, 2014",Miscellaneous,no type,no type,no type,no type,"TWO VERY NICE, UNBLEMISHED ENGAGMENT RINGS FOR SALE OR TRADE. BOTH HALF KARAT DIAMONDS AND 14 KARAT GOLD BANDS

CLUSTER DIAMOND RING- $400 OR EQUAL TRADE VALUE
THREE STONE RING- $500 OR EQUAL TRADE VALUE

RINGS MAY BE SOLD AS A SET OR SEPERATLEY

THE PICTURES DO NOT DO JUSTICE TO THE ACTUAL BEAUTY AND QUALITY OF THESE PIECES."
2,http://www.armslist.com/posts/2654002,For Sale:  P99 AS compact,"Maple Valley, Seattle, Washington",$ 450,"Listed On: Tuesday, February 4, 2014",Handguns,Walther                                                                                ,40 S&W                                                                                ,Double / Single Action                                                                                ,Pistol,"2006 P99 in good condition, with the preferred Anti Stress trigger. I am second owner and after putting a few hundred rounds to check function [no failures of any kind] it has been strictly a bedside piece. Comes with one 8 round and one 12, along with the needed sleeve. No box or anything else, sorry.
Can text or email pics to those interested."
3,http://www.armslist.com/posts/2654003,For Sale:  Ruger SR9c Stainless [LNIB] with 4-Mags + Extras!,"SW Metro, Minneapolis / St. Paul, Minnesota",$ 480,"Listed On: Wednesday, February 5, 2014",Handguns,Ruger                                                                                ,9mm Luger (9x19)                                                                                ,Double / Single Action                                                                                ,Pistol,"I have a nearly new Ruger SR9c in Stainless Bi-Tone. Comes with Box, Papers, etc.  Broke in with 120rds...oiled up...then shot one other time for 20rds. (sits in safe)  I am at $395 for my Like New SR9c, and the additional $170 in EXTRAS I am asking for Half Price $85.

My SR9c has the factory included Compact 10-rd Mag (with or without pinky finger extension), and the Extended 17-rd Mag (with full size hand grip extension), and everything that it comes with when buying new.  Gun provides great options for the range, or for compact carry.  

I also have an extra Ruger Compact 10rd Mag (paid $33), an extra Extended 17rd Mag with a second full size hand grip extension (paid $45), a Ruger Soft Case ($20), 100rds of Target 9mm Ammo ($38), and a Galco Leather Holster ($35). 

Realistically:  I have seen used Ruger SR9c Pistols listed for around $400-$450. (NIB is $479 + Tax = $512 New)  Some on this site are asking $525+, just for the gun.  I have $170+ in extra Mags and Accessories.  My Total value is easily worth my asking price of $480. (more like $560+ in total value used - or $660+ new)  

Please, NO LOW BALLERS.  The extra Mags and Accessories I have are valued upgrades that cost money.   (Must be MN Resident and Sign a Bill of Sale)

Thanks!  61two 99one 840four 

*Need to sell multiple guns, to help a family member who is in need.  See my other listings."
4,http://www.armslist.com/posts/2654004,For Sale:  Bushmaster Carbon-15 90689 AR-15 Rifle with lots of extras,"South West, Las Vegas, Nevada",$ 800,"Listed On: Sunday, February 9, 2014",Rifles,Bushmaster                                                                                ,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"I am selling a Bushmaster Carbon-15 rifle (Model #90689) with the following modifications/extras:

- Primary Arms MD-07 Red Dot with UTG lower 1/3 co-witness mount
- Magpul MOE+ Grip
- Magpul MOE Carbine Handguard
- Magpul MOE Vertical Grip
- Magpul MOE Carbine Stock
- Magpul ASAP Sling Plate
- Magpul MS3 Sling
- KNS Non-rotating hammer and receiver pins
- H2 Buffer
- 5 x 30Rd and 1 x 10Rd STANAG Mags with Magpul followers and ranger plates in each

I have fired probably no more than 200 rounds through it.  Right out of the box it has performed flawlessly.  The only reason I am selling it is because I am building a custom AR.  I am asking $800 but am willing to negotiate.  Feel free to email me or call/text me at REDACTED if you have any questions.  Thank you."
5,http://www.armslist.com/posts/2654005,For Sale/Trade:  Tactical 12 gauge pump/red dot/flashlight,"Greenville, North Carolina, United States",$ 300,"Listed On: Tuesday, February 4, 2014",Shotguns,Savage Arms                                                                                ,12 Gauge                                                                                ,Pump Action                                                                                ,Shotgun,"I have here a stevens 320 tactical pump, only shot few rounds. Red dot with five settings and powerful led flashlight."
6,http://www.armslist.com/posts/2654006,For Trade:  Remington 710 30-06,"Tulsa, Tulsa, Oklahoma",Offer,"Listed On: Friday, February 14, 2014",Rifles,Remington                                                                                ,30-06 Springfield                                                                                ,Bolt Action                                                                                ,Rifle,I have a very clean Remington 710 rifle with Bushnell scope! Took it on trade and already have another rifle... I was told only had about 10 rounds down the pipe.
9,http://www.armslist.com/posts/2654009,For Trade:  MEGATRON !,"Cinci, Cincinnati, Ohio",Offer,"Listed On: Tuesday, February 4, 2014",Handguns,Smith & Wesson                                                                                ,500 S&W                                                                                ,Double / Single Action,no type,"Check out Megatron

Smith and Wesson performance center RR 500 S&W Magnum, 7.5"" tapered barrel with flash suppressor, factory scope taps and mount, Hogue grip"
12,http://www.armslist.com/posts/2654012,For Sale/Trade:  FAL. R1A1. 308/7.62x51,"Kernersville, Winston Salem, North Carolina",$ 850,"Listed On: Tuesday, February 4, 2014",Rifles,Century International Arms                                                                                ,308/7.62 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"Century Arms R1A1 FAL with red dot sight. 308/7.62x51 with mags. Email,call or text REDACTED."
14,http://www.armslist.com/posts/2654014,For Sale/Trade:  Mossberg 500 Home Defense Edition,"Webster groves, St. Louis, Missouri",$ 375,"Listed On: Sunday, February 9, 2014",Shotguns,Mossberg                                                                                ,12 Gauge                                                                                ,Pump Action                                                                                ,Shotgun,"mossberg 500 cruiser edition (18.5"" barrel, pistol grip, 5+1, 12g). I will also include a shotgun bandolier. The gun shoots great and has been well maintained. I have ammo I can include as well. Thanks."
