,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
0,http://www.armslist.com/posts/2066000,For Sale:  223 Handi-Rifle,"Bozeman, Bozeman, Montana",$ 275,"Listed On: Wednesday, October 16, 2013",Rifles,no type,no type,no type,Rifle,"H & R Handi-Rifle, camo stock.
4X12 Scope with duplex reticle.
223 Remington, great kids or varmint gun.
Less than 10 rds fired."
1,http://www.armslist.com/posts/2066001,For Sale:  Very Nice Ar15,"Norwalk, Sandusky, Ohio",$ 1,"Listed On: Friday, September 6, 2013",Rifles,no type,no type,no type,Rifle,"I have a like new ar15 with only 40 rounds through it. It has a 22 inch stainless steel barrel  by cmmg, and a bcm bolt carrier group. It has a fixed moe stock, matched upper and lower, and a nice illuminated scope, text me for more info, i will respond to emails but you'll get a quicker reply to a text REDACTED also its the .223 wyld, make me an offer"
2,http://www.armslist.com/posts/2066002,For Sale:  Caspian Super 38 Custom Race Gun Complete Outfit,"East Chattanooga, Chattanooga, Tennessee","$ 2,250","Listed On: Wednesday, October 30, 2013",Handguns,no type,38 Super                                                                                ,Single Action                                                                                ,Pistol,"Caspian 1911 .38 Super USPSA Open class Major
Glade Gun Works Custom
Hard Chrome, Ported barrel, compensator, C-more sight - plus much more
7 - 19 round mags, 2 - 26 round mags, Mag holders, 2 - Ernie Hill Speed holsters, over and under belts
Waller Range Bag
Approximately 1,000 rounds of match grade Ammo This is everything you will need to be extremely competitive in Open Class USPSA matches. Also included is 1,000 cases cleaned and de-primed.
I have retired from competitive shooting.  I am open to interesting trades or just good old cash.
.308 AR Platform, Benelli M4, 45-70, 45-105 Rolling Block
Bill of sale, FFL and ID required"
3,http://www.armslist.com/posts/2066003,For Sale:  Savage model 11,"Broken Arrow, Tulsa, Oklahoma",$ 625,"Listed On: Sunday, September 1, 2013",Rifles,Savage Arms                                                                                ,300 Winchester Short Magnum                                                                                ,Bolt Action                                                                                ,Rifle,"300 short mag with accu trigger and , Boyd thumbhole stock with pacmayer pad. 1 box of shells thru the gun. Must see beautiful  condition. scope not included. Will trade for a 270"
4,http://www.armslist.com/posts/2066004,For Sale:  LNIB S&W MP9C with Factory night sights,"Tulsa, Tulsa, Oklahoma",$ 500,"Listed On: Sunday, September 1, 2013",Handguns,Smith & Wesson                                                                                ,9mm Luger (9x19)                                                                                ,Single Action                                                                                ,Pistol,"Less than 50rds shot. As new with 2 mags and 3 changable backstraps. Immaculate condition with box and papers. Price firm.
FTF Tulsa
Text 918-eightninesix-ninethree44"
5,http://www.armslist.com/posts/2066005,For Sale:  Timberwolf relfex compound,"Mancelona, Northern Lower Peninsula, Michigan",$ 225,"Listed On: Wednesday, September 11, 2013",Archery,no type,no type,no type,no type,"I have a very nice bow for sale it is a Timberwolf reflex. weight 50/60 length 27-30 string 56
Has a true glo fiber optic sight, Field locker hard case 3 arrows 
$225 obo or trade not really locking for another bow or a muzzleloader. Any other guns i might be interested in
REDACTED call/ txt"
6,http://www.armslist.com/posts/2066006,For Sale:  Sig Sauer P226 X-Five ALLROUND 9MM 17+1 SS,"California, California, United States",$ 800,"Listed On: Monday, September 23, 2013",Handguns,Sig Sauer                                                                                ,9mm Luger (9x19)                                                                                ,no type,Pistol,"NIB Sig Sauer P226 X-Five ALLROUND 9MM 17+1 Stainless Steel DA/SA Semi-Auto Pistol. Extended slide for 5-inch barrel
Extended frame
Single Action/ Double Action trigger system
Beaver tail
Rubber coated magazine floor
Cross grooves on front of the frame and on the trigger
Low adjustable sport sights
Grip grooves on front of the frame
Undercut front sight
Polymer grip plates

Caliber 9mm"
8,http://www.armslist.com/posts/2066008,Want To Buy:  Browning A-5,"Kentucky, Kentucky, United States","$ 999,999","Listed On: Sunday, September 1, 2013",Shotguns,Browning                                                                                ,12 Gauge                                                                                ,Semi-automatic                                                                                ,Shotgun,Looking for a browning A-5 12 gauge shotgun. Must be 95% or better and made in Belgium. I'd like to have a 28 VR barrel but not a must. My number is 6063082197.
10,http://www.armslist.com/posts/2066010,For Sale:  Eotech EXPS 2-0,"Darlington, Florence, South Carolina",$ 400,"Listed On: Sunday, September 1, 2013",Optics,no type,no type,no type,no type,Sight is in great shape. Comes with retail box and all paper work.
11,http://www.armslist.com/posts/2066011,"For Sale:  Vtac  Brokos war belt setup ""Glock/AR15""","Spokane Valley, Spokane, Washington",$ 200,"Listed On: Sunday, September 1, 2013",Tactical,no type,no type,no type,no type,"I have a Vtac Brokos belt in coyote tan size XL, Blackhawk enhanced military belt in coyote tan, US Grunt Gear 4th gen double m4/glock magazine pouch its molle also in coyote tan works with steel and Pmags. Safriland ALS® Paddle Holster fits Glock 17/22, 19/23 with surefire or streamlight,comes with molle attachments and a bag of goodies . All stuff is almost new it just sat in the closet and has seen no outside use.

$200.00 OBO Shipped USPS ""PP Gift"" only"
