,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
0,http://www.armslist.com/posts/2196000,For Sale:  Mossberg 500c 20 Gauge,"Tyrone, Tampa/St. Pete, Florida",$ 250,"Listed On: Monday, October 7, 2013",Shotguns,Mossberg                                                                                ,20 Gauge                                                                                ,Pump Action                                                                                ,Shotgun,"pistol grip,26' accu-choke barrel,takes 2 3/4 and 3,holds 5+1,minor scratches,perfect for home protection,comes with 100 2 3/4 -00 buck shot(9 pellet),and 30 # 4 shot,and gun bag.Will trade for revolvers or hunting rifles,other trades considered."
1,http://www.armslist.com/posts/2196001,For Sale/Trade:  BENELLI R1 CAMO 300 WSM RIFLE,"TPA-CARROLLWOOD, Tampa/St. Pete, Florida","$ 1,100","Listed On: Monday, October 7, 2013",Rifles,no type,300 Winchester Short Magnum                                                                                ,Semi-automatic                                                                                ,Rifle,"THIS RIFLE WILL BRING DOWN ANY NORTH AMERICAN GAME. IT IS A THREE SHOT 300 WINCHESTER SHORT MAGNUM SHELL. IT HAS A HARMONIC RESONATOR ON THE BARREL, TREE DIP CAMO STOCK AND CUSTOM COATED BARREL AND GUN ASSY WITH BLACK, GRN. SCOPE IS EXTRA AND DOES NOT COME WITH RIFLE. SEMI AUTOMATIC"
2,http://www.armslist.com/posts/2196002,For Sale:  Savage  Arms 12 ga. pump-action shotgun. $175. Good Cond.,"Tacoma, Seattle, Washington",$ 175,"Listed On: Monday, October 7, 2013",Shotguns,Savage Arms                                                                                ,12 Gauge                                                                                ,Pump Action                                                                                ,Shotgun,"I have the above listed gun for sale. I bought it new from a gun store about 4 months ago. It is black, with a pistol grip and stock, and it will hold 5 3"" or 2 3/4"" shells.. There have been about 150 rounds through it, it is still in good condition. I also have a case available if you want it for $40. Its black and like new. Text Michael at REDACTED for pictures, or with anyquestions."
3,http://www.armslist.com/posts/2196003,For Sale/Trade:  Colt Defender .40 cal,"Campbellsville, Kentucky, United States",$ 975,"Listed On: Monday, October 7, 2013",Handguns,Colt                                                                                ,40 S&W                                                                                ,Double / Single Action                                                                                ,Pistol,"For sale I have a pretty rare Colt Defender .40 caliber. Colt only produced this gun in a .40 for one year (1999) so they are pretty difficult to come by. This gun is in excellent shape and has been fired very little. If you have any questions, feel free to call or ask. Thanks and have a great day!

REDACTED Dustin"
5,http://www.armslist.com/posts/2196005,For Sale:  Ruger mark 111 22/25,"sw metro, Minneapolis / St. Paul, Minnesota",$ 300,"Listed On: Monday, October 7, 2013",Handguns,Ruger                                                                                ,22 Long Rifle                                                                                ,Bolt Action                                                                                ,Pistol,"In great shape.  Maybe 200 rounds through.  

Email txt or call 6on2...239...11eight4"
6,http://www.armslist.com/posts/2196006,For Sale:  REMINGTON M870 TACTICAL SHOTGUN AND FIRE SAFE,"Springs Pueblo Denver, Colorado Springs, Colorado",$ 1,"Listed On: Monday, October 7, 2013",Rifles,Remington                                                                                ,no type,Pump Action                                                                                ,Rifle,"I HAVE MY REMINGTON M870 TACTICAL SHOTGUN FOR SALE, ITS ALL NEW AND I HAVE A NEW FIRE SAFE FOR 14 GUNS. I WILL MAKE A DEAL IF YOU BUY BOTH OR EACH IM ASKING 450 FOR THE SAFE AND 340 FOR THE SHOTGUN. 

Shotgun info:
Its my safe queen , it comes new in the box with all the papers, and items that come with them new. It shoots 2 3/4 and 3 in shells without changing anything. Its a great gun , if you had the chance to hold one its really a great gun for home protection or kicking in doors. 

Safe Info:
I have my new 14 gun fire safe for sale. I'm selling to because I need a bigger one. Its a very nice safe that I store my collector guns and ammo in. 



Here's details off the card that came with it.

Fire Proof, 30 min 1400 F tested and verified. 

2 way locking with 3-1'' steel live action locking bolts and 2 steel dead bolts for 5 locking points. 

Fully convertible with 4 adjustable shelves and carpeted floor.

No dings or scratches, this is a great safe for someone with 14 or so guns and doesn't want to pay 500 + for a safe. I'm asking 450 to you, it sold for 500 plus tax when I bought it last month. I will help load it if you need help. This is a nice heavy fire proof real safe, not a lockable storage cabinet that some guys call a ""safe""

Also has a electronic key pad with a code you can change as much as you like and also has 2 safe keys. 

We also bought an extra shelf for it

Comes with all papers and extra bolts, etc. 

Im willing to drive and meet you. Thank you for looking"
7,http://www.armslist.com/posts/2196007,For Sale:  22 LONG AMMO,"SOUTH WICHITA, Wichita, Kansas",$ 100,"Listed On: Monday, October 7, 2013",Ammo,no type,no type,no type,no type,I HAVE SEVERAL BOXES OF AMMO I'AM LETTING GO OF. 2 - 325 CT AND ONE 550CT.   $100.00   NO EMAILS  204-7522
8,http://www.armslist.com/posts/2196008,For Sale:  Taurus pt22 w/350 rounds of 22lr,"Mishawaka, South Bend, Indiana",$ 200,"Listed On: Monday, October 7, 2013",Handguns,Taurus                                                                                ,22 Long Rifle                                                                                ,Double Action                                                                                ,Pistol,"Lookin to sell my taurus pt22 with 350 rounds of 22lr ammo. The only reason why I'm selling this gun is because I need the money. There is absolutely nothing wrong with this firearm. It has ever jammed not one time either. It has been a very good and fun gun to shoot. I'm also including an iwb holster made by ready holster. I'm asking $200 firm My email is REDACTED
Must be atleast 21 Indiana resident with ID and legal to buy a firearm in the state of Indiana. No exceptions."
9,http://www.armslist.com/posts/2196009,For Sale:  WILSON COMBAT TR-RCR 6.8 RECON DARK EARTH (TAN),"STOP AND PAWN, Jacksonville, North Carolina","$ 1,900","Listed On: Wednesday, November 6, 2013",Rifles,Wilson Combat                                                                                ,6.8mm SPCII                                                                                ,Semi-automatic                                                                                ,Rifle,"This Rifle Is USED and in great condition. 
This is a WILSON COMBAT TR-RCR 6.8 RECON in DARK EARTH COLOR.
UPGRADES INCLUDE...
-Tactical Triggerguard 
-Ergo Grip (Black) 
-Flip Up Magpul Sights 
-COLT- H2 Heavy Buffer Assembly 
-Magpul CTR Stock w/Extended Rubber and Advanced Rubber Butt Pad 
-Troy Ambidextrous Mag Release 
-Badger Ordnance Left Hand Charging Handle With Right handle Latch 
-Inforce Multifunction Weapon Mounted Light

 This Rifle Will Come With 4 HI-CAP Magazines and the Wilson Combat Tactical Bag. 
                                                 $1,900
                                       Must see to appreciate!
                                     Visit us at Stop and Pawn 
                            1847 Lejeune Blvd, Jacksonville 28546
                                          REDACTED
                                          Ask For Garrett
                                       Thanks For Looking"
10,http://www.armslist.com/posts/2196010,For Sale:  Kel Tec PF9,"Las Vegas, Las Vegas, Nevada",$ 225,"Listed On: Monday, October 7, 2013",Handguns,Kel-Tec                                                                                ,9mm Luger (9x19)                                                                                ,Double Action                                                                                ,Pistol,"DAO. Semi-auto,recoil operated. Aluminum frame. Polymer grip housing. 3-dot, windage-adjustable rear sights. Single stack magazine. Includes: trigger lock, finger-extension floorplate, manual. Wt: 14.5oz"
