,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
2,http://www.armslist.com/posts/2113002,"For Sale/Trade:  Large lot of mixed ammo for sale/trade (1,250 rounds)","North Lakeland, Orlando, Florida",$ 0,"Listed On: Friday, October 4, 2013",Ammo,no type,no type,no type,no type,"For sale or trade is a total of 1250 rounds of ammo in the following calibers:

  500 rnds winchester .40 165 grain FMJ
  250 rnds federal champion .357 magnum 158 grain JSP
  100 rnds remington UMC .380 ACP 95 grain FMJ
  50 rnds remington UMC .25 ACP 50 grain FMJ
  50 rnds remington UMC .44 mag 180 grain JSP
  140 rnds tulammo 7.62x39 122 grain FMJ
  160 rnds tulammo .223 / 5.56 55 grain fmj

Will meet face to face in north lakeland unless you pay for gas to deliver.  I will ship at your cost (about $70 to ship up to the panhandle)

Feel free to email any questions"
3,http://www.armslist.com/posts/2113003,For Trade:  Norinco Chinese SKS,"Ironton - Southern Ohio, Ohio, United States",Offer,"Listed On: Saturday, September 14, 2013",Rifles,Norinco                                                                                ,7.62x39                                                                                ,Semi-automatic                                                                                ,Rifle,"Very nice Norinco sks with original stock and Tapco stock, all matching numbers and accessories."
4,http://www.armslist.com/posts/2113004,For Sale:  Smith and Wesson  S&W  32,"Anderson, Greenville, South Carolina",$ 350,"Listed On: Sunday, November 17, 2013",Handguns,Smith & Wesson                                                                                ,no type,Single Action                                                                                ,Revolver,32 revolver produced 1885 to 1888. 95% condition. Nickel finish. 350.00 REDACTED
7,http://www.armslist.com/posts/2113007,For Sale/Trade:  Springfield XD9 subcompact,"Urbana, Dayton, Ohio",$ 350,"Listed On: Tuesday, September 24, 2013",Handguns,Springfield                                                                                ,9mm Luger (9x19)                                                                                ,Striker Fire                                                                                ,Pistol,Up for sale is a Springfield XD9 subcompact in good condition.  Comes with two 12 rounds magazines and an after market case.  I received this in a trade and it shoots great.  Great carry gun!  Please no low ball offers... Price is firm.  Thanks for looking!
9,http://www.armslist.com/posts/2113009,For Sale:  Vintage Iver Johnson .38 Revolver,"Georgetown 40324, Lexington, Kentucky",$ 140,"Listed On: Saturday, September 14, 2013",Antique,no type,no type,no type,no type,"5-shot .38 short, nickel plated, single/double action, #'s match, locks up, times up, and shoots great! $140 cash. Local pick-up only! Must show valid KY ID to verify residency/age! Thank you!"
10,http://www.armslist.com/posts/2113010,For Sale:  38 schrade &schrade walden ny knives,"n/w ga near chattanooga ...chickamauga area, Chattanooga, Tennessee",$ 600,"Listed On: Saturday, January 11, 2014",Knives,no type,no type,no type,no type,"38 schrade usa and schrade walden n.y. usa knives a few never schrarpened...old timers , uncle henrys buy all @ $15.00 also have large store schrade sisplay case on wheels all for $600.00..no shipping or travel....REDACTED calls only ....."
11,http://www.armslist.com/posts/2113011,For Sale:  Palmetto State Armory Carbine/Aimpoint/Armor,"Columbus, Columbus, Ohio","$ 1,100","Listed On: Sunday, December 8, 2013",Rifles,Palmetto State Armory                                                                                ,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"I have for sale a NIB Palmetto State Armory 16""  PA-15 HF Carbine:
16"" barrel (cold hammer forged)
5.56 nato chamber
1 in 7"" twist
Machine gun steel barrel
Extra thick chrome lined barrel
Forged upper and lower
1-d&h 30 round mag
Midwest Industries 12""  SSG2 free float rail
$1100

Gun and Aimpoint:
$1500

I also have a Level III Armor carrier w/ the front/back and side trauma plates. Plates are ballistic grade steel w/line-x build up for splatter prevention. Front/back plates are 10""x12"" and are curved for a better ergo fit, and side plates are 6""x8"". It also comes with a Condor pistol pouch, AR mag pouch (holds 4 mags), and pistol mag pouch (holds 4 mags). Tested to withstand 556 green tip, 7.62x39, and 7.62x51. Plates were manufactured July 2013.
Price is $400 firm"
12,http://www.armslist.com/posts/2113012,"For Sale:  Quality .223, 9 mm, .45, .40 double aught buck, .38 special","2 miles north of Gilbertville, Iowa, United States",FREE,"Listed On: Saturday, September 14, 2013",Ammo,no type,no type,no type,no type,"High quality PMC brass .223 $229 for 500 rds.  Remington 9mm 300 rds for $100. 40 or 45 $21 for 50 rds or 5 or more boxes $20 ea. RIO 00 buck 200 rds in drybox $115. 7.62x39 200 rds $56 also NON-corrosive steel herters .223 for $169 for 500 rounds in drybox! .22LR bricks $40-$45, 50 rd. CCI $5 Still have Goldern saber 165 gr. .40 S&W $17 for 25 round box $16 with 5 or more boxes!  .38 special $22 can get .380 $20-$21 a box of 50 text or call. REDACTED 8a-8p"
16,http://www.armslist.com/posts/2113016,For Sale/Trade:  Henry pump 22,"Greenwood, Indianapolis, Indiana",$ 275,"Listed On: Monday, September 23, 2013",Rifles,Henry Repeating Arms                                                                                ,22 Long Rifle                                                                                ,Pump Action                                                                                ,Rifle,"I have a Henry pump 22 in pretty good shape, been shot very little, missing a small screw but does not hurt the function of the gun. Just have not ordered a new one yet."
17,http://www.armslist.com/posts/2113017,For Sale:  Like New XDM .40,"Muskogee, Tulsa, Oklahoma",$ 690,"Listed On: Sunday, December 8, 2013",Handguns,Springfield                                                                                ,40 S&W                                                                                ,Double Action                                                                                ,Pistol,"I bought this gun new less than a year ago.  It has about 200 rounds through it.  It comes with everything you see.  4.5 inch, 16+1.  Text or call REDACTED."
