,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
0,http://www.armslist.com/posts/2960000,Want To Buy:  Stoeger Coach Gun,"Ellicott City, Maryland, United States",Offer,"Listed On: Friday, April 18, 2014",Shotguns,Stoeger                                                                                ,20 Gauge                                                                                ,Side by Side                                                                                ,Shotgun,"WTB a Stoeger Double Barrel Coach Gun, 20 gauge (or possible 12 gauge) side by side barrels in a cash and carry type sale. It will be a BD gift for my Dad."
1,http://www.armslist.com/posts/2960001,For Sale:  Motorcycle helmet,"Summerville, Charleston, South Carolina",$ 175,"Listed On: Saturday, April 18, 2015",Vehicles,no type,no type,no type,no type,"Bilt Techno Bluetooth Modular Motorcycle Helmet. Excellent condition. Size XXL. Fits more like a Large. I wear L but had to get XXL in this helmet. Good sound quality, I spoke with my daughter while running 70 on the interstate. $175.00 OBO."
2,http://www.armslist.com/posts/2960002,For Sale:  Stack-On Fully Convertible 18-Gun Cabinet,"Rogers, Bentonville, Springdale, Fayetteville, Fayetteville, Arkansas",$ 175,"Listed On: Friday, April 18, 2014",Gun,no type,no type,no type,no type,"Selling my Stack-On 18 gun safe. In like new condition. Measures 55"" tall, 21"" wide and 18"" deep. Also will throw in a home made 4 1/2"" riser to bring it up off the ground. Have both keys. $175.00. Text me at REDACTED"
3,http://www.armslist.com/posts/2960003,For Sale:  6 standard 14 round and 4 30 round migh capacity.,"bloomington/bedford, Indianapolis, Indiana",$ 32,"Listed On: Friday, April 18, 2014",Magazines,no type,no type,no type,no type,S&W magazines $32 each
4,http://www.armslist.com/posts/2960004,For Sale:  Taurus PT 145,"Tulsa / Claremore, Tulsa, Oklahoma",$ 425,"Listed On: Friday, June 6, 2014",Handguns,Taurus                                                                                ,45 ACP                                                                                ,Double Action                                                                                ,Pistol,"PT 145 with stainless slide.  Nice shooting 45
Good condition with 2 factory mags.

REDACTED"
5,http://www.armslist.com/posts/2960005,For Sale/Trade:  Smith and wesson m&p15 ar15,"south, Terre Haute, Indiana","$ 1,200","Listed On: Friday, April 18, 2014",Rifles,Smith & Wesson                                                                                ,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,Looking to sell gun or trade for bike text REDACTED
6,http://www.armslist.com/posts/2960006,For Sale:  m-14 SOCOM 16 NIB,"Hoover, Birmingham, Alabama","$ 1,700","Listed On: Friday, April 18, 2014",Rifles,Springfield                                                                                ,308/7.62 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"16"" version of the  M1A and has the minimum lengthbarrel for a rifle under federal law. It has a proprietary muzzle brake,tritium front sight and forward-mounted scope base that is ideal forelectronics sights or other accessories.

Brand New in Box still in factory plastic wrap.  It was only taken out of the box to mount and EOTECH 552.  Gun can be purchased with the EOTECH for $2,000 or without for $1,700."
8,http://www.armslist.com/posts/2960008,For Sale:  RIFLE,"ne, Fort Wayne, Indiana",$ 1,"Listed On: Friday, April 18, 2014",Rifles,Kel-Tec                                                                                ,40 S&W                                                                                ,Semi-automatic                                                                                ,Rifle,"KELTEC SUB 2000, NIB, .40 CAL WITH 2 GLOCK MAGS, NEW IN BOX. $600.00 OBO"
9,http://www.armslist.com/posts/2960009,For Sale:  Ruger mini 30 and ruger american 17 hmr,"Winchester, Indiana, United States","$ 1,000","Listed On: Thursday, April 24, 2014",Rifles,no type,no type,no type,Rifle,Ruger mini 30 wood/stainless shot maybe 50 rounds through it comes with 8 ruger 20 round mags and scope asking 1000 for it and a ruger american 17hmr bolt action has ruger sling and scope mounts and bases asking 275 for it also have ammo for both for the rite deal call or text REDACTED
10,http://www.armslist.com/posts/2960010,For Sale:  Center Point Tactical Red/Green Dot Sight,"Montgomery County, Maryland, United States",$ 30,"Listed On: Friday, September 19, 2014",Optics,no type,no type,no type,no type,"Up for sale is a Center Point Tactical, Red/Green Dot sight; it has lens covers, windage/elevation adjustments (one click is 1MOA at a 100 yards), illumination dial, and a picatinny rail mount.  I have the owner's manual as well.

It is brand new; picked it up at the Chantilly show and never used it.

I am willing to travel within a reasonable distance; thanks for looking!"
11,http://www.armslist.com/posts/2960011,For Sale:  Blackhawk 41 Magnum Brass Frame 1972 RUGER,"Brainbridge, New York, United States","$ 2,900","Listed On: Friday, April 18, 2014",Handguns,Remington                                                                                ,no type,no type,Revolver,"Ruger Blackhawk .41 Remington Magnum, Brass Frame, 3 screw revolver. This revolver is one of less than 200 made with the MR-3DB Brass Frame. Serial number 40-21512.Only gonna ship to FFL."
12,http://www.armslist.com/posts/2960012,For Sale/Trade:  S&W 642-2 Power Port Pro Series,"Redmond, Seattle, Washington",$ 500,"Listed On: Friday, April 18, 2014",Handguns,Smith & Wesson,no type,no type,no type,"Rare S&W  642-2 Power Port Pro Series gun.  38spl+P.  Upgraded trigger, white dovetail adjustable front sight and ported barrel all incorporated for quicker follow-up shots.  Great condition, approx 50-75 rounds fired.  Face to Face sales only."
13,http://www.armslist.com/posts/2960013,Want To Buy:  AR stripped upper or parts,"canton, Ohio, United States",Offer,"Listed On: Friday, April 18, 2014",Gun,no type,no type,no type,no type,"looking for upper parts like a stripped upper, barrels (would like to be 14.5 but will do 16), or handguards. email any other upper parts and i will let you know if i need them again or not. thank you, brandon."
15,http://www.armslist.com/posts/2960015,For Sale/Trade:  Glock 27 gen 3,"Goodlettsville, Nashville, Tennessee",$ 600,"Listed On: Friday, April 18, 2014",Handguns,Glock                                                                                ,40 S&W                                                                                ,Striker Fire                                                                                ,Pistol,glock 27 gen 3 in great condition with extra high cap mag from glock 23 and Pearce plus one extension on one mag. All the factory stuff DeSantis IWB leather holster and 100 rounds of ammo plus the defense ammo I have in two of the mags. REDACTED text.
16,http://www.armslist.com/posts/2960016,For Sale:  Ak47 grip & handguard,"River Road, Eugene, Oregon",$ 20,"Listed On: Friday, May 2, 2014",Gun,no type,no type,no type,no type,I have for sale a slightly used Tapco Galil style handguard for a full size ak47 and a never used factory pistol grip that came off my PAP M92. $20 takes them both. Will not travel outside of town.  No shipping sorry.
17,http://www.armslist.com/posts/2960017,For Sale:  Kahr Arms CW 9mm,"north side of madison county, Huntsville, Alabama",$ 335,"Listed On: Friday, April 18, 2014",Handguns,Kahr                                                                                ,9mm Luger (9x19)                                                                                ,Striker Fire                                                                                ,Pistol,Small concealable brand new in case   2 mags   w/ammo
18,http://www.armslist.com/posts/2960018,For Sale:  Tenpoint Vapor Crossbow Factory Demo Bow,"New Holland, Pennsylvania, United States","$ 1,699","Listed On: Friday, April 18, 2014",Archery,no type,no type,no type,no type,"For sale is a Factory Demo Tenpoint Vapor Crossbow! This bow is in New Condition and was used by sales Reps at shows for display purposes. Included is the factory Warranty from Tenpoint. The game-changing Vapor offers a novel design platform focused on speed, weight reduction, and maneuverability. Its streamlined PLT™ bow assembly and FSB stock, fitted with our carbon fiber barrel, combine to produce the quietest, most accurate, and most efficient top-of-the-line model we have ever made. Features include the Acudraw 50 Cocking device, 6.8 lbs, 12.6 inches width when cocked, 165 lbs Draw weight, TenPoint’s RangeMaster Pro Scope mounted on a machined aluminum 7/8-inch Fixed Dovetail Mount, Instant Detach 3-Arrow Quiver, Ambidextrous Side-Mount Quiver Bracket, String Dampening System (SDS), Owner’s Instructional DVD, and TenPoint vehicle window sticker. The condition of this Crossbow is Like New.

Our store is The Sportsman’s Shop, located in the town of New Holland, Pennsylvania. We specialize in firearms from pistols, to rifles, and shotguns! At the Sportsman’s Shop we have in inventory over 1000 guns on any given day. For more information on our store visit our website, www.thesportsmansshop.com. To contact us about a gun in our posting send us a message or you can call us at REDACTED. If you leave your phone number in your message, we will do our best to call you promptly!"
19,http://www.armslist.com/posts/2960019,For Sale:  FN FNH PS90 Bullpup with Factory Red Dot Sight,"Colorado Springs, Colorado Springs, Colorado","$ 1,722","Listed On: Friday, August 29, 2014",Rifles,FN Herstal S.A.                                                                                ,5.7x28mm                                                                                ,Semi-automatic                                                                                ,Rifle,Brand new and in stock!
21,http://www.armslist.com/posts/2960021,"For Sale:  NEF/ H&R 1871 Pardner Tactical 12 gauge. 18.5"" barrel.","Defiance, Toledo, Ohio",$ 149,"Listed On: Saturday, September 6, 2014",Shotguns,H&R                                                                                ,12 Gauge                                                                                ,Pump Action                                                                                ,Shotgun,"NEF/ H&R 1871 Pardner Tactical 12 gauge. 18.5"" barrel. Chambered for 2.75 & 3"" shells. The stock and forearm are in great shape. The receiver and barrel has a couple scratches on them but nothing major. The bore is extremely clean. This was well taken care of. Would make someone a nice shotgun. If this listing is still up the firearm is still for sale. We ship to FFL's. 

This item can be seen or purchased at:
Stars & Stripes Firearms LLC.
5727 N. St Rt 66 Suite B
Defiance, Ohio 43512
Tues-Sat 10am-5pm
Located right next to the Wooden Indian Pawnshop!!!
Like us on FACEBOOK!!!

If you have any questions or concerns please call 419-782-GUNS (4867)
or email us at: REDACTED"
22,http://www.armslist.com/posts/2960022,For Sale:  Kahr  Arms CW9 LNIB,"Colerain, Cincinnati, Ohio",$ 325,"Listed On: Tuesday, June 3, 2014",Handguns,Kahr                                                                                ,9mm Luger (9x19)                                                                                ,Double Action                                                                                ,Pistol,"Kahr CW9 
Black polymer frame
3.6"" barrel
Double action only
7+1 and 8+1 mags


Visit our store at 3236 West Galbraith Cincinnati, OH. Call us at REDACTED. Email us at REDACTED or visit us on the web at www.americantradeco.net"
24,http://www.armslist.com/posts/2960024,"For Sale:  ""TODAY ONLY"" GLOCK 22 GEN3 $475","Peshtigo, Green Bay, Wisconsin",$ 475,"Listed On: Friday, April 18, 2014",Handguns,Glock                                                                                ,40 S&W                                                                                ,Striker Fire                                                                                ,Pistol,"GLOCK 22 GEN3 
2 MAGS, HARD CASE
1 BOX 180GR AMMO
$475
PICK UP IN PESHTIGO TODAY ONLY!!!
CALL OR TEXT REDACTED"
25,http://www.armslist.com/posts/2960025,For Sale:  BNIB Ruger GP100 Stainless 357,"Fishers, Indianapolis, Indiana",$ 539,"Listed On: Wednesday, April 23, 2014",Handguns,Ruger                                                                                ,no type,no type,Revolver,"We have a Ruger GP100 in stainless that just arrived. Gorgeous pistol from Ruger.
Details are:

Item #:	KGP141-C
Description:	RUG GP100 357 DA REV 4SS HB
Manufacturer:	Ruger
Model #:	GP100
Type:	Revolver
Finish:	Stainless Steel
Stock:	Black Hogue Monogrip
Sights:	Front: Fixed Rear: Adjustable
Barrel Length:	4.2"" Heavy Barrel
Overall Length:	9.5""
Weight:	40 oz
Caliber:	357
Capacity:	6
Action:	Double Action
Packaging:	Plastic Case

Ward's Weapons
REDACTED
Www.wardsweapons.com
REDACTED"
26,http://www.armslist.com/posts/2960026,For Sale:  CZ 75B Pistol and .22 Conversion Kit RARE NIB,"Missouri City, Houston, Texas",$ 995,"Listed On: Friday, April 18, 2014",Handguns,no type,no type,no type,no type,"CZ 75B 1996 Original Version Compact New in Box Very Rare in this condition for the age! I am also including an original CZ BRAND NEW .22 LR adapter kit that works with this pistol any many other CZ models to allow the gun to shoot .22LR. This item is still in the original case, with original bag, and has the magazine and tool.

Manufacturer: CZ-USA 
Model: 75B 
Caliber: 9mm Luger (9x19 Para) 
Barrel Length:  4 inch 
Capacity: 16"
27,http://www.armslist.com/posts/2960027,For Trade:  2 FOR 1 DEAL...Mossberg 715t .22 cal Rifle / 20 Guage CEI Shotgun (2 FOR 1),"Mount Holly, Charlotte, North Carolina",Offer,"Listed On: Tuesday, April 29, 2014",Rifles,Mossberg                                                                                ,22 Long Rifle                                                                                ,Semi-automatic                                                                                ,Rifle,"2 FOR 1 DEAL...I have a practically new Mossberg 715t .22 cal rifle with one 25 round clip. Its in ""like new"" condition. I also will throw in a 20 Guage Shotgun by CEI (also in awesome condition)... Just hoping someone would put these to use more than I have. Email me with any questions. Thank You !"
28,http://www.armslist.com/posts/2960028,For Sale:  Crimson Trace laser LG-417 for 3rd gen Glock like new!,"Nw Okc, Oklahoma City, Oklahoma",$ 170,"Listed On: Friday, April 18, 2014",Optics,no type,no type,no type,no type,"This laser is only a couple of months old, ordered off of amazon. It fits the following Glocks, 17, 17L, 19, 22, 23, 24, 24L, 31, 32, 34, 35, 37 and the 38. I have both the grip adapters, tools and all paperwork. 

405-830-79 one one"
29,http://www.armslist.com/posts/2960029,For Sale:  Glock 26 9mm Gen 4 Great Condition,"Phoenix, Phoenix, Arizona",$ 400,"Listed On: Friday, April 18, 2014",Handguns,Glock                                                                                ,9mm Luger (9x19)                                                                                ,Striker Fire                                                                                ,Pistol,"Glock 26

Mini Glock
Chambered in 9mm
Trijicon Night sights installed.
1 Pearce extended grip magazine and one standard magazine. 
Original Case

Used but great condition. Less than 250 rounds shot through it.

Asking $400.
Would entertain trades for HK or XDS handguns. Thank you

Four80-3two9-46five3"
30,http://www.armslist.com/posts/2960030,For Sale:  Smith & Wesson Victory model,"Jenks, Tulsa, Oklahoma",$ 375,"Listed On: Thursday, June 19, 2014",Handguns,Smith & Wesson                                                                                ,38 S&W Special                                                                                ,Double / Single Action                                                                                ,Revolver,"This is a 1942 Smith and Wesson Victory model revolver with matching serial numbers and British proof marks from the Lend Lease program. The gun was modified by Parker and Hale in England after the war and is now in .38 special. I get it...it's been modified...it's not for everybody. It is a part of this guns unique history. Parker and Hale also did the following: shortened the barrel to 4 inch, put a different front sight on it, reblued it, and put on checkered grips. You can see these modifications are consistent with others that they did from web photos. The caliber change was well done as it ONLY accepts the .38 special and not the original .38 S&W. The action is very smooth and the cylinder timing is spot on. The lanyard ring is intact and not modified in any way. It just doesn't appear in the pictures. FTF only. Text or call 918-Five Zero Four-6610. I would prefer cash, but I am looking for a lever action .22 or older single shot .22, so we could talk trade. Either way, if you have interest let me know."
31,http://www.armslist.com/posts/2960031,For Sale:  LEFEVER LONG RANGE SINGLE SHOT IN RARE 410,"SOTH CHINA, Maine, United States",$ 850,"Listed On: Friday, April 18, 2014",Shotguns,no type,410                                                                                ,Single Shot                                                                                ,Shotgun,"LEFEVER LONG RANGE SINGLE SHOT IN RARE 410, 26"" FULL, 95% BARREL, 90% BLUE BROWN RECEIVER, MIRROR BORE, NICE WOOD WITH STRONG CHECKERING"
32,http://www.armslist.com/posts/2960032,For Sale:  HK P2000 40CAL,"Fishers, Indianapolis, Indiana",$ 689,"Listed On: Wednesday, April 23, 2014",Handguns,Heckler & Koch                                                                                ,40 S&W                                                                                ,no type,Pistol,"Brand new in the box. December 2013 manufacture date. 

Description:	H&K P2000 40SW DA V3 12R DCK
Manufacturer:	Heckler & Koch
Model #:	P2000
Type:	Semi-Automatic Pistol
Finish:	Black, Nitro-Carburized Finish
Stock:	Corrosion-Proof, Fiber-Reinforced Polymer Frame
Sights:	Fixed Sights
Barrel Length:	3.66""
Overall Length:	6.81""
Weight:	24.80 oz
Caliber:	40SW
Capacity:	12+1
Action:	Double Action
# of Mags:	2
Chokes:	
Packaging:	
Receiver:	Industry Standard Mounting Grooves
Chamber:	
Muzzle:	
Features:	Variant 3,Exchangeable Grip Panels, Ext Slide Rel
Ambi Magazine Release, Decocking Button

Ward's Weapons
REDACTED
REDACTED"
33,http://www.armslist.com/posts/2960033,For Sale:  GSG-522,"north madison county, Huntsville, Alabama",$ 285,"Listed On: Friday, April 18, 2014",Rifles,German Sport Guns                                                                                ,22 Long Rifle                                                                                ,Semi-automatic                                                                                ,Rifle,"GSG-522   MP5 look alike   22 round mag  all made in Germany  accurate and super fun
like new  with fake suppressor  sling  and ammo"
