,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
0,http://www.armslist.com/posts/3305000,For Sale:  M&P Vtac 9mm,"Chesapeake, Hampton Roads, Virginia",$ 600,"Listed On: Saturday, January 3, 2015",Handguns,Smith & Wesson                                                                                ,9mm Luger (9x19)                                                                                ,Striker Fire                                                                                ,Pistol,"I have a NICE m&p9 Vtac for trade. Has had approx 275 rounds down the pipe. Very smooth action. The Vtac comes with the same trigger as the m&p pro series. This is one of my favorite weapons, but want something different now. It Comes with Viking tactics Vtac sights, 3 17rd mags, all the factory goodies, and if the deal is right, I have a TLR-1HL light
Email or text day or night REDACTED
PRICE DOES NOT INCLUDE THE LIGHT ADD AN EXTRA $100 cash or trade value
WILL TRADE FOR A 1911 COMPACT PREFFERED BUT NOT AGAINST OTHERS TEXT PICS OF WHAT YOU HAVE OR EMAIL"
1,http://www.armslist.com/posts/3305001,For Sale/Trade:  looking to trade snub .41 ss revolver for glock,"eastside, Tucson, Arizona",$ 0,"Listed On: Tuesday, July 22, 2014",Handguns,Taurus                                                                                ,no type,Double / Single Action                                                                                ,Revolver,stainless steel .41 magnum snub nose ported barrel
2,http://www.armslist.com/posts/3305002,For Sale:  barrel,"Richmond, Indiana, United States",$ 325,"Listed On: Tuesday, July 22, 2014",Handguns,Thompson Center                                                                                ,no type,Single Shot                                                                                ,Pistol,"encore 15"" barrel chambered in 270 win. with 2 X 6 X 32 scope"
3,http://www.armslist.com/posts/3305003,For Sale:  Remington 700,"north, Springfield, Missouri",$ 550,"Listed On: Tuesday, July 22, 2014",Rifles,Remington                                                                                ,270 Winchester                                                                                ,Bolt Action                                                                                ,Rifle,Remington 700 adl in 270.scope doesn't go with gun.asking $550 obo
4,http://www.armslist.com/posts/3305004,For Sale/Trade:  FNP90 + Upgraded Internals + Trigger Pack + Extras,"Oak Harbor/Burlington, Washington, United States","$ 2,000","Listed On: Tuesday, July 22, 2014",Rifles,FN Herstal S.A.                                                                                ,no type,Semi-automatic                                                                                ,Rifle,"For Sale/Trade          --- Upgraded FNH P90 ---  
PM offers please - Willing to negotiate on price, extras, trades etc.

Comes with,

- Installed Metal Bolt Internals upgrade kit
- Installed Stainless steel guide rods
- Gen 4 Trigger upgrade
- Two 50rnd magazines
- 150rnds FNH hollow points
- 150rnds FNH polymer ballistic tip
- Carrying case
- Sight adjustment tool.

Value with all extras $2200

- Completely ambidextrous controls
- Bottom ejection port
- Very light (6lbs)
- Very compact (9"" shorter overall length than an AR)

Condition is Brand new, 20rnds fired (for function test), not a single scratch on it, no signs of wear, and still have box with papers and manuals

Asking $2000 for Whole Package
Will consider all trade/cash/combo offers

For trades Im looking for a Higher end AR or AR pistol, Kriss Vector, M1A, SCAR, FN2000, G36, Steyr Aug, Benelli semi autos etc. offer me anything."
6,http://www.armslist.com/posts/3305006,For Sale:  22 LR ammo,"Broken Arrow, Oklahoma City, Oklahoma",$ 300,"Listed On: Tuesday, July 22, 2014",Ammo,no type,no type,no type,no type,"3,000 + rounds of .22 LR, most is Winchester Super X in 100 round boxes, 1 box of  Remington Golden Bullet 225 count, Blazer, Federal blue box ... etc.
$300 for all.
Call or text REDACTED"
7,http://www.armslist.com/posts/3305007,For Sale:  Smith and wesson m&p t,"Loganville, Atlanta, Georgia","$ 1,200","Listed On: Tuesday, July 22, 2014",Rifles,Smith & Wesson                                                                                ,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"Smith and wesson m&p tactical. Gun runs amazing but need the money for a new project. Has a cmc 3.5 flat trigger, 14.5 free floating quad rail, b5 stock, magpul grip and rail covers, competition muzzle break that works amazingly. I've never had one issue with this rifle it has been amazing. I have way more into it than $1200. With optic (burris xtr) $2000"
9,http://www.armslist.com/posts/3305009,For Sale:  saiga 12 shotgun with 10 Rd clip 100 low brass rounds,"spring, Houston, Texas",$ 1,"Listed On: Tuesday, July 22, 2014",Shotguns,Saiga                                                                                ,12 Gauge                                                                                ,Semi-automatic                                                                                ,Shotgun,Have a semiautomatic saiga shotgun with 1 10 round clip and 100 rounds make me a offer.
11,http://www.armslist.com/posts/3305011,For Sale:  .22 LR bullets,"Broken Arrow, Tulsa, Oklahoma",$ 1,"Listed On: Tuesday, July 22, 2014",Ammo,no type,no type,no type,no type,"I have 3,000 + rounds of .22 LR, most in Winchester  Super X 100 count boxes, some Federal blue box, 1 box Remington Golden Bullet 225 count, Blazer, PMC and 1 box of Subsonic.
$300
Call or text REDACTED"
12,http://www.armslist.com/posts/3305012,For Sale:  Colt LE901-16S AR-10,"Phoenix, Phoenix, Arizona",$ 950,"Listed On: Tuesday, July 22, 2014",Rifles,Colt                                                                                ,308/7.62 NATO                                                                                ,Bolt Action                                                                                ,Rifle,"Here is a Colt LE901-16S AR-10 BARREL LENGTH: 16.1"" Heavy, Chromed, 4 Grooves, 1-12"" RH Twist..FRONT SIGHT: Flip-Up, Adjustable Post for Elevation...REAR SIGHT: Flip-Up, Adjustable for Windage..EXTENDED LENGTH: 37.5"" ...COLLAPSED LENGTH: 34.24"" ..WEIGHT: 9.4 lbs ...ACTION: Direct Gas System, Locking Bolt. Gun is in good condition."
