,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
0,http://www.armslist.com/posts/3385000,For Sale/Trade:  Russian makarov,"Pelion, Columbia, South Carolina",$ 0,"Listed On: Sunday, September 21, 2014",Handguns,no type,9mm Makarov                                                                                ,Double / Single Action                                                                                ,Pistol,"I have a very clean Russian makarov cal 9x18 with adjustable sights.
With it comes 2 holsters, 2 magazines and 500+rds of ammo, it's in really good 
Condition, very accurate and the best conceal carry gun I've owned.
It's very comfortable and barely visible."
1,http://www.armslist.com/posts/3385001,For Sale:  New Remington 870 with extra barrel,"Spartanburg, Greenville, South Carolina",$ 400,"Listed On: Wednesday, August 13, 2014",Shotguns,Remington                                                                                ,12 Gauge                                                                                ,Pump Action                                                                                ,Shotgun,Remington 870 never fired still in box. I won the gun in a drawing and I already have the exact same gun. Comes with an extra barrel that has also never before been used. Comes with Remington warrenty. Also includes plug and trigger lock in box. Knowing from experience it makes a great hunting and could also be a great tactical shotgun. Feel free to call or text for any info. REDACTED. Asking $400 for everything
3,http://www.armslist.com/posts/3385003,For Sale:  7.62,"Medical, San Antonio, Texas",$ 975,"Listed On: Wednesday, August 13, 2014",Rifles,Spikes Tactical                                                                                ,7.62x39                                                                                ,Semi-automatic                                                                                ,Rifle,Selling my 7.62 spikes tactical AR. Will come with one mag flip up sites and bushnell red dot.
4,http://www.armslist.com/posts/3385004,Want To Buy:  Any misc lots of ammo,"Bristol, Rhode Island, United States",Offer,"Listed On: Wednesday, August 13, 2014",Ammo,no type,no type,no type,no type,I am looking to buy any large amount of misc ammo for the right price. Please contact only with a fair price for a lot of any type of ammo.
5,http://www.armslist.com/posts/3385005,"For Sale:  S&W Model 29 Mountain Gun w/ holster, make an offer!","Fairfax, Northern Virginia, Virginia",$ 800,"Listed On: Monday, August 25, 2014",Handguns,Smith & Wesson                                                                                ,44 Magnum                                                                                ,Double / Single Action                                                                                ,Revolver,"For sale is a Smith & Wesson Model 29-8 ""Mountain Gun"" with a 4"" barrel.  The pistol is chambered in the awesome 44 Magnum and comes with the original box, paperwork, and an extra rubber grip) as well as a leather De Santis holster.  The revolver is in great shape and is a classic.  $800 OBO (I'm open to offers)."
10,http://www.armslist.com/posts/3385010,For Sale:  new SX3 sporting,"Portage / Middleton, Madison, Wisconsin","$ 1,400","Listed On: Wednesday, September 10, 2014",Shotguns,Winchester                                                                                ,12 Gauge                                                                                ,Semi-automatic                                                                                ,Shotgun,"Up for sale is a new and never fired SX3 sporting 12 gauge with a 30 in ported barrel! It comes with 5 extended choke tubes as well as interchangeable hi vis front sight! 1400obo!


open to trades?"
13,http://www.armslist.com/posts/3385013,For Sale/Trade:  Gen4 Glock 21 NIB sell or trade,"Dayton ky, Northern Kentucky, Kentucky",$ 0,"Listed On: Wednesday, August 13, 2014",Rifles,no type,no type,no type,Rifle,http://www.armslist.com/posts/3378247/northern-ky-handguns-for-sale-trade--nib-glock-21-gen-4-with-new-trijicon-3-dot-tritium-night-sights--     Please respond to the ad in the description for faster response
14,http://www.armslist.com/posts/3385014,For Sale:  FNP-45,"Franklin/Indianapolis, Indianapolis, Indiana",$ 650,"Listed On: Thursday, August 21, 2014",Handguns,FN Herstal S.A.                                                                                ,45 ACP                                                                                ,Double / Single Action                                                                                ,Pistol,"FN 45 earth tone, rail, one 15 rd mag selling some weapons to fund another purchase sorry no trades 

Indiana ID with CC permit transfer paperwork optional"
15,http://www.armslist.com/posts/3385015,For Trade:  Jimenez,"Campbell County, Knoxville, Tennessee",Offer,"Listed On: Wednesday, August 13, 2014",Handguns,no type,380 ACP                                                                                ,no type,Pistol,I have a Jimenez 380. Has 1 clip. I wantin a 38 revolver. But mostly want a revolver. I will add boot for the right deal.  Call or text me at REDACTED
17,http://www.armslist.com/posts/3385017,For Sale:  citadel 9mm 1911,"north Clarksville, Clarksville, Tennessee",$ 350,"Listed On: Wednesday, August 13, 2014",Handguns,no type,9mm Luger (9x19)                                                                                ,Single Action                                                                                ,Pistol,"citadel 1911 9mm full size in excellent shape with box,papers and 2 mags,150 flawless rounds thru it,text 931two41one75nine"
