,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
0,http://www.armslist.com/posts/7117000,For Sale:  NIB Sig Sauer P220 .45 ACP,"Bowling Green, Bowling Green, Kentucky",$ 625,"Listed On: Monday, October 30, 2017",Handguns,Sig Sauer                                                                                ,45 ACP                                                                                ,Double / Single Action                                                                                ,Pistol,"Sig Sauer p220 .45 acpDescription: New in the box comes with an extra mag and paperwork.Specs⦁    Caliber: 45 Auto⦁    Capacity: 8 +1 ⦁    Action: double to single⦁    BARREL LENGTH 4.4 in⦁    TRIGGER PULL SA 4.4 lbNote: Photos are taken by the in house photographer. Phone:REDACTED All items are sold as is with no refunds or exchanges. We do offer interest free layaway that last 4 months. For Layaways online we will need 25% down on the item and a minimum of 25% every thirty calendar days when the layaway started. Shipping, handguns go USPS priority and long guns go fedex ground. We charge exact shipping with insurence on the item and we will need an FFL to give a shipping price upon purchase.  Our address is 255 Cumberland trace RD Bowling Green, KY 42103"
1,http://www.armslist.com/posts/7117001,For Sale:  LMT Enhanced Bolt Carrier Group,"Ste Genevieve, St. Louis, Missouri",$ 275,"Listed On: Tuesday, July 25, 2017",Gun,Sig Sauer                                                                                ,45 ACP                                                                                ,Double / Single Action                                                                                ,Pistol,"LMT Enhanced Bolt Carrier Group - new$275 shippedProduct Description:Fully automatic carrier profile, full massReduces dwell time which lowers chamber pressureShrouded firing pin and dual extractorsUnique contact rail design to reduce dragBolt has a very resilient coating which helps to extract cartridge cases more reliablyCartridge case is fully supported by the face of LMT's Enhanced BoltThe LMT enhanced bolt carrier group offers many features that others don't match. The major feature that helps LMT's BCG's to run very fluidly under adverse conditions and also fully automatic fire is the bolt design. LMT made relief cuts on on the locking lugs so that carbon build up has a lessened affect on lock up, as well as added an extra extractor spring to help with rim pressure. Contact rails have also been re-designed to reduce the drop of the carrier in the receiver. The cam pin pathway has been slightly re-designed to lengthen the time it takes to open the bolt, reducing back pressure and blow-back into the upper receiver. This carrier is designed for 14.5"" & 16"" carbine rifles to help fix the over-gassed characteristics, especially when using a suppressor."
2,http://www.armslist.com/posts/7117002,"For Sale:  Keltec Kel Tec PLR 16 PLR16 5.56/.223 pistol 30 RD Hand Guard Sling, 2 mags, Iron Sites, Flattop Rail","West Virginia, New Mexico, United States",$ 400,"Listed On: Tuesday, July 25, 2017",Rifles,Sig Sauer                                                                                ,223/5.56 NATO                                                                                ,Double / Single Action                                                                                ,Rifle,"Keltec PLR 16 5.56/.223 pistol, With XTRAS, Iron Sights and Flattop Rail, to mount Optics shot a few times, but in very good condition, Clean Running and Reliable GAS PISTON DRIVEN, 1 in 7"" TWIST, Shoots the Heavy Bullets Very Well, 30 rd mag and 10 rd mag, 2 mags, takes all AR 15 mags, Very Lightweight and compact,comes with Sling, and Front Handguard, With the Xtra Mag,The Sling, and The Handguard, there is about 100.00 worth of Xtras, No Box."
3,http://www.armslist.com/posts/7117003,For Sale:  Smith Wesson .38 Spl MP Revolver,"SW Indianapolis, Indianapolis, Indiana",$ 350,"Listed On: Saturday, August 12, 2017",Handguns,Smith & Wesson                                                                                ,38 S&W Special                                                                                ,Double / Single Action                                                                                ,Revolver,"Nice  Smith Wesson MP .38 Special revolver. Shoots great, nice lockup. No issues.  It is a S&W 1905 MP. Selling for $350. Price is firm because this revolver is in great working order. It has never failed. No trades, I am in no hurry to sell it. Must have ID and sign a bill of sale, or there won't be a sale. Meet in public, SW of the airport area only.DUE TO SCAMMERS, NO CONTACT NUMBER, NO REPLY."
4,http://www.armslist.com/posts/7117004,For Sale:  Silencerco Sig Sauer P226 9mm Threaded Barrel,"Hampton, Hampton Roads, Virginia",$ 100,"Listed On: Monday, July 31, 2017",Gun,Smith & Wesson                                                                                ,38 S&W Special                                                                                ,Double / Single Action                                                                                ,Revolver,"I have a used barrel available. It's 9mm, threaded .5 x 28. Shows slight wear after about 1k rounds through it. Still have box for it.  Would like $100"
5,http://www.armslist.com/posts/7117005,For Sale:  LNIB CZ P07 Duty,"Hamilton County, Chattanooga, Tennessee",$ 300,"Listed On: Tuesday, July 25, 2017",Handguns,CZ USA                                                                                ,9mm Luger (9x19)                                                                                ,Double / Single Action                                                                                ,Pistol,Reduced to bottom dollar! 300 bucksI have a like new CZ P07 Duty for sale. It comes with everything the way it ships from the factory. It ahoots great I just don't need it.
7,http://www.armslist.com/posts/7117007,For Sale:  Suppressors/AOWs on Sale!,"Lakewood, Denver, Colorado",$ 220,"Listed On: Monday, April 30, 2018",NFA,no type,no type,no type,no type,"Suppressors on Sale!We've got lots in stock and decided to put a few of them on sale!RIMFIRESurefire Ryder 22-A 22LR ""Red Ryder"" - $249.99Innovative Arms Apex 22LR - $244.99Innovative Arms Apex Micro 22LR - $219.99Gemtech GM-22 22LR - $329.99SilencerCo Sparrow SS - $449.99PISTOLAAC TiRant 45 45ACP - $624.99Dead Air Ghost 45 - $849.99SilencerCo Osprey 45 - $729.99Alpha Dog Alpha45 - $669.99RIFLEAmTac Hornet 9mm - $799.99AAC 762-SD - $564.99Dead Air Sandman-L 7.62 - $929.99Sig Sauer SRD556Ti-QD 5.56 - $779.99Gemtech HVT-QM 7.62 - $499.99Gemtech Tracker 7.62 - $489.99AOWFalling Skies ""The LCG"" 12Ga AOW (Mossberg 500 Receiver) - $699.99See details hereFalling Skies ""The LCG"" 12Ga AOW (Remington 870 Receiver) - $729.99See details hereSuppressors/Silencers and AOWs are regulated by the National Firearms Act (NFA). As such, all require a $200 tax stamp and background check by the ATF. Wait times are approximately 6 months but are anticpated to fall even below 6 months."
8,http://www.armslist.com/posts/7117008,For Sale:  Sig P320 9mm + extras,"Topeka, Topeka, Kansas",$ 600,"Listed On: Tuesday, July 25, 2017",Handguns,Sig Sauer                                                                                ,9mm Luger (9x19)                                                                                ,Striker Fire                                                                                ,Pistol,"P320 compact. 9mm. 3 mags. Factory case, lock & holster. Extra grip module. Apex trigger. Streamlight TLR-3. Night sights. Prefer cash. $600 obo. Email or text REDACTED anytime."
9,http://www.armslist.com/posts/7117009,For Sale:         Reising M50 with Fed Labs case Form 3 Transfer,"Texas, Texas, United States","$ 3,500","Listed On: Thursday, October 5, 2017",Shotguns,Sig Sauer                                                                                ,9mm Luger (9x19)                                                                                ,Striker Fire                                                                                ,Shotgun,for sale  This Gun is in Good Condition and Comes as Shown.    Form 3 Transfer!    Original Fed Labs Case    .45    Excellent Investment    1 Magazine
11,http://www.armslist.com/posts/7117011,For Sale:  Beretta 21a 25acp,"Downtown Indy, Indianapolis, Indiana",$ 250,"Listed On: Tuesday, July 25, 2017",Handguns,Beretta USA                                                                                ,25 ACP                                                                                ,Double / Single Action                                                                                ,Pistol,Beretta 21a 25acpBeretta 21a 25acp in excellent condition w 2 mags- do not have original box but will include a hard case $250I also have 1275 rnds of 25acp amm1200 fmj75 jhp$300$500 for both listings
