,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
0,http://www.armslist.com/posts/5189000,For Sale:  Springfield M1A Scout,"vermont, Vermont, United States","$ 2,000","Listed On: Friday, February 19, 2016",Rifles,Springfield                                                                                ,7.62x51mm NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"price include rifle, 11 springfield 20 round magazines, 1 springfield 5 round mag, 2 check mate 20 round mags. 120 rounds of winchester 147 grain 7.62x51. leather wood hi-lux EER scope with BDC reticle, leupold rings. vortex flash hider installed and original muzzle break. fulton armory picatinny sling swivel, magpul afg, UTG bipod. GI leather sling. springfield chamber brush, sadlak combo tool and castle nut pliers. 1 bandolier set. stickers pens patch beer koozie. i have original box as well as original packaging for most of the extras. old school magpul mag assists pictured not included. all this new retails WELL over asking price, price is FIRM."
1,http://www.armslist.com/posts/5189001,For Sale:  LNIB Benelli M4 with Extras,"Tulsa, Tulsa, Oklahoma",$ 900,"Listed On: Monday, April 4, 2016",Shotguns,Benelli                                                                                ,12 Gauge                                                                                ,Semi-automatic                                                                                ,Shotgun,"I'm selling a used Benelli M4 with alot extras, comes with the box and Original Parts. KZ +2 Extension tube, GG&G Steel Follower, Mesa Tactical Stock and Forend, AVA Tactical Light mount with rail and QD sling Mount with Surefire G2X Pro."
2,http://www.armslist.com/posts/5189002,For Sale:  556 ammo (m855)NOT RELOADS,"post falls, Coeur D' Alene, Idaho",$ 300,"Listed On: Friday, February 19, 2016",Ammo,no type,no type,no type,no type,840rds 50 call ammo can of m855 green tip on bandolier and stripper clips. each bandolier comes with loading spoon. the ammo is a mix of lake city m855 and pmc x tac m855 green tip. ammo can is included in sale. yes those are original markings on ammocan.... cash only no trades will not ship. REDACTED.THESE ARE NOT RELOADS THIS IS FACTORY AMMO.
3,http://www.armslist.com/posts/5189003,For Sale/Trade:  Bi-pod and Keymod bipod mount,"Arlington, Everett, Washington",$ 50,"Listed On: Thursday, March 17, 2016",Gun,no type,no type,no type,no type,Adjustable spring assist bipod and Impact weapons components mount n slot keymod bipod adapter (sling mount)
4,http://www.armslist.com/posts/5189004,For Sale:  BRAND NEW SIG MPX MACHINE PISTOL,"va beach, Hampton Roads, Virginia","$ 1,175","Listed On: Friday, February 19, 2016",Handguns,Sig Sauer                                                                                ,9mm Luger (9x19)                                                                                ,Single Action                                                                                ,Pistol,"Brand new in box fully warrantied, never fired. Impulse buy...has to go!!!! Won't last, this is the ultra collectors firearm of the new millennium. This is the ultimate operators new war weapon, created to replace all military MP5 has been shown to operate in submerged arctic water under 140 degree desert sand for 12 days and even NATO mud. Field switch barrel easily for .357,9mm or .40 cal.."
5,http://www.armslist.com/posts/5189005,For Sale:   HK P2000,"Rootstown, Akron, Ohio",$ 550,"Listed On: Thursday, March 17, 2016",Handguns,Heckler & Koch                                                                                ,9mm Luger (9x19)                                                                                ,Double Action                                                                                ,Pistol,"HK P2000 V1 LEM trigger 5lb trigger pull. has 3 magazines 13rds, has 100rds thru it. very nice pistol.Asking $550 firmNo Low Ball offers will not entertain offers stating with $4Sorry no tradesText 33O,,274;7574"
6,http://www.armslist.com/posts/5189006,For Sale:  Springfield 1911-A1,"Houston, Houston, Texas",$ 400,"Listed On: Friday, February 19, 2016",Handguns,Springfield                                                                                ,45 Auto RIM                                                                                ,Double / Single Action                                                                                ,Pistol,I am selling my Springfield 1911-A1 .45. Old w/5 digit serial # but still shoots flawlessly. Must sell to fund another project. All reasonable offers considered. Text is best for contact. 815-200-9731.
7,http://www.armslist.com/posts/5189007,For Sale/Trade:  Semi auto 12 gauge shotgun,"Sw, Portland, Oregon",$ 375,"Listed On: Monday, April 4, 2016",Shotguns,Charles Daly                                                                                ,12 Gauge                                                                                ,Semi-automatic,no type,i have a nice semi auto all black 12 gauge shotgun made by Charles Daly like new! No rust !!!has 2 chokes/ choke tooland mag pluggreat hunting gun or target and skeetnew was $450 now $375
8,http://www.armslist.com/posts/5189008,For Sale/Trade:  Para expert 1911,"Cleveland w/s, Cleveland, Ohio",$ 650,"Listed On: Friday, January 6, 2017",Handguns,Para Ordnance                                                                                ,45 ACP                                                                                ,Single Action                                                                                ,Pistol,"Para expert commander 1911.pistol, 1 magazine, and acecase.fiber optic front sight. very cleanand accurate.ambi owb holster.shoots perfectly. no hang ups"
11,http://www.armslist.com/posts/5189011,For Sale:  S&W 640-1 prelock 357mag,"Kodak, Knoxville, Tennessee",$ 650,"Listed On: Friday, February 19, 2016",Handguns,Smith & Wesson                                                                                ,357 Magnum                                                                                ,Double Action                                                                                ,Revolver,"Great ccw gun. Clip draw installed with boot grips. Original grips and plate screw included to remove clip draw. $650 cash. Only trades considered are prelock l or k frame 357 2-3"" or mossberg mvp patrol 5.56."
14,http://www.armslist.com/posts/5189014,For Sale:  Tar 21 Tavor,"south, Indianapolis, Indiana","$ 1,900","Listed On: Wednesday, February 24, 2016",Rifles,Israel Weapon Industries                                                                                ,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"tar 21 comes with the EOTech
text me at 812-583-six82one"
16,http://www.armslist.com/posts/5189016,"For Sale:  Burris XTR, Mount, FastFire","Downtown/94, San Diego, California",$ 700,"Listed On: Friday, February 19, 2016",Optics,no type,no type,no type,no type,"Burris XTR variable power 1-4X with 5.56/.223 illuminated BDC(bullet drop compensator). Includes P.E.P.R. 30mm mount, FastFire III red dot, and a throw lever to quickly change power settings.  Been to range twice at an indoor, almost brand new.  Stuck with Eotech and was collecting dust, will not be dissapointed.  $700.00 or BO.  Jay  REDACTED"
17,http://www.armslist.com/posts/5189017,For Sale:  P229 DAK Wanted,"Downtown, Seattle, Washington",$ 500,"Listed On: Friday, February 19, 2016",Handguns,Sig Sauer                                                                                ,40 cal                                                                                ,Double Action                                                                                ,Pistol,I am looking to purchase a p229 DAK at around $400 to $500 depending on condition & accessories.
22,http://www.armslist.com/posts/5189022,For Sale/Trade:   cz 75 p09 & p07,"berea, Cleveland, Ohio",$ 800,"Listed On: Saturday, May 6, 2017",Handguns,CZ USA                                                                                ,40 S&W                                                                                ,Double / Single Action                                                                                ,Pistol,cz75 P09 40S&W and cz75 p07case and what they came with.back straps-lock-manual 2 magsshoot perfect.
25,http://www.armslist.com/posts/5189025,For Sale:  Coonan 357 magnum,"south, Indianapolis, Indiana","$ 1,500","Listed On: Wednesday, February 24, 2016",Handguns,no type,327 Magnum                                                                                ,no type,Pistol,"coonan 357 magnum 
text 812 583 six821 for details and pics, willing to entertain some trades plus a thousand cash at least."
26,http://www.armslist.com/posts/5189026,For Sale/Trade:  Beretta Px4 Storm holsters,"Ypsilanti, Detroit, Michigan",$ 60,"Listed On: Sunday, March 13, 2016",Holsters,no type,no type,no type,no type,"looking to trade two beretta px4 Storm holsters For other holsters or maybe some mags. These will fit any caliber any size px4. If you have a px4 subcompact I have 2 rubber mag spacers for full size mags I can throw in. Fobus OWB holster & everyday holsters hybrid holster. Used a handful of times. Leather isn't broken in yet on the hybrid. looking for holsters that fit glock 19, beretta 96 brigadier, xd9 mod 2, 1911, beretta 92A1. Holsters must be of at least the same quality. Not looking for any uncle mikes type stuff! Also looking for AK mags or mags for any of the pistols mentioned above"
27,http://www.armslist.com/posts/5189027,"For Sale:  Browning CITORI 525 sporting 30"" barrels","provo, Utah, United States","$ 1,459","Listed On: Friday, February 19, 2016",Shotguns,Browning                                                                                ,12 Gauge                                                                                ,Over and Under                                                                                ,Shotgun,"Browning 525 sporting 30"" barrels It has beautiful figured walnut wood, very nice engraving and only a few light handling marks.The barrels are perfect. Trigger is a single selectable with non-automatic saftey. The gun has a pistol grip with a right hand palm swell. The gun has a Jones adjustable but plate with a Pachmayr decelerator recoil pad. pad has small chip.. note pictures please Current LOP is 14-5/8"" This is a well balanced and very nice to shoot gun. This Includes original box, 8 invector plus midas choke tubes, Browning luggage style hard case, hi-viz competition light pipes,and gun as seen and no dount on this gun . Manufacturer: BrowningModel: CitoriBarrel Length: 30 inchGauge: 12Capacity : 2 I WANT A HONEST CUSTOMERS TO CONTACT ME FOR A GOOD DEAL NO MUCH TALK . THANKS SIR"
30,http://www.armslist.com/posts/5189030,For Sale:  BERETTA URIKA 12 Semi  Auto,"Northwest, Reno, Nevada",$ 600,"Listed On: Friday, February 19, 2016",Shotguns,no type,no type,no type,no type,$600 OBOLike new in great shape.Must be NV Resident.Email me please thank you.
32,http://www.armslist.com/posts/5189032,For Sale:  Colt LE6920 w/ EoTech,"Exit 1, Clarksville, Tennessee","$ 1,600","Listed On: Sunday, February 28, 2016",Rifles,Colt                                                                                ,5.56×45mm NATO                                                                                ,Semi-automatic                                                                                ,Rifle,Like new Colt LE 6920 with less than 200 rounds through it. Has Magpul furniture and BAD level attached. EoTech model is XPS2. Asking 1600 obo. Call or text brandon at REDACTED
35,http://www.armslist.com/posts/5189035,For Trade:  savage .22 semi auto rifle,"lockport, Buffalo, New York",Offer,"Listed On: Friday, February 19, 2016",Rifles,Savage Arms                                                                                ,22 Long Rifle                                                                                ,Semi-automatic                                                                                ,Rifle,Shes basically brand new only had 100 rounds put through it.
36,http://www.armslist.com/posts/5189036,For Sale:  Rock river lar 47 NIB,"south, Indianapolis, Indiana","$ 1,400","Listed On: Wednesday, February 24, 2016",Rifles,Rock River Arms                                                                                ,7.62x39                                                                                ,Semi-automatic                                                                                ,Rifle,Rock river lar 47 NIB comes with a slide fire stock. text 812 583 six821 for pics and questions.
39,http://www.armslist.com/posts/5189039,For Sale:  Metro Arms 1911,"Youmgstown, Youngstown, Ohio",$ 600,"Listed On: Friday, February 19, 2016",Handguns,no type,45 ACP                                                                                ,Single Action                                                                                ,Pistol,Metro Arms American Classic AMIGO 1911 .45 ACP Only put about 300 rounds through it. comes with case and cleaning kit if desired.
42,http://www.armslist.com/posts/5189042,For Sale:  Springfield M1 Garand Rifle,"Seattle, Seattle, Washington",$ 700,"Listed On: Monday, April 4, 2016",Rifles,Springfield                                                                                ,30-06 Springfield                                                                                ,Semi-automatic                                                                                ,Rifle,"Selling a M1 Garand which based on what i know is a 1944 dated receiver. Bought 7 years ago thinking i'd get into shooting it and just never did. This is a great rifle, almost 200 rds of ammo, accessories. Included in the sale is 24 enbloc's loaded with ammo (192 rds) which was CMP bought a few years ago when i thought I would shoot the rifle and never have. The web sling, bandoliers, around 10 empty enblocs, grease tubs, multi-tool.. all of it comes with the rifle.Selling for a good friend if you want more information you can contact Coulther at REDACTED"
47,http://www.armslist.com/posts/5189047,For Sale:  Glock 23 gen 3,"Canton, Akron, Ohio",$ 400,"Listed On: Friday, February 19, 2016",Handguns,Glock                                                                                ,40 S&W                                                                                ,Striker Fire                                                                                ,Pistol,Glock 23 gen 3 40 cal phone REDACTED comes with holster 2 mags and box
48,http://www.armslist.com/posts/5189048,For Sale:  S&W SD40 VE with 2 mags,"Arnold, St. Louis, Missouri",$ 350,"Listed On: Friday, February 19, 2016",Handguns,Smith & Wesson                                                                                ,40 cal                                                                                ,Striker Fire                                                                                ,Pistol,"I've got my lightly used, awesome daily carry, S&W .40 SD-VE for sale, 14+1, with case/kit/original paperwork. It has night sights that glow in the dark also. It comes with 2 mags & 78rds of .40 ammo. I've put 150rds down the pipe. If you don't like my price, throw me a reasonable offer. These are $389 on their site so you know what they're new. In very good shape like mine, I'm asking $350. Must be 21+, no felons, MO resident, meet me nearby publicly & sign a bill of sale. I'm real busy with work & stuff so if you want to buy, please show up. I've had good dealings on here in the past, I'd like to see that again! Thanks!"
51,http://www.armslist.com/posts/5189051,For Sale:  Beretta U22 Neos,"South MKE, Milwaukee, Wisconsin",$ 250,"Listed On: Thursday, June 30, 2016",Handguns,Beretta USA                                                                                ,22 Long Rifle                                                                                ,no type,Pistol,"Looking to sell a Beretta U22 Neos in very good condition, minus a few blemishes. Runs great with zero problems. Original owner. Comes with 2 mags, manual, and original case.Might be open to trades, but more likely looking for cash.If you're interested, feel free to contact me. Please put your location, name, and contact number. Prefer CCW carrier."
52,http://www.armslist.com/posts/5189052,For Sale:  Benelli M4,"Antelope Valley, Los Angeles, California","$ 1,650","Listed On: Friday, February 19, 2016",Shotguns,Benelli                                                                                ,12 Gauge                                                                                ,Semi-automatic                                                                                ,Shotgun,"No trades and legal transaction only. 100 rds fired, very good condition, 12G, stock pistol grip config, 18.5"" barrel, semi auto 5+1 capacity. Comes with box, lock, and choke tool."
59,http://www.armslist.com/posts/5189059,Want To Buy:  Hi Point any caliber,"Sw, Fort Wayne, Indiana",$ 100,"Listed On: Friday, February 19, 2016",Handguns,Hi Point                                                                                ,no type,no type,Pistol,Want to buy a hi point of any caliber as a training pistol for friends. Contact me if you're willing to sell.
60,http://www.armslist.com/posts/5189060,For Sale:  7 shot Snub Smith Talo,"Canton, Akron, Ohio",$ 850,"Listed On: Wednesday, July 13, 2016",Handguns,Smith & Wesson                                                                                ,357 Magnum,no type,no type,850 has box papers looks new..357/.38
61,http://www.armslist.com/posts/5189061,"For Sale:  Anderson 16"" AR 15","Fairhope, Mobile, Alabama",FREE,"Listed On: Friday, February 19, 2016",Rifles,no type,5.56×45mm NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"Anderson upper and lower16"" Bear Creek Arsenal melonite barrel 1:7Full auto BCG15"" Midwest Industries SS Series free float railMagpul MOE grip and StockPalmetto State Armory LPKTango Down stubby vertical gripStreamlight TLR-4 light/laser comboMagpul MBUSVortex Strikefire II red/green dot scopeMagpul MagsMagpul ASAP and Magpul RSAMAKE OFFER. Have other parts also. Trying to finance another build. Face to Face only with CCW permit and Bill of sale. Sorry but it's the only way I can be ensured that your intent is not criminal."
63,http://www.armslist.com/posts/5189063,Want To Buy:  Firearms! for 2k in guitar amps ect,"St Cloud, Minnesota, United States","$ 2,000","Listed On: Friday, February 19, 2016",Rifles,no type,no type,no type,Rifle,Esp v401b like newPrs se tremonti like newMarshall sg250dfx 100watt amp great conditionHughes and Kettner 100watt head and halfstack excellent conditionUsed value is 1300 low 2000 high. Checkout other ad alienware laptop and ectHave current mn dl and ptp 32zero 29one 55onezero
67,http://www.armslist.com/posts/5189067,For Sale:  Tulammo...7.62x39,"Golden, Denver, Colorado",$ 60,"Listed On: Friday, February 19, 2016",Ammo,no type,no type,no type,no type,"steel cased,non-corrosive,berdan primed,     122 gr. fmj    I have 8 boxes of forty rounds= 320 rounds  bought them about 6 months ago, dont need them anymore. $60.00... call Dan at REDACTEDalso have 1 box of 30-30 winchester, 20 rds....$ 15.00...REDACTED"
68,http://www.armslist.com/posts/5189068,For Sale:  CZ P 07 Gen 1,"Cayce/West Columbia, Columbia, South Carolina",$ 400,"Listed On: Friday, February 19, 2016",Handguns,CZ USA                                                                                ,9mm Luger (9x19)                                                                                ,no type,Pistol,"Selling my Gen 1 CZ P07.Includes case, (2) 16 rd mags, Parts to change from regular safety to decocker, Brush and Rod. Shows slight holster wear.400.00 oboIf interested please email or text to 803 nine 2 four seven 2 six nine"
72,http://www.armslist.com/posts/5189072,For Sale:  Beretta 92 FS INOX,"Exit 1, Clarksville, Tennessee",$ 700,"Listed On: Sunday, February 28, 2016",Handguns,Beretta USA                                                                                ,9mm Luger (9x19)                                                                                ,Double / Single Action                                                                                ,Pistol,Beretta 92 FS INOX for sale. Like new low round count. 700 OBO. Call or text brandon at REDACTED.
74,http://www.armslist.com/posts/5189074,For Sale:  AR Ruger SR5.56,"Bloomington, Minneapolis / St. Paul, Minnesota","$ 1,200","Listed On: Monday, March 21, 2016",Rifles,Ruger                                                                                ,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"In January 2016 Ruger discontinued all SR-556 rifles 
hello all   here is my rugar sr556 shoots great never failed still almost like new i have 2 mags padded case to go with it only up grade was bcm charge handel my reason for letting it go is  in need of cash for a night scope for my other rifle willing to trade for one  cash -/+ atac++ /older nxs -   or just cash  i do need from you bill of sale copy of PTC PTP or we can FFLif you dont have any permits dont bother S/N is their  just rubbed out for the picture"
