,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
0,http://www.armslist.com/posts/3576000,For Sale:  AR15 Carbine Length Spring and Buffer,"Arcadia, Winston Salem, North Carolina",$ 15,"Listed On: Monday, October 6, 2014",Gun,no type,no type,no type,no type,Spring and buffer for sale. Started a build that I never finished. Just off loading the parts.
1,http://www.armslist.com/posts/3576001,For Sale:  700.00,"eastside, Indianapolis, Indiana",$ 500,"Listed On: Monday, October 6, 2014",Rifles,Remington                                                                                ,no type,Single Shot                                                                                ,Rifle,Forrest print rifle w/scope an night vision.$500 obo
2,http://www.armslist.com/posts/3576002,For Sale:  1000 rounds 22lr winchester M22 40gr,"Seneca falls, Rochester, New York",$ 65,"Listed On: Sunday, October 12, 2014",Ammo,no type,no type,no type,no type,"I have 1000 rounds of Winchester M22 .22lr ammo for sale . 

 40 Grain 1255 FPS
 local pick up only in or around Seneca falls 
 cash only $65 obo"
5,http://www.armslist.com/posts/3576005,For Sale:  .22 ammo,"Assholeville, Little Rock, Arkansas","$ 100,000","Listed On: Monday, October 6, 2014",Ammo,no type,no type,no type,no type,I have three boxes of American eagle .22 ammo I bought from walmart early one morning. I figured I had better buy them before some guy who wants to take his kid hunting got them. I don't even have a .22 because I'm a felon. But anyway I'm selling them for $50 a box. I figure that's a good deal for me since I gave $3 bucks for them. Call or text me at REDACTED
7,http://www.armslist.com/posts/3576007,"For Sale:   Bushmaster AR-15 M4 RDO Semi Auto Rifle .223 Rem/5.56NATO 16"" Chrome Lined M4 Barrel 30 Rounds Micro Red Dot Black 90940","scottsdale, Phoenix, Arizona",$ 750,"Listed On: Monday, October 6, 2014",Rifles,Bushmaster                                                                                ,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"Up for sale is brand new in case never fired Bushmaster AR-15 M4 RDO Semi Auto Rifle .223 Rem/5.56NATO 16"" Chrome Lined M4 Barrel 30 Rounds Micro Red Dot Black 90940
Call or text Joe @ (602) 3 six one 7 2 seven 3 or REDACTED 
This M4 Semi-automatic rifle comes with a 16"" barrel, with black telestock. Comes with a red dot sight. M4 w/Bayonet Lug and A2 Birdcage Chrome Lined. It has a 30 +1 capacity
Brand: Bushmaster 90940
Item: 2-BM90940
UPC: REDACTED04

Specifications and Features:
Bushmaster M4 RDO
.223 Remington/5.56mm NATO
16 Inch Barrel
Chrome Lined
A2 flash hider
Carbine Gas System
6 Position Stock 
Flat Top Upper
Micro Red Dot Sight
30 Round
Length Collapsed: 32.75
Weight: 6.22 lbs"
8,http://www.armslist.com/posts/3576008,Want To Buy:   H and K 556,"Tucson, Arizona, United States",Offer,"Listed On: Monday, October 6, 2014",Rifles,Heckler & Koch                                                                                ,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,I'm looking for a new or used HK 556.  I live in Tucson but I would travel  to Phx.
9,http://www.armslist.com/posts/3576009,For Trade:  Smith Wesson model 37 Airweight 38 Special,"Albany/ Leesburg, Albany, Georgia",Offer,"Listed On: Saturday, October 11, 2014",Handguns,Smith & Wesson                                                                                ,38 S&W Special                                                                                ,Double / Single Action                                                                                ,Revolver,"5 Shot Revolver Original Grips No Rust good tight pistol/

Text Me REDACTED"
10,http://www.armslist.com/posts/3576010,For Sale:  taurus 738 tcp 380 cal cc,"griffin 30223, Atlanta, Georgia",$ 245,"Listed On: Monday, October 6, 2014",Handguns,Taurus                                                                                ,380 ACP                                                                                ,no type,Pistol,like new- has holster-less than fifty rounds.shot.  wife not able to operate slide.  tel# 770- 584-1561
11,http://www.armslist.com/posts/3576011,For Sale:  RCBS F L DIE SET .270 WIN,"Shawnee, Oklahoma City, Oklahoma",$ 25,"Listed On: Sunday, October 12, 2014",Reloading,no type,no type,no type,no type,"RCBS
Full length die set for .270 WIN

Also comes with 15 deprimed brass for .270 win

Text at 405seven60eight324"
13,http://www.armslist.com/posts/3576013,Want To Buy:  browning blr22 now 320$,"new castle, Pittsburgh, Pennsylvania",$ 320,"Listed On: Saturday, October 11, 2014",Rifles,Browning                                                                                ,22 Long Rifle                                                                                ,no type,Rifle,browning blr22 22 rifle 320$obo or trade call REDACTED
14,http://www.armslist.com/posts/3576014,For Sale:  Zastava M88A 9mm,"Tigard, Portland, Oregon",$ 220,"Listed On: Monday, October 6, 2014",Handguns,Century International Arms                                                                                ,9mm Luger (9x19)                                                                                ,Single Action                                                                                ,Pistol,Selling a Serbian Zastava m88 in 9MM. IT resembles a 1911/tokarev. I believe it is single action only. got in it a trade only put about 100rnds through it myself. 1 mag and case included
15,http://www.armslist.com/posts/3576015,For Sale:  M&P 9c w/ MTAC holster,"Findlay, Ohio, United States",$ 400,"Listed On: Monday, October 27, 2014",Handguns,Smith & Wesson                                                                                ,9mm Luger (9x19)                                                                                ,Striker Fire                                                                                ,Pistol,"I have a Smith and Wesson M&P9c for sale. The gun is in excellent shape with a little holster wear. +/- 500 shots through it. It comes with two 12rd magazines, one with a flat base plate and one with an extension. I have an extra extension plate as well for the flat plated magazine. Included in the sale is a Comp-Tac MTAC holster. It's an extremely comfortable holster."
16,http://www.armslist.com/posts/3576016,For Sale:  colt detective special,"beaches, Jacksonville, Florida",$ 450,"Listed On: Monday, October 6, 2014",Handguns,Colt                                                                                ,38 S&W Special                                                                                ,Double / Single Action                                                                                ,Revolver,works great notched front sight for no snag finish is nickel in pretty good condition wood grips willing to trade. cash only local puckup bill of sale required with license. 450 obo
17,http://www.armslist.com/posts/3576017,For Sale:  WTB: USED PUMP SHOTGUN ASAP,"WILM, Wilmington, North Carolina",FREE,"Listed On: Monday, October 6, 2014",Shotguns,no type,12 Gauge                                                                                ,no type,Shotgun,"Not looking to spend over $225.00 for a used, pistol grip shotgun or standard pump action shotgun with shoulder stock. 12 gauge only. Willing to meet in jacksonville-wilmington."
18,http://www.armslist.com/posts/3576018,For Sale/Trade:  Walther P22 P22Q 22r LNIB Laser+2 Mags+Case,"Baton Rouge, Baton Rouge, Louisiana",$ 300,"Listed On: Monday, October 6, 2014",Handguns,Walther                                                                                ,22 Long Rifle                                                                                ,no type,Pistol,"I have a like new in box Walther P22Q in black with laser, 2 magazines, factory hard case, extra sights, take down tool, etc."
19,http://www.armslist.com/posts/3576019,For Sale:  Cetme Sporter 308 NEW,"Greenville Area, Greenville, South Carolina",$ 500,"Listed On: Monday, October 6, 2014",Rifles,no type,308/7.62 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"Imported by Century Arms.  Blued finish, synthetic stock.  20 shot mag.  Pictures upon request"
20,http://www.armslist.com/posts/3576020,For Sale:  Smith & Wesson M&P 9mm Compact,"gilbert, Phoenix, Arizona",$ 475,"Listed On: Monday, October 6, 2014",Handguns,Smith & Wesson                                                                                ,9mm Luger (9x19)                                                                                ,Striker Fire                                                                                ,Pistol,"Smith & Wesson M&P 9mm Compact for sale or trade. Excellent condition with everything in the box. I am the original owner. Less than 200 through it. 2 mags. Great gun, no issues. Trade for something interesting. Text or call REDACTED in Gilbert. Thanks."
21,http://www.armslist.com/posts/3576021,For Sale:  Rock River OD 6-position stock,"Arcadia, Winston Salem, North Carolina",$ 20,"Listed On: Monday, October 6, 2014",Gun,no type,no type,no type,no type,Have this stock left from a build I started that never got finished. Brand new
22,http://www.armslist.com/posts/3576022,For Sale:  Savage Arms Home Defense 12 Gauge w/Ghost Ring Sights.,"Port Orchard, Seattle, Washington",$ 175,"Listed On: Monday, October 6, 2014",Shotguns,Savage Arms                                                                                ,12 Gauge                                                                                ,Pump Action                                                                                ,Shotgun,i have a Savage arms 12 gauge tactical home defense shotgun with ghost ring sights. for sale. Only a year old and only 20 rounds put through it in excellent condition. let me know if your interested.
23,http://www.armslist.com/posts/3576023,For Sale/Trade:  Star Model A Super 9MM Largo,"Mukwanago, Milwaukee, Wisconsin",$ 325,"Listed On: Saturday, October 11, 2014",Handguns,Star Firearms                                                                                ,38 Super                                                                                ,Double Action                                                                                ,Pistol,"In good working condition - Star Modelo A Super chambered in 9MM largo {9x23}
Durocoated in Flat/Matt black , comes with : 2 - 8 rd. mags. / 175 rds. of Spanish surplus corrosive ammo / Hard case .
FTF/Wisconsin residents 18+ with state ID only - No Shipping"
25,http://www.armslist.com/posts/3576025,For Sale/Trade:  Ruger SP 101 357 Mag,"South suburbs, Chicago, Illinois",$ 450,"Listed On: Monday, October 6, 2014",Handguns,Ruger                                                                                ,357 Magnum,no type,no type,"Like title says, SP101 357 Mag.  Low round count.  I have the box paperwork 2 speedloaders and ammo.  I also have 2 holsters, one IWB and one  OWB.  It is in great shape. All laws apply.  Thanks for looking."
26,http://www.armslist.com/posts/3576026,For Sale/Trade:  Glock 20sf,"Taylorsville, Indianapolis, Indiana",$ 650,"Listed On: Monday, October 6, 2014",Handguns,Glock                                                                                ,no type,no type,Pistol,I have a glock 20 sf gen 3 10mm for sale or trade. Comes with 100 rounds of ammo and a fobus holster. Gun is in great shape. Little holster wear and low round count. (812)six0three-158three
28,http://www.armslist.com/posts/3576028,For Sale/Trade:  Astra 357 Magnum Revolver,"Dunn, Fayetteville, North Carolina",$ 325,"Listed On: Monday, October 6, 2014",Handguns,Astra                                                                                ,357 Magnum                                                                                ,Double / Single Action                                                                                ,Revolver,"Absolutely beautiful Astra 357 magnum 3"" barrel revolver. When you pick this gun up, it just screams quality. ALL steel, 6 shot revolver. Lockup is nice and tight. According to the date code, this gun was manufactured in 1972, back when you really got a quality firearm for the money. Appears to have been shot VERY little. The action on this gun rivals any other I have ever felt; buttery silky smooth with an outstanding trigger.  A neat feature worth a mention is the fact that the trigger pull can be adjusted with the simple turn of a nut under the grips. Very robust and durable gun that will give a lifetime of service. TEXT me at REDACTED. Purchase permit or ccp required. Thanks."
29,http://www.armslist.com/posts/3576029,For Sale:  Herter's 9mm 115gr FMJ and PPU Ammo with can,"Derby, Wichita, Kansas",$ 80,"Listed On: Monday, October 6, 2014",Ammo,no type,no type,no type,no type,"400 rounds of HERTER'S
45 rounds of PPU
Both FMJ 9mm 115 gr
445 rounds total with ammo can
Please call or text WILLIAM @ REDACTED"
