,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
0,http://www.armslist.com/posts/7081000,For Sale:  M&P 9c,"Spring Hill, Tampa/St. Pete, Florida",$ 400,"Listed On: Sunday, July 16, 2017",Handguns,Smith & Wesson                                                                                ,9mm Luger (9x19)                                                                                ,Double Action                                                                                ,Pistol,I have an M&P 9c with the original box and 3 magazines. If you have any additional questions please feel free to text me. I'm not exactly sure how many rounds have gone through the gun. REDACTED
1,http://www.armslist.com/posts/7081001,For Sale:  SIG P320 full size NS,"Henrico, Richmond, Virginia",$ 575,"Listed On: Sunday, July 16, 2017",Handguns,Sig Sauer                                                                                ,9mm Luger (9x19)                                                                                ,Striker Fire                                                                                ,Pistol,"I am selling my 9mm Sig p320 full size with night sights. very low round count I have all the original stuff that come with it, box (2) 17 round mags holster, manual and lock asking $575"
3,http://www.armslist.com/posts/7081003,For Sale:  S&W .45 Shield,"Belgrade, Bozeman, Montana",$ 400,"Listed On: Sunday, July 16, 2017",Handguns,Smith & Wesson                                                                                ,45 ACP                                                                                ,Striker Fire                                                                                ,Pistol,"I got this a few weeks ago, as I really like the one I have in .40.I didn't really need another, just like having a .45. But it shoots almost exactly like my .40, same trigger, same accuracy, almost the same recoil.The .45 Shields are slightly larger and fatter than the 9mm and .40 Shield, just enough so that many holster models don't fit either size.So my holsters for the .40 don't fit the .45, I'd have to buy new ones.Plus I now have to keep .45 ammo on hand, where before all I had was .40.The .45 does have better stippling for a better grip than the .40, also the .45 has a better thumb safety. It sticks out a bit more, has more travel, and clicks on and off positively, where my .40 safety is mushy.I've fired a 100 round box of Winchester FMJ, and about 15 rounds of Federal JHP through it, not even broken in yet.It comes with the box, lock, papers and the two magazines, one 6 round and one 7 round. Add one in the chamber, and you have a nice thin 7 or 8 shot .45.These have great triggers for a polymer gun, and the Shield is nice and compact for concealed carry.I would consider trading someone for a 9mm Shield, either the standard one or the Performance Center 9mm Shield, as I want to get one of those for my daughter.  She's small, and I think she would do better with a 9mm than the .40 or .45."
4,http://www.armslist.com/posts/7081004,For Sale:  Magpul UBR gen 1 stock kit,"Holland, Grand Rapids, Michigan",$ 150,"Listed On: Sunday, July 16, 2017",Gun,Smith & Wesson                                                                                ,45 ACP                                                                                ,Striker Fire                                                                                ,Pistol,I have a almost new magpul ubr gen 1 stock kit for sale. No wear or tear. I still have the original box it came in as well. Ask for more pics if interested.Also leave your phone number to text if interested.Thanks
5,http://www.armslist.com/posts/7081005,For Sale/Trade:  HK FULLSIZE USP 9MM DA/SA,"SARASOTA, South West Florida, Florida",$ 699,"Listed On: Wednesday, September 13, 2017",Handguns,Heckler & Koch                                                                                ,9mm Luger (9x19)                                                                                ,Double / Single Action                                                                                ,Pistol,"HK FULLSIZE USP 9MM DA/SA  with 3x 10round mags. Barely shoot itFace to Face in Sarasota at FFL if you dont have CCW LicenseIf you have CCW license and FL license, we dont need go through FFL"
6,http://www.armslist.com/posts/7081006,"For Sale:  Stoeger Coach ST SxS 12GA 20""","Essington, Southeastern, PA, Pennsylvania",$ 275,"Listed On: Sunday, July 16, 2017",Shotguns,Stoeger                                                                                ,12 Gauge                                                                                ,Side by Side                                                                                ,Shotgun,I have a Stoeger SXS Coach gun blued in 12ga with two triggers. The gun is very good condition. I am looking to get $275.00 I have a few more pictures if you need them.
7,http://www.armslist.com/posts/7081007,For Sale:  GLOCK 17 GEN 4,"Allen, Dallas, Texas",$ 500,"Listed On: Sunday, July 16, 2017",Handguns,Glock                                                                                ,9mm Luger (9x19)                                                                                ,Striker Fire                                                                                ,Pistol,Selling Glock 17 GEN 4 with box papers and two magazinesHas approximately 250 rds though it great condition.REDACTED500$ I can install tritium night sights for 30$ more
9,http://www.armslist.com/posts/7081009,For Sale:  Taurus 709 slim unfired 9mm,"Bowling hell, Bowling Green, Kentucky",$ 175,"Listed On: Sunday, July 16, 2017",Antique,no type,no type,no type,no type,lost the f-ing cardboard box so for the people that think that means the gun is worthless I'll gladly except a challenge of a duel to prove it works exactly the same no joke  REDACTED
11,http://www.armslist.com/posts/7081011,"For Sale:  Sneaky Pete leather . Fits shield ,  ruger lc9 size","West Chester, Cincinnati, Ohio",$ 25,"Listed On: Thursday, December 7, 2017",Holsters,no type,no type,no type,no type,"new never used sneaky pete holster, cost over $60 with tax , it is leather , giogle it"
13,http://www.armslist.com/posts/7081013,For Sale:  S&W 9 mm Model 669,"Kingston Springs, Nashville, Tennessee",$ 450,"Listed On: Sunday, July 16, 2017",Handguns,Smith & Wesson                                                                                ,9mm Luger (9x19)                                                                                ,Double / Single Action                                                                                ,Pistol,text me for details immaculate w 2 clips!REDACTED9mm with 2 clips / All Stainless
