,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
1,http://www.armslist.com/posts/2793001,For Sale:  Different,"disabledamerican53@yahoo.com, Sandusky, Ohio","$ 1,000","Listed On: Monday, March 10, 2014",Rifles,Zastava                                                                                ,7.62x54R                                                                                ,Bolt Action                                                                                ,Rifle,"Mosin m44 with posp 1p21 scope

$1000.oo

I do NOT text OR phone calls untill deal has been made, please use email ."
2,http://www.armslist.com/posts/2793002,For Trade:  M&P Shield .40Cal,"Dothan, Dothan, Alabama",Offer,"Listed On: Monday, March 10, 2014",Handguns,Smith & Wesson                                                                                ,40 S&W                                                                                ,no type,Pistol,"Almost new .40Cal M&P Shield. Approx 200 rounds through barrel. Cleaned after every range visit and bi-weekly regardless. Great carry and conceal pistol, real slim and comfortable in waist band. Comes with entire box, papers, factory round, and gun lock; 2 mags (7+1 flat and 8+1 extended pinky)"
3,http://www.armslist.com/posts/2793003,For Sale:  khar 9mm compact w/2 clips in box.,"norcross,ga, Atlanta, Georgia",$ 380,"Listed On: Monday, March 10, 2014",Handguns,Kahr                                                                                ,9mm Luger (9x19)                                                                                ,Single Action                                                                                ,Pistol,9mm KHAR WITH 2 CLIPS IN BOX AND BOTH CLIPS CONTAIN HOLLOW TIPS. GUN BOUGHT 8 MONTHS AGO FIRED IN DOOR RANG 2 WEEKS AGO. NO TRADE - CASH ONLY 380$ ..GREAT DEAL..THIS GUN ALONE RUNS 450-480..IN A FINANCIAL BIND SO CASH ONLY. CONNER REDACTED
4,http://www.armslist.com/posts/2793004,"For Sale:  Ukraine 7.62x39 ammo (AK,SKS,RPD,RPK ammo)","central Florida, Orlando, Florida",$ 230,"Listed On: Monday, March 10, 2014",Ammo,no type,no type,no type,no type,"$230 firm for 1,000 rounds

Lacquered steel case
Berdan-primed
Non-reloadable
Corrosive
123-grain full metal jacket bullet
Current production, made in the Ukraine
Muzzle velocity is 2,396 F.P.S.
Muzzle energy is 1,555 ft.-lbs.

All 1,000 rounds are packed in a sealed plastic bulk bag

I have 3,000 rounds, will sell all 3,000 for $675, firm

Call text or email

Orlando during days / Oviedo evenings and weekends

Rick

407-766-9048"
5,http://www.armslist.com/posts/2793005,For Sale:  22LR - MiniMag - Blazer - Golden Bullet,"Akron, Cleveland, Ohio",$ 325,"Listed On: Monday, March 10, 2014",Ammo,no type,no type,no type,no type,"3,700 rounds total of various manufacturers. See picture below for exactly what I have of each.

$325 for all.

Contact with offers or trades."
6,http://www.armslist.com/posts/2793006,For Sale:  Rossi 357 Mag,"Clear Lake, Houston, Texas",$ 250,"Listed On: Monday, March 10, 2014",Handguns,Rossi-Braztech                                                                                ,357 Magnum                                                                                ,Double / Single Action                                                                                ,Revolver,Rossi 357 mag LNIB 3 inch barrel less than 100 rounds fired. Must be legal to own. Show TDL and complete a bill of sale. Price is firm no trades. Posting for a friend text only please 281-four 60 7 one 25. $250
7,http://www.armslist.com/posts/2793007,For Sale:  .50 Beowulf upper,"Warner Robbins, Macon, Georgia",$ 1,"Listed On: Monday, March 10, 2014",Rifles,Alexander Arms                                                                                ,50 Beowulf                                                                                ,Semi-automatic                                                                                ,Rifle,Looking for a possible trade. Comes with 120 rds 1 mag & reloading dies.
8,http://www.armslist.com/posts/2793008,Want To Buy:  Glock 21/26/27,"Warren/Niles Area, Akron, Ohio",$ 450,"Listed On: Monday, March 10, 2014",Handguns,Glock                                                                                ,9mm Luger (9x19)                                                                                ,Striker Fire                                                                                ,Pistol,Must be nice condition to LNIB. May go a bit higher for NIB.
11,http://www.armslist.com/posts/2793011,For Trade:  Looking for AR 15 parts &ammo,"North shore, Massachusetts, United States",Offer,"Listed On: Monday, March 10, 2014",Gun,no type,no type,no type,no type,"I have a 300 blackout upper to trade for
SOME OF THESE ITEMS--
3-gun or single stage combat trigger ( drop in preferred ) CMC , Giessle , etc..
TROY FDE micros / flip ups 
Angled iron sights
Complete upper 18""-20"" w / muzzle brake
Optics-
Aimpoint , EOTech, Trijicon , or  1.5x - 4 -6 CQB optic"
12,http://www.armslist.com/posts/2793012,For Sale:  Brand New Spikes Spike's Tactical M4 LE AR15 AR-15 AR 15 Magpul Mbus Fake Can Suppressor,"garner/clayton/40/42, Raleigh / Durham / CH, North Carolina",$ 999,"Listed On: Saturday, March 15, 2014",Rifles,Spikes Tactical                                                                                ,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"Factory new. Currently there is a 8-12 month wait for one of these from ST.

CLICK ABOVE ON THE BLUE ""LISTINGS BY THIS USER"" LINK TO SEE ALL THAT I HAVE CURRENTLY FOR SALE.

http://www.spikestactical.com/st15-16-m4-le-carbine-p-387.html

The Spike's Tactical ST-15 LE Carbine line-up is designed as a fully Mil-spec compliant rifle series for law enforcement. This same level of quality and performance is now available to everyone, all at a price range that is affordable to shooters of any budget. Each component is manufactured to Mil-spec standards and backed by the Spike's Tactical Lifetime Warranty. 

Spike's Tactical 16"", 1:7 Twist, Mil-spec Barrel
M4 Barrel Profile, Carbine Length Gas System
F-marked A2 Front Sight Base, .750"" Diameter Gas Seat
Spike's Tactical Mil-spec M16 Bolt Carrier Group
M4 Double Heat Shield Handguards
A2 Flash Hider
Mil-spec Lower Parts
ST-T2 Tungsten Buffer
ST M4 Stock
Magpul Rear Mbus
Spike's Tactical Fake Can/Suppressor

The Spike’s Tactical CAR-1 Fake Can gives you the looks of having a 10.5” suppressed rifle but doesn’t come with all of the expense and paperwork that’s required for the real thing. This is how it works; The CAR-1 shrouds back over the barrel of your rifle concealing part of it inside of the CAR-1. This is what gives the illusion of a suppressed SBR and of course, no stamp is required. Keep in mind, this fake can is just for cosmetic looks and does not provide any sound suppression whatsoever. The CAR-1 should only be used with barrels with Carbine length gas systems. 

Spike's Tactical fake cans are made out of solid 6061 Aluminum bar stock for strength and topped off with a durable Anodized finish. The length of the can is 5.5” and has a diameter of 1.25”"
