,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
0,http://www.armslist.com/posts/2920000,For Sale/Trade:  Remington 58 sportsman semi auto 12 gauge,"slingerlands, Albany, New York",$ 400,"Listed On: Tuesday, April 8, 2014",Shotguns,Remington                                                                                ,12 Gauge                                                                                ,Semi-automatic                                                                                ,Shotgun,Up for sale is Remington 58 sportsman great cosmetic condition and good functioning engraved from factory looks really good.
1,http://www.armslist.com/posts/2920001,For Trade:  Gen 2 Glock 17,"los lunas, Albuquerque, New Mexico",Offer,"Listed On: Tuesday, April 8, 2014",Handguns,Glock                                                                                ,9mm Luger (9x19)                                                                                ,Double Action                                                                                ,Pistol,"The reliable glock 17 in great shape 3 magazines, night sights.and owners manual"
2,http://www.armslist.com/posts/2920002,For Sale:  MAGNUM RESEARCH DESERT EAGLE 50 AE CHROME FOR SALE,"Waxahachie, Texas, United States","$ 1,000","Listed On: Tuesday, April 8, 2014",Handguns,Magnum Research                                                                                ,no type,Single Shot                                                                                ,Pistol,"I have a Magnum Research Desert Eagle 50 AE chrome for sale, the gun has barely been used and just shot about 56 times. it comes with the complete case and an ammo
Text me :+1(512)763-2233
Email: paulhansler00@gmail.com"
3,http://www.armslist.com/posts/2920003,For Sale:  Tikka (Baretta) T3 Lite  300 WSM,"Canton, Atlanta, Georgia",$ 550,"Listed On: Tuesday, April 8, 2014",Rifles,Tikka                                                                                ,300 Winchester Short Magnum                                                                                ,Bolt Action                                                                                ,Rifle,"Bought this gun two seasons ago and have only hunted with it once.  Like NEW with origional box and manual.  I've added an excellent Sightron scope. Very bright and ranks almost 5 starts at Midway ammo

Gun has had 6 rounds through it. That's all it took to sight it in.  My price is well below anything on Guns Ameraica or other sights I checked. 
This guns action is as smooth as glass.  The accuracy is unreal.  And the 300 WSM will take everything from white tail to elk.  This is one you'll hand down for generations. I am not able to hunt anymore so you get a great deal.  See Cabela's description below

Tikka T3 Lite Stainless Steel Bolt-Action Rifles
        Weighs less than 6-1/2 lbs.
        Guaranteed to shoot 1"" groups at 100 yards
        Engineered to hunt in any weather
        Detachable magazine for quick loading and unloading
        Select calibers are also available in left hand models

Weighing in at less than 6-1/2 lbs. and guaranteed to shoot 1"" groups or better out of the box, this rifle is the all-day hunter’s dream. The gun’s metal parts are made of Sako’s high-grade stainless steel. The stock is fiberglass-reinforced copolymer material. The result is a lightweight, straight-shooting rifle that’s impervious to the elements. Features a single stage adjustable trigger from 2-4 lbs. Detachable magazine for quick loading and unloading.

Cabella's current price:
T3 	.300 WSM 	Stainless Steel 20019370 	Black Synthetic 	
Regular Price: 
    $729.99	

not available online"
5,http://www.armslist.com/posts/2920005,For Sale:  Savage .270 new in box never fired,"atlanta, Atlanta, Georgia",$ 300,"Listed On: Tuesday, April 8, 2014",Rifles,Savage Arms                                                                                ,270 Winchester                                                                                ,Bolt Action                                                                                ,Rifle,"For sale is a Savage AXIS .270 new in box, never fired. great gun. More accurate than Remington & Ruger  in same class. I work in Atlanta, but live in Carrollton, so I can meet anywhere in between. Cash & carry. No tricks, only treats!  Any emails with out a phone # will be ignored. You know the drill."
6,http://www.armslist.com/posts/2920006,"For Sale/Trade:  Colt ar-22 22lr 22 w/ 30 round mag, quad rail, & choice of scope","Waukesha County, Milwaukee, Wisconsin",$ 500,"Listed On: Saturday, April 19, 2014",Rifles,Colt                                                                                ,22 Long Rifle                                                                                ,Semi-automatic                                                                                ,Rifle,"This is my Colt 22 lr long rifle ar style rifle with adjustable stock, quad rail, and 30 round mag.  It will also come with your choice of scope.   It has a BSA 4 power cross hair on it now (have the box), a Walther 55 illuminated cross (lnib), or a primary arms red dot.  All have the mounts.  Good shooter... a lot of fun... rips through 30 as fast as you can squeeze.  Loves CCI, Federal Blue, and the tactical 22... I would rather trade than sell, but put a value around $500.

Trades I'm interested in would be a really really nice 22lr in bolt action with scope for some highly accurate dogging, a 5.56/.223 bolt action with scope for the same, a good 12 or 20 gauge o/u or sxs (preferably 24-26"") for my son to use for clay and birds, or maybe a stainless 7 shot 357 Taurus Tracker 4"".  Feel free to throw something else out there too... never know... worst case is I would respond with a polite thank you no.

I am also going to be listing a Euroarms Brescia Made in Italy 44 Cal New Model Army Repro ball and cap revolver w/ holster for sale or trade, which I will throw into the pot for the right deal. 

Thanks for looking and best luck!!!"
7,http://www.armslist.com/posts/2920007,For Sale:  GARANDTRIGGER HOUSING ASSEMBLY.,"gallia, Ohio, United States",$ 149,"Listed On: Wednesday, July 16, 2014",Gun,no type,no type,no type,no type,M1 Garand trigger housing assembly. Complete in fair to good condition.  GI issue.
8,http://www.armslist.com/posts/2920008,For Sale/Trade:  wpa 5.45x39 lead soft tip non corrosive ammo,"north east of columbus, Columbus, Ohio",$ 154,"Listed On: Tuesday, April 8, 2014",Ammo,no type,no type,no type,no type,720 rnds 22 boxes of 30 7.00 per box 154.00 cash or trade for = value in surplus 545x39
9,http://www.armslist.com/posts/2920009,For Sale:  Ruger 10/22,"Reynoldsburg, Columbus, Ohio",$ 375,"Listed On: Tuesday, April 8, 2014",Rifles,Ruger                                                                                ,22 Long Rifle                                                                                ,Semi-automatic                                                                                ,Rifle,"For sale is a Ruger 10/22 in Digital Camo in “like new condition”. Comes with box, scope rail, scope rings, Bushnell Dusk & Dawn 3-9 x40mm scope, Bulter Creek flip up scope covers for both front and rear, three aftermarket high capacity mags, one factory high capacity mag and one 10 round factory mag, a embroidered Ruger 10/22 rifle bag, and a 10/22 loader.  Also, comes with 300 rounds of Blazer 22lr ammo. 
Rifle has a very low round count. 

Terms: Cash only…No trades…Must be an Ohio Resident and show I.D. at time of sale. I will not split up accessories and sell separately."
10,http://www.armslist.com/posts/2920010,For Sale:  WTS Smith & Wesson M&P 9c,"Tampa, Tampa/St. Pete, Florida",$ 600,"Listed On: Tuesday, April 8, 2014",Handguns,Smith & Wesson                                                                                ,9mm Luger (9x19)                                                                                ,Striker Fire                                                                                ,Pistol,"Looking To Sell My LNIB Smith & Wesson M&P 9c $600 FIRM!! Or Will Trade For An AK47 7.62x39 Plus Ammo Only 

Comes with: 
Original Hard Case & Paperwork 
2 12 Rd Magazines with finger extention 
1 12 Rd Magazine with Flat Plate 
Factory Back Straps 
1 Speed Loader 
Apex Ram Reset Assist Mechanism 
Punisher Slide Cover Plate ""Factory Plate Included"" 
GlowOn Night Painted Sights  
Blackhawk level 2 paddle holster  
60 Rounds of Ammo HP & FMJ 
100 Round & 50 Round MTM Ammo Boxs

FTF Deal With Bill Of Sale & Must Come Pick Up Thanks"
