,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
0,http://www.armslist.com/posts/5348000,For Sale:  Walther P38,"batavia, Cincinnati, Ohio",$ 425,"Listed On: Tuesday, April 5, 2016",Handguns,Walther                                                                                ,9mm Luger (9x19)                                                                                ,Striker Fire                                                                                ,Pistol,"Walther P38 9mm with factory holster and spare mag, $425. id required"
1,http://www.armslist.com/posts/5348001,For Sale:  1901 30-40 Krag Jorgensen,"Conway, Little Rock, Arkansas",$ 900,"Listed On: Monday, April 11, 2016",Rifles,no type,no type,no type,Rifle,":::::::::::::::SOLD PENDING PAYMENT::::::::::::::::::::For those of you who are looking for good examples of the hard to find firearms, I offer to you a 1901 30-40 Krag Jorgensen (of course known as a Krag to the enthusiasts!). The CA with the crossed barrels marking (faint but visible) above it denotes that this was repaired/refurbished at arsenal. The rear sight style dates it as a 1901 variety. Unlike many examples out there, THIS one has a great looking bore to it too! The action is exactly what you would expect from a Krag as well. Nice and smooth.  Overall this is an amazing addition to any collection!"
2,http://www.armslist.com/posts/5348002,For Sale/Trade:  1917/1920 Kar.98a,"Jefferson, East Texas, Texas",$ 300,"Listed On: Tuesday, April 5, 2016",Rifles,Mauser                                                                                ,8mm Mauser                                                                                ,Bolt Action                                                                                ,Rifle,Upgraded Gew98. Produced at Mauser Oberndorf in 1917 (bubba scratched it to make it into 1947???) & marked 1920 showing property of the new Weimar Government. Totally mismatched and supposedly was assembled by Interarms in the 1950's from spare Spanish Civil War parts. The rifle has remnants of black paint (similar to Russian capture rifles) & bore is in OK shooter condition but not spectacular.C&R Holder so will need DL info & will ship to your FFL  if you can't meet FTF. $30 & payment would be USPS MO only.
3,http://www.armslist.com/posts/5348003,For Sale:  Walther PPQ Threaded Barrel,"Highway 70, Las Cruces, New Mexico",$ 150,"Listed On: Tuesday, April 5, 2016",Gun,no type,no type,no type,no type,"For Sale: Brand new Jarvis 9mm threaded barrel for the Walther PPQ. I shot 15 rounds thru it. Paid $275 for it, asking $150. Fits standard 4"" model of PPQ, threading is 13.5x1 LH Text: REDACTED"
4,http://www.armslist.com/posts/5348004,For Sale:  Mesa Tactical Remington 870 Shock Absorbing Stock,"Littleton, Denver, Colorado",$ 200,"Listed On: Tuesday, April 5, 2016",Shotguns,no type,no type,no type,Shotgun,"New condition, made by Mesa Tactical. Has a hydrolic buffer system that absorbs recoil. Accepts any milspec style carbine stock and AR-15 pistol grips. Will fit any Remington 870 12 guage shotgunContact 7208490361 if interested. Thanks"
5,http://www.armslist.com/posts/5348005,For Sale:  Sig P250 .40,"NW OKC, Oklahoma City, Oklahoma",$ 420,"Listed On: Tuesday, April 5, 2016",Handguns,Sig Sauer                                                                                ,40 S&W                                                                                ,Double Action                                                                                ,Pistol,Sig P250 .40 w/night sights and 2 mags (also subcompact frame w/mag included). Email or text for info. 361-twoonetwo-7287 $420 firm.
6,http://www.armslist.com/posts/5348006,For Sale:  Taurus 85 / .38 sp,"Elyria / 44035, Cleveland, Ohio",FREE,"Listed On: Tuesday, April 5, 2016",Handguns,Taurus                                                                                ,38 S&W Special                                                                                ,Double / Single Action                                                                                ,Revolver,"Brand New Taurus Poly .38 ""White Zombie Edition""Never fired, bought for the wife and she didnt want.  Comes with 2 grips, both green and black, box, paperwork, receipt showing price of $356 after tax.  ($330 OBO)200 rds of 158gr 38 ammo. ($75 OBO)Must be able to pass a background check, OH D/L, prefer to deal with other CHL holders.$330 OBO on Revolver & $75 OBO on Ammo (Will make package deal)."
9,http://www.armslist.com/posts/5348009,For Sale:  Polish P-64 pistol,"Exton, Southeastern, PA, Pennsylvania",$ 200,"Listed On: Tuesday, April 19, 2016",Handguns,Makarov                                                                                ,9mm Makarov                                                                                ,Double / Single Action                                                                                ,Pistol,"9mm Makarov pistol made at the Radom factory, Poland.Previous owner said he installed ""Wolff spring kit""  Trigger pull feels OK vs. gun forum complaints.Extremely accurate (as fixed-barrel pistols tend to be)$200   Buyer pays transfer fee.    Local sales only; not interested in shipping.Must be transfered at FFL.  Meet at FFL within reasonable distance of Exton.IF YOU SEE THIS POST, THE PISTOL IS STILL AVAILABLE. I'll remove it when it sells."
10,http://www.armslist.com/posts/5348010,For Sale:  EOTech G33.STS,"Franklin, Nashville, Tennessee",$ 325,"Listed On: Tuesday, April 5, 2016",Optics,no type,no type,no type,no type,EOTech G33.STS 3.25x magnifier flip to side quick detach
11,http://www.armslist.com/posts/5348011,For Sale:  Remington 870 Wingmaster 20 GA,"SW  OKC, Oklahoma City, Oklahoma",$ 375,"Listed On: Tuesday, April 5, 2016",Shotguns,Remington                                                                                ,20 Gauge                                                                                ,Pump Action                                                                                ,Shotgun,"Very nice 870 20 Ga manufactured in 1956. Bluing is about 98% as is the wood with one small nick on the stock. Has the old original ""corn cob"" style foregrip. Please call or text me at 405-623-18 five seven. No scammers or shipping. Thx"
12,http://www.armslist.com/posts/5348012,For Sale:  Strike Industries T6-7075 AR10 Charging Handle,"Washougal, Southwest Washington, Washington",$ 40,"Listed On: Friday, July 15, 2016",Gun,no type,no type,no type,no type,"We have a great and friendly staff so please contact us at anytime if you have any questions about the product or need clarification about the payment. The new SI ARCH or (AR Charging Handle from Strike Industries) is a 7075 T-6 forged hard anodized charging handle that functions with ease and is now available for both AR15 and AR10 Platforms! With its high polished surface, its ergonomic design makes for a smooth, clean charge. The quality of the ARCH is second to none, it’s built for durability. Its gas busting ability diverts harmful gases, oil and dirt away from the shooter. Once you place the ARCH on your rifle, you will see, feel, and know the quality of the ARCH!   Package include:- 1 x Charging Handle   Features:- Forged 7075-T6 Aluminum Construction- High polish surface for smooth charging- Hard Anodized- ""Gas Busting"" Design- Built for durability- Great ergonomic feel     PayPal: For PayPal transactions please send us your PayPal email address and we will send you an invoice for the products you would like to purchase. Or for a quick payment please send the money directly to REDACTED      ALL ITEMS ARE SHIPPED WITHIN 24 HOURS GUARANTEED ORDER BEFORE 6PM PST AND GET SAME DAY SHIPPING!"
13,http://www.armslist.com/posts/5348013,For Sale/Trade:  Weatherby Vanguard S2,"Union, KY, Northern Kentucky, Kentucky",$ 875,"Listed On: Sunday, April 24, 2016",Rifles,Weatherby                                                                                ,300 Weatherby Magnum                                                                                ,Bolt Action                                                                                ,Rifle,"Unfired Weatherby Vanguard S2 NRA edition in 300 Weatherby Magnum.Has Burris MTAC 4.5-14x42 scope mounted on it. Have factory boxes for both rifle and scope. Have two boxes of Weatherby factory ammo.Will sell everything for $875 or $575 less the scope. The ammo and mounts would go with it for $575.May consider trades or partial trades. Things I may consider would be nice revolvers and possibly semi auto pistols, would also consider Marlin lever guns that are pre safety and not caliber specific with the Marlins. Please do not offer any cheap or polymer guns, not interested in those and I will not respond."
14,http://www.armslist.com/posts/5348014,For Sale:  Remington700 in .270,"Hollywood, Broward, South Florida",$ 549,"Listed On: Tuesday, April 5, 2016",Rifles,Remington                                                                                ,270 Winchester                                                                                ,Bolt Action                                                                                ,Rifle,"Remington bolt action .270 in very good condition. Laminated stock, rear sight, scope mounts and sling swivels."
17,http://www.armslist.com/posts/5348017,For Trade:  Ballester-Molina 45acp,"Hillsboro 45133, Cincinnati, Ohio",Offer,"Listed On: Tuesday, April 5, 2016",Handguns,Century International Arms                                                                                ,45 ACP                                                                                ,Single Action                                                                                ,Pistol,"Ballester-Molina
45acp
""Erjecito Argentino"" - Argentine Army issue.
Sn# dates to 1946-47
Numbers match
One magazine - uses 1911 magazines
***Trade Only***
Interested in
Springfield Commander
Taurus 1911 w/ rail"
18,http://www.armslist.com/posts/5348018,For Sale/Trade:   Rock River AR15 $1000 ObO,"Raeford/Fayetteville, Fayetteville, North Carolina","$ 1,000","Listed On: Sunday, May 1, 2016",Rifles,Rock River Arms                                                                                ,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"(NEED TO SELL) Rock River Arms LAR15-Stainless steel brl with 1 in 8 twist -Flash Suppressor-Barska Scope-Upgraded trigger, 3lb squeeze-hogue grips-upgraded Red charging handle -forearm grip/bipod -3 brand new Pmags. (I have standard magazines available upon request.)- Surefire flashlight w/ attachments. (Not attached to weapon) -standard hard carry case made by Rock River Arms Company."
19,http://www.armslist.com/posts/5348019,For Sale:  Sks bullpup for sale,"Denton, Dallas, Texas",$ 625,"Listed On: Tuesday, April 5, 2016",Rifles,no type,7.62x39                                                                                ,no type,Rifle,"For sale only- SKS bullpup. Very clean Chinese SKS donor rifle in a brand new SGWorks bullpup stock. Comes with Tacstar micro red dot, fore grip, and 600 rounds of ammo. Very sweet shooting, short, fun bullpup. $700 with ammo. $625 for rifle without ammo."
20,http://www.armslist.com/posts/5348020,For Sale:  Yugoslavian M48A Mauser,"Conway, Little Rock, Arkansas",$ 325,"Listed On: Monday, April 11, 2016",Rifles,no type,no type,no type,Rifle,"::::::::SOLD PENDING PAYMENT:::::::::::::::::::::::Here is an absolutely beautiful Yugoslavian M48A Mauser. I've had more than a few of these in and they are always popular! This one, however, is the first one I've had that is complete numbers matching! From back to front, you can see that it is in fantastic condition."
22,http://www.armslist.com/posts/5348022,For Sale/Trade:  AUG A3 M1,"Cincinnati, Cincinnati, Ohio","$ 2,200","Listed On: Saturday, May 21, 2016",Rifles,Steyr                                                                                ,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"Like new AUG for sale or possibly trade with 1000 rounds of ammo all brass and still sealed. Roughly 150 rounds through it with 3 30 round mags. This rifle does not have the NATO stock so it uses proprietary mags, not STANAG. Also has the built in 1.5x scope. This is a super nice rifle and I'm in no hurry to part with it so I will ignore lowball offers."
24,http://www.armslist.com/posts/5348024,For Sale/Trade:  Hopkins and Allen,"Madison Heights, Lynchburg, Virginia",$ 200,"Listed On: Tuesday, April 5, 2016",Handguns,no type,no type,Double / Single Action                                                                                ,Revolver,Hopkins and Allen manufacturer from 1903 through 1914 so the gun is over 100 years old it is in great condition considering the age there are a few blemishes in the nickel plating but very minimal. Begun is nickel plated as you can see by the pictures it is a 32 Caliber with an octagon barrel gun functions flawlessly asking $200 have quality ammo I can include as well
25,http://www.armslist.com/posts/5348025,For Sale:   LOAN FINANCIAL SERVICE APPLY NOW,"Los Angeles, Los Angeles, California",$ 555,"Listed On: Tuesday, April 5, 2016",Services,no type,no type,no type,no type,"Are you a business man or woman? Do you need funds to start up your own business? Do you need loan to settle your debt or pay off your bills or start a nice business? Do you need funds to finance your project? We Offers guaranteed loan services of any amount and to any part of the world for (Individuals, Companies, Realtor and Corporate Bodies) at our superb interest rate of 3%. For application and more information send replies to the following E-mail address: mprospeld@gmail.com thank you."
26,http://www.armslist.com/posts/5348026,For Sale:  Springfield Armory XD40,"West Ashley, Charleston, South Carolina",$ 500,"Listed On: Tuesday, April 5, 2016",Handguns,Springfield                                                                                ,40 S&W                                                                                ,no type,Pistol,"I am selling a Springfield XD40 h.c. v10 4"" barrel.  It comes with everything pictured.  Hard case, five 12 rnd magazines, holster, reloader, dual magazine holster, lock, cleaning brush, and a powder river precision trigger (with the original trigger too).  I acquired this in a trade for a .50 cal AR and I do not like this pistol.  I am a fan of 9mm and not the 40.  I also do not like the trigger it is light.  Those are the reasons why I am selling.  I will only sell to a buyer with a valid SC CWP.  Feel free to ask any questions."
27,http://www.armslist.com/posts/5348027,For Sale:  Sig P220,"south west, Cleveland, Ohio",$ 850,"Listed On: Tuesday, April 5, 2016",Handguns,Sig Sauer                                                                                ,45 ACP                                                                                ,Double / Single Action                                                                                ,Pistol,"Sig P220 stainless .45acp. As new condition. Bright night sights. Short release trigger. Comes with hard case, extra clip, inst book, lock, and an extra set of Hogue rubber grips. . Will ship FFL to FFL.  Thanks, Jack"
29,http://www.armslist.com/posts/5348029,For Sale:  7500 gun club hulls,"ham lake, Minneapolis / St. Paul, Minnesota",$ 100,"Listed On: Tuesday, April 5, 2016",Reloading,no type,no type,no type,no type,7500 once fired gun club hulls in good shape for reloading 12 gauge
33,http://www.armslist.com/posts/5348033,For Sale:  1965 Winchester Mod. 70  -  308,"Tyler/Longview, East Texas, Texas",$ 700,"Listed On: Sunday, April 16, 2017",Rifles,Winchester                                                                                ,308 Marlin Express                                                                                ,Bolt Action                                                                                ,Rifle,"Good Condiotion196522"" BarrelTapped for ScopeCash   $700.00Trade  $800.00Text or Call   REDACTED"
35,http://www.armslist.com/posts/5348035,For Sale:  Winchester 37 Red Letter .410 Ga,"Ramsey, Minneapolis / St. Paul, Minnesota",$ 299,"Listed On: Thursday, October 27, 2016",Shotguns,Winchester                                                                                ,410                                                                                ,no type,Shotgun,I have for sale a Winchester model 37 Red Letter break action single shot shotgun. This firearm is a classic and has been a staple for the small game market for over 75 years. Signs of wear and use over that time frame is visiable on the weapon. If you are interested please come in or contact us at REDACTED
36,http://www.armslist.com/posts/5348036,For Sale:  New AR-15###$750.00,"Durant, Texoma, Oklahoma",$ 750,"Listed On: Tuesday, April 5, 2016",Rifles,CMMG                                                                                ,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"$750.00 or trade for a nice fishing boat (I will add cash for the right deal)Anderson lower 
cmmg lower parts kit
mega arms upper
free float quad rail 
M-4 collapsible stock
1x7 twist m-4 profile barrel
A2 flash suppressor
M-16 bolt carrier
30rd magazineCall or text REDACTED"
37,http://www.armslist.com/posts/5348037,For Sale:  7500 gun club hulls,"ham lake, Minneapolis / St. Paul, Minnesota",$ 100,"Listed On: Tuesday, April 5, 2016",Reloading,no type,no type,no type,no type,7500 once fired gun club hulls in good shape
