,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
0,http://www.armslist.com/posts/5433000,For Sale:  WTB Surefire x300 ultra weapon light pistol,"Florence, Muscle Shoals Area, Alabama",$ 125,"Listed On: Friday, April 29, 2016",Tactical,no type,no type,no type,no type,im looking for a Surefire x300u pistol light. Text me with any info on one. I can meet or send a money order. 256seven 62eighty five fifteen
1,http://www.armslist.com/posts/5433001,For Sale/Trade:  Stevens 87d,"Lynchburg,  Madison Heights, Lynchburg, Virginia",$ 1,"Listed On: Friday, April 29, 2016",Rifles,Stevens Arms                                                                                ,no type,Semi-automatic                                                                                ,Rifle,This gun is in excellent condition this particular model is fairly rare and I have seen on the internet this model go for a little over $200 the bore is in excellent condition stock is Walnut has a few blemishes in the wood nothing major overall great considering its age this particular gun is getting hard to find and is rare this isn't the newer make hence the Walnut stock it is a tube fed 15 round 22 it fires 22 short 22 long 22 long rifle. This rifle was manufactured between the years 1948 and 1960 which makes it worse $125 to $250 depending on condition the condition that mine is in it is worth $250 so that is what I am asking
2,http://www.armslist.com/posts/5433002,For Sale:  Armscorp .38,"Punta gorda, South West Florida, Florida",$ 175,"Listed On: Friday, April 29, 2016",Handguns,no type,no type,Double / Single Action                                                                                ,Pistol,I have an old relic of a revolver it's an Armscorp .38 special ceracoted OD green. Well used with plenty life left. Comes with holster and 2-3 boxes of ammo. $175.00 or trades on a Ruger 10/22.  John REDACTED text ok
3,http://www.armslist.com/posts/5433003,For Sale:  Glock 19 Gen 4 9mm,"Fulton, Syracuse, New York",$ 500,"Listed On: Friday, May 6, 2016",Handguns,Glock                                                                                ,9mm Luger (9x19)                                                                                ,no type,Pistol,Glock 19 Gen 4 9mm. Less than 50 rounds shot from it. It is less than 6 months old.
4,http://www.armslist.com/posts/5433004,For Sale:  PSA PA10 308,"White Sulphur Springs, Charleston, West Virginia","$ 1,275","Listed On: Monday, March 27, 2017",Rifles,Palmetto State Armory                                                                                ,308/7.62 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"New PA10 in 308 with 20"" chf chromed machine gun barrel and keymod rail. Lower has the Magpul upgrade stock and grip. With or without Blackhawk single point sling and sling adapter for $50 more. Call or write with inquiries. REDACTED At Mountaineer Guns we strive for superior service and some of the best prices. We offer layaway's and accept cards. Our shop located in WV but we can ship to your local FFL dealer, as required, or you can collect directly from the shop. Check out our website and online store at www.mountaineerguns.com where you will find more details about us and some of the most competitive prices on every type of firearm and accessory."
5,http://www.armslist.com/posts/5433005,For Sale:  20 rnds .308 Herters ammo,"Fort, Omaha, Nebraska",$ 10,"Listed On: Friday, April 29, 2016",Ammo,no type,no type,no type,no type,Have a leftover box of .308 that has been sitting in my gun cabinet for a while.  Cleaning out so looking to find this a home!$10
7,http://www.armslist.com/posts/5433007,For Sale:  Colt black powder 44 s army and navy 6 shot colt revolvers,"North Myrtle beach, Myrtle Beach, South Carolina",$ 280,"Listed On: Friday, May 20, 2016",Antique,no type,no type,no type,no type,I have 2 Colt 44 black powder revolvers. An 1851 Navy Colt and an 1860 Army Colt. The Navy no longer revolves while the cylinder is in place the Army colt works fine $280 for both guns.
8,http://www.armslist.com/posts/5433008,For Sale/Trade:  s&w model 66-2 .357 magnum,"46235, Indianapolis, Indiana",$ 600,"Listed On: Friday, April 29, 2016",Handguns,Smith & Wesson                                                                                ,357 Magnum                                                                                ,Striker Fire                                                                                ,Revolver,I have S&w model 66-2 .357 magnum i got in trade with two boxes of ammo and a carry bag for it.. This gun doesn't have a scratch on it it's on great condition I'M looking for a handgun pistol of 9 and .40 cal open to all offers indianapolis only will not travel REDACTED 600 cash takes it
9,http://www.armslist.com/posts/5433009,For Sale:  SPRINGFIELD XD45 BITONE $459,"NORTH SUBURBS, Minneapolis / St. Paul, Minnesota",$ 459,"Listed On: Friday, April 29, 2016",Handguns,Springfield                                                                                ,45 ACP                                                                                ,Striker Fire                                                                                ,Pistol,"SPRINGFIELD XD45 BITONE IN FACTORY HARD CASE WITH XD GEAR, CABLE LOCK AND TWO 13RD MAGAZINES. A GOOD LOOKING,ACCURATE PISTOL WITH 4"" BARREL, STAINLESS SLIDE AND THE UNCOMMON AMBIDEXTEROUS THUM SAFETY. $459"
10,http://www.armslist.com/posts/5433010,For Sale:  Certified Armorer,"Knightdale, Raleigh / Durham / CH, North Carolina",$ 25,"Listed On: Tuesday, May 17, 2016",Services,no type,no type,no type,no type,"Need a trusted individual to work on your firearm? Look no further. I have worked in and/or with law enforcement for 11yrs. During that time I have been a certified Armorer for the following companies:Glock RemingtonColtSmith & WessonH&KBushmaster My services include but not totally limited to:Deep cleaning - includes totally disassemble then properly lubricate all necessary parts and the reassemble.Accessory Install - i.e. sights, triggers, handguards, sling attachments, scopes, etc.Barrel Installs (AR15/M4/M16)Problem solving and correctionPolishingI treat every weapon and job as if I am doing it for myself. MOST WORK IS ONLY $25 FOR THE LABOR.Feel free to email me to discuss any work that needs to be done. If possible I prefer not to take a whole gun. I only need to take the part in which I will be working on. This is for safety reasons."
