,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
0,http://www.armslist.com/posts/5285000,For Sale:  S&W Model 60 Pro Series .38 Spl,"greenville, Greenville, South Carolina",$ 696,"Listed On: Tuesday, May 24, 2016",Handguns,Smith & Wesson                                                                                ,38 S&W Special,no type,no type,Smith and Wesson Pro Series Model 60 chambered in .38 special.  Layaway is available and check our other listings for more fine firearms.  4% fee if paying by card and a 3 day non firing review on all purchases.Log#13211
1,http://www.armslist.com/posts/5285001,For Sale:  9mm/some 00 buck/7.62x39,"Mille Lacs, Brainerd, Minnesota",$ 5,"Listed On: Friday, March 18, 2016",Ammo,no type,no type,no type,no type,"I am looking to sell some 400 rds. of  9 mm ammo. It ranges between 115 gr to 122 gr full metal jacket of Winchester, Federal, Remington, American Eagle, and PMC. I also have 100 rds. of Fiocchi Extrema XTP Line 124 gr (hollow point). They are sorted and boxed (all but 2 trays). If that doesn't tickle your trigger finger, I also would like to get rid of two 25 shell boxes of Royal Buck double ought buck 12 guage, and 4 boxes of 20 round Tuolo ammo 7.62 x39 hollow tips.  I am looking for   I am looking for $13.00/box of the target 9's, but would be willing to sell piece meal .30/round. By the box is preferable though. The double ought will go for $10.00/box straight up. If you llike the hollow tip 7.62 mm, I would take $5.00/box, and will probably have more to sell once my wife discovers the other 1000 rds. I have cached. She wants me to give up on the Zombie Apocolypse, and I think she means it this time.   I would be willing to meet somewhere reasonably close to me in a public location. Please keep low balling to a minimum. All sales are final, and only to a permit to buy/carry holder with photo ID.  Feel free to call me at REDACTED to set up a time and place. Or where I'm at."
2,http://www.armslist.com/posts/5285002,For Sale:  Springfield XD Mod. 2,"Mesa, Phoenix, Arizona",$ 485,"Listed On: Friday, March 18, 2016",Handguns,Springfield                                                                                ,9mm Luger (9x19)                                                                                ,Striker Fire                                                                                ,Pistol,"I have a Springfield XD-9 Mod. 2 sub compact 9mm for sale.The Handgun is Brand New Condition has had 101 rounds fired through it.Orginally purchased on 03/02/2016Comes with orginal everything. Owners manuel, cable lock, warranty card, orginal case, gun, 2 mags (1 has grip extention) 2 box locks with 2 keys.This is a private sale onlyFirm on price given the gun is Brand new.call or text REDACTED"
3,http://www.armslist.com/posts/5285003,Want To Buy:  acrus,"northern, Kenosha, Wisconsin",Offer,"Listed On: Sunday, June 12, 2016",Handguns,Century International Arms                                                                                ,9mm Luger (9x19)                                                                                ,Double / Single Action                                                                                ,Pistol,looking to buy an arcus 98 dac or da
4,http://www.armslist.com/posts/5285004,For Sale:  scopes,"Edisto, Charleston, South Carolina",FREE,"Listed On: Friday, March 18, 2016",Optics,no type,no type,no type,no type,Leupold 6.5x20 vari-x III  300.00Nikon P308 NIB with P cantilevered mounts  250.00Kahless Helia-L 3x12 56mm     350.00
7,http://www.armslist.com/posts/5285007,For Sale:  M4 Upper Colt Diemaco (Colt Canada) 10.5 Inch,"Arlington, Northern Virginia, Virginia",$ 850,"Listed On: Tuesday, March 29, 2016",Gun,no type,no type,no type,no type,"M4 Upper Colt Diemaco (Colt Canada) 10.5 InchALL NFA RULES APPLY IF YOU PLAN ON USING THIS AS A RIFLE.This is a complete colt upper with Colt Diemaco markings from Canada.  Very Special.  Excellent Bore.  Very few of these are in the country.$850.00Must be 18 or older to purchase, a copy of your ID will be required along with either a copy of a Form 1, or an email stating that this will be used as a pistol."
8,http://www.armslist.com/posts/5285008,For Sale:  Browning .32 auto 71 grain,"South county, Rhode Island, United States",$ 20,"Listed On: Friday, March 18, 2016",Ammo,no type,no type,no type,no type,Box of 50 (missing 5) .32 caliber 71 grain full metal jacket Browning ammo
9,http://www.armslist.com/posts/5285009,For Sale:  M&P 40,"Independence, Northern Kentucky, Kentucky",$ 350,"Listed On: Friday, March 18, 2016",Handguns,Smith & Wesson                                                                                ,40 S&W                                                                                ,Striker Fire                                                                                ,Pistol,"M&P 40 full size in very nice condition, no marks or blems, not a police trade in, Trijicon Night Sights dim but still glow green, Blackhawk holster, 1 Mag no box.To KY residentrandy REDACTED"
10,http://www.armslist.com/posts/5285010,For Sale:  Taurus PT-111 Millennium PT111 G2 9mm ccw compact,"Newark,  43055, Columbus, Ohio",$ 300,"Listed On: Friday, March 18, 2016",Handguns,Taurus                                                                                ,9mm Luger (9x19)                                                                                ,Double / Single Action                                                                                ,Pistol,"This is a new in the box Taurus PT-111 G2 with 2 mags and case I bought new. Get it for less now. Check all my listings as I will be listing many guns from antiques to new in the box in coming days and weeks as I need cash for a divorce. Thanks, Mike 1-740  616  2457 text preferred or call"
13,http://www.armslist.com/posts/5285013,For Sale:  12 ga hulls - once fired,"South, Rochester, MN, Minnesota",$ 5,"Listed On: Friday, March 18, 2016",Reloading,no type,no type,no type,no type,"Large lots of once fired Winchester and Remington 12 ga hulls available for reloading.  All sorted, no crushed/cracked hulls.$5/100$20/500$35/1000Winchester AA (red or grey) - 100s, 500s, 1000sRemigton STS (green) - 100s, 500sRemington Nitro Handicap (gold) -100s, 500s, 1000sCan mix match, etc.  Volume discounts, and will drive 30-45 min to meet for large quantities (>2000)."
