,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
0,http://www.armslist.com/posts/5120000,For Sale:  Colt Commander 1911 .45,"Titusville/cocoa beach, Orlando, Florida",$ 875,"Listed On: Sunday, January 31, 2016",Handguns,Colt                                                                                ,no type,Double Action                                                                                ,Pistol,"I have a nice ""well used"" Colt Commander 1911 (1972 circa) with a single factory mag. The finish is not perfect but not terrible either. had it gone through and appraised by a gun smith. some internals are not genuine colt but mods were made by a reputable gun smith (sports west in Denver Colorado-no longer around).I have put 50 rounds thru the gun since I bought it. Shot like a dream. Asking price is $875. also willing to barter or possibly trade. I am located in Cape Canaveral but work at Kennedy Space Center and in Titusville. I can meet around there.feel free to call text or email. REDACTED --My name is AJ."
1,http://www.armslist.com/posts/5120001,For Sale/Trade:  Mossberg 500 Field/security Combo 12 ga # 60,"Lyons, Rochester, New York",$ 429,"Listed On: Tuesday, April 26, 2016",Shotguns,Mossberg                                                                                ,12 Gauge                                                                                ,Pump Action                                                                                ,Shotgun,"Mossberg 500 Field/security Combo 12 ga. 28"" ported field barrel w/3 chokes, 18.5 Special porpose barrel. Pistol grip included."
2,http://www.armslist.com/posts/5120002,For Sale:   Custom Glock 19 gen 4,"Northwest  Side, Chicago, Illinois",$ 600,"Listed On: Sunday, January 31, 2016",Handguns,Glock                                                                                ,no type,Striker Fire                                                                                ,Pistol,Glock 19 gen 4 with custom work done by Zev it have new trigger springs from Zev to smooth out the tigger (still a 5.5 pull)  has high visibility night sights (truglo tfo sights)
3,http://www.armslist.com/posts/5120003,For Sale:  .308 Lake City Match Ammo,"YELLVILLE, Fayetteville, Arkansas",$ 475,"Listed On: Tuesday, July 19, 2016",Ammo,no type,no type,no type,no type,Have 480rds ( 24 boxes ) of M852 Lake City Match .308 Ammunition. Call REDACTED $475.
5,http://www.armslist.com/posts/5120005,For Sale/Trade:  Remington 783 .270,"North, Evansville, Indiana",$ 310,"Listed On: Sunday, January 31, 2016",Rifles,Remington                                                                                ,270 Winchester                                                                                ,Bolt Action                                                                                ,Rifle,"Gun has been shot 3 times, has the original scope on it and a box of ammo. REDACTED"
6,http://www.armslist.com/posts/5120006,"For Sale/Trade:  7.62 X 39 SKS w/ scope, bayonet and AK magazine.","Birmingham, Birmingham, Alabama",$ 350,"Listed On: Sunday, January 31, 2016",Rifles,no type,7.62x39                                                                                ,Semi-automatic                                                                                ,Rifle,"SKS rifle for sale or trade. Rifle has scope, bayonet and takes AK magazines. Asking $350 or looking for a decent .380 handgun or revolver and will negotiate."
7,http://www.armslist.com/posts/5120007,For Sale:  Springfield XD 45 Compact,"Johnson City, Tri-cities, Tennessee",$ 550,"Listed On: Friday, February 26, 2016",Handguns,Springfield                                                                                ,45 ACP                                                                                ,Striker Fire                                                                                ,Pistol,"This pistol has one of the smoothest, lightest triggers you'll ever see in a XD. The trigger kit is a Powder River Precision drop-in which replaced the factory trigger, striker disconnect lever, and springs. The internal friction surfaces have been polished to a mirror-like finish to give it a super slick pull. Current break weight is tuned light at about 3 lbs. The Trijicon three dot night sights were installed and zeroed in late 2014. On the exterior, the grip safety, barrel, and exposed part of the recoil spring have been polished, and the handle has a Talon rubberized grip. Comes with one each full size and compact magazine which hold 13 and 10 rounds respectively. The 10 round mag has a Pearce pinky extention. Also included are 24 rounds of Speer GDHP 200 GR +P ammo, the case (not factory), Blackhawk Serpa Level 2 holster (RH) with paddle and belt only attachements, Otis Ripcord, extra Pearce extension, and original springs to tune the trigger pull. While this gun is one of my three favorite pistols, I need to sell it so I can put the proceeds toward another project. Gun may be test fired at Shooter's Edge."
8,http://www.armslist.com/posts/5120008,"For Sale:  Desert Eagle/Magnum Research 44 mag,Titanium bright mirror gold,model XIX,6"",test fired,in original case with all papers,awesome showpiece !!","Tennessee, Tennessee, United States","$ 1,100","Listed On: Sunday, January 31, 2016",Handguns,Magnum Research                                                                                ,44 Magnum                                                                                ,no type,Pistol,"way nicer in person !! its such a bright mirror polished Gold Titanium finish,its hard to get great photos.. its an almost new Magnum Research Desert Eagle,in the stronger Titanium Gold finish,that wears better than the original gol models, its a 44 Magnum 6"" barrel,,with a top accessory rail,model is XIX,has ambidextrous safety, & 1-8 round magazine with gold magazine butt plate,& custom Hogue wrap around black soft rubber grips,with finger grooves, & also comes with the original black Desert Eagle grips,& mounting bracket. all in the original serial numbered carry case,"
10,http://www.armslist.com/posts/5120010,Want To Buy:  Mosin Nagant,"Central, Arkansas, United States",$ 120,"Listed On: Sunday, January 31, 2016",Rifles,Mauser                                                                                ,7.62x54R                                                                                ,Bolt Action                                                                                ,Rifle,"Wanting to buy a Mauser or a Mosin Nagant. Don't have to be in good condition, just wanting to restore. No more than $120.00"
12,http://www.armslist.com/posts/5120012,For Sale:  Glock 17  General 2 with night sites. Never fired,"Strongsville, Cleveland, Ohio",$ 499,"Listed On: Wednesday, February 24, 2016",Handguns,Glock                                                                                ,9mm Luger (9x19),no type,no type,Brand new Glock 17 Generation 2 with 2 magazines and night sights.  Never fired.
13,http://www.armslist.com/posts/5120013,For Sale/Trade:  Gift Cards?,"Pittsburgh, Pennsylvania, United States",$ 350,"Listed On: Sunday, January 31, 2016",Handguns,no type,no type,no type,no type,"I have 2 gift cards, one to Walmart ($200) and the other to Macy's ($150). I am interested in acquiring another firearm. I have no real interest in using these gift cards, also willing to add cash to obtain a firearm. If you are interested please make an offer, worse I can say is no."
15,http://www.armslist.com/posts/5120015,For Sale:  TNW Built Suomi M31,"Minot, North Dakota, United States",$ 750,"Listed On: Sunday, January 31, 2016",Rifles,no type,9mm Luger (9x19)                                                                                ,Semi-automatic                                                                                ,Rifle,"For sale, a TNW built Suomi M31.  The gun comes with 2 drum magazines, 6 stick magazines, and the original sling.  $750"
