,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
0,http://www.armslist.com/posts/5296000,For Sale:  CrossBreed IWB/BlackHawk SERPA,"Snellville, Atlanta, Georgia",$ 80,"Listed On: Monday, March 21, 2016",Holsters,no type,no type,no type,no type,"CrossBreed IWB holster along with dual mag carriers and a BlackHawk SERPA with paddle and drop rig holster. Both are in excellent condition, the SERPA is practically brand new.Glock 20/21/29/30"
2,http://www.armslist.com/posts/5296002,For Sale:  gen 3 glock 19 9mm.,"midtown, Omaha, Nebraska",$ 500,"Listed On: Monday, March 21, 2016",Handguns,Glock                                                                                ,9mm Luger (9x19)                                                                                ,Striker Fire                                                                                ,Pistol,"I have a gen3 glock 19 for sale or trade. Its lightly used and shows no signs of holster wear.  Comes w hardcase, 2mags, speed loader and factory paperwork.  Would like to get somewhere around $$500 obo. for it. Bill of sale and nebraska permit/ccw required."
3,http://www.armslist.com/posts/5296003,For Sale:  M855A1,"New Bern, New Bern, North Carolina",$ 75,"Listed On: Monday, March 21, 2016",Ammo,no type,no type,no type,no type,"For sale, ten rounds of very hard to get M855A1 5.56 advanced AP rounds. 75$ per ten, have 100 for sale. Price is firm. Pictured is a standard M855 next to a M855A1. These are the real thing. Will ship to any location(as long as it is legal in that area)."
4,http://www.armslist.com/posts/5296004,For Sale:  Remington 10C Mohawk,"Cincinnati, Cincinnati, Ohio",$ 275,"Listed On: Monday, March 21, 2016",Rifles,Remington                                                                                ,22 Long Rifle                                                                                ,Semi-automatic                                                                                ,Rifle,"Remington Mohawk 10C Nylon .22 .   I bought this last year, and never use it, so it has to go.   $275 or best offer."
5,http://www.armslist.com/posts/5296005,"For Sale:  Lesco 54"" walk behind","Burlington, KY, Northern Kentucky, Kentucky","$ 2,300","Listed On: Monday, March 21, 2016",Miscellaneous,no type,no type,no type,no type,"Selling a 54"" Lesco walk behind with 325 hours. Really don't need it anymore so I figure I would try to trade it. It has new belts and new blades from last fall. Just used it today to make sure everything was OK and it worked like a champ. Let me know what you might have to trade, thanks for looking"
6,http://www.armslist.com/posts/5296006,For Sale:  Lock N Load bullet feed tube,"Elgin, Illinois, United States",$ 30,"Listed On: Monday, March 21, 2016",Reloading,no type,no type,no type,no type,i accidentally ordered 2 sets of .45 bullet feed tubes for the Hornady lock n load AP press. These work with the 40-45 bullet feed die made by Hornady. There are 3 tubes.
8,http://www.armslist.com/posts/5296008,For Sale:  Ruger Single Six,"Broomfield, Denver, Colorado",$ 425,"Listed On: Monday, March 21, 2016",Handguns,Ruger                                                                                ,22 Long Rifle                                                                                ,Single Action                                                                                ,Revolver,"Stainless finish, 22 mag and 22lr cylinders. Transfer preferred at Thornton Gander store. Buyer covers fees."
9,http://www.armslist.com/posts/5296009,For Sale:  38 revolvers,"Effingham, New Hampshire, United States",$ 150,"Listed On: Monday, March 21, 2016",Handguns,no type,no type,no type,no type,38 revolver. Shoots good clean bore.tight action nice back up
10,http://www.armslist.com/posts/5296010,For Sale:  Info,"Falcon, Colorado Springs, Colorado",FREE,"Listed On: Wednesday, April 6, 2016",Handguns,no type,no type,no type,no type,Can't understand how a person can list somethings on here and will not acknowledge an email from a potential buyer if that person wants to take the offer or pass on it.  At least have the decency to answer.
11,http://www.armslist.com/posts/5296011,For Sale:  Sig P938 N82 Pro Holster,"Houston, Houston, Texas",$ 40,"Listed On: Monday, March 21, 2016",Holsters,no type,no type,no type,no type,I am selling this Sig P938 N82 Pro Holster.  I didn't have the gun for long and didn't cary it much.  Email with questions.  $40 OBO.  I will ship.  The cost for shipping is $5.
