,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
1,http://www.armslist.com/posts/5325001,For Sale:  Saiga 12 gauge shotgun,"FRANKFORT, Lexington, Kentucky",$ 775,"Listed On: Wednesday, March 30, 2016",Shotguns,no type,12 Gauge                                                                                ,Semi-automatic                                                                                ,Shotgun,"I have for sale a brand new, never fired Saiga 12 with original mag and a new Pro-Mag 12 round drum.  This weapon is brand new in the original box.  Comes with buffer tool and oil bottle. These were banned from import into the USA last summer, so they are limited in availability.  This one has not been modified or molested in any way.  Has a threaded barrel with thread protector from the factory. Made by Izmash in Russia. Looking for cash only, not interested in trades.Asking $775 CASH"
2,http://www.armslist.com/posts/5325002,For Sale:  Tavor IWI Brand New,"Clarksville, Clarksville, Tennessee","$ 1,500","Listed On: Tuesday, May 10, 2016",Rifles,Israel Weapon Industries                                                                                ,5.56×45mm NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"Got a Brand New Tavor made by IWI.not a single round has been fired out of it.Bought it new and selling new.comes with box and everything with it.even the mag that's with it is still in the wrapper.1500$ - price firm. They sell for more without tax.Not open to trades. Just cleaning up the safe, not desperate for cash.call or text anytime REDACTED"
3,http://www.armslist.com/posts/5325003,"For Sale:  XDm 4.5"" .40 with Trijicon HD","LaFayette, Auburn, Alabama",$ 600,"Listed On: Thursday, May 19, 2016",Handguns,Springfield                                                                                ,40 S&W                                                                                ,Striker Fire                                                                                ,Pistol,"I'm selling an XDm 4.5"" barrel in .40 cal that I have never fired. Just haven't had time to shoot it. I have however had Trijicon HD night sights professionally installed as well as a Talon Grip. I have the original box with everything inside. Sights were bought and installed 12-2015 and are valued at 130$+. 600$ for everything. No trades."
4,http://www.armslist.com/posts/5325004,For Trade:  Great condition Romanian Tokarev W/ ammo,"Market, Greensboro, North Carolina",Offer,"Listed On: Wednesday, March 30, 2016",Handguns,no type,7.62x25 Tokarev                                                                                ,no type,Pistol,"Chambered in the very powerful armor piercing 7.62x25 round. Made in 1953, very good condition. I've shot less than 200 rounds through it after purchase. Fires flawlessly, very hot round. No jams, no issues at all. Function is flawless and finish is about 95%. All numbers matching and will accept parts and mags from other Tokarev pistols (except M57 mags). Comes with one 8 round mag, holster, and over 100 rounds of surplus ammo. High power and low recoil. This gun is super accurate. One inch group at 25 yards easily. Don't offer me cash at all please. This is for trade only."
5,http://www.armslist.com/posts/5325005,Want To Buy:  WTB XDS 9 or 45,"Edmond, Oklahoma City, Oklahoma",$ 450,"Listed On: Wednesday, March 30, 2016",Handguns,Springfield                                                                                ,9mm Luger (9x19)                                                                                ,Striker Fire                                                                                ,Pistol,Looking for an XDS 9 or 45 for around 450$ im willing to negotiate so shoot me a text or call at REDACTED
6,http://www.armslist.com/posts/5325006,For Sale:  Colt Python....Lucky 7,"Pearl City, Oahu, Hawaii","$ 7,777","Listed On: Wednesday, March 30, 2016",Handguns,Colt                                                                                ,357 Magnum                                                                                ,Double / Single Action                                                                                ,Revolver,"4""...Serial # PY0777....Lucky 7...777...Jackpot...ultimate Bright stainless steel....original owner....low mileage on rounds fires...excellent condition...outer original  Colt cardboard sleeve, plastic blue Colt box, manual, original advertising included."
7,http://www.armslist.com/posts/5325007,For Sale:  Glock 21 45 ACP,"NorthEast, Houston, Texas",FREE,"Listed On: Friday, April 8, 2016",Handguns,Glock                                                                                ,45 ACP                                                                                ,Striker Fire                                                                                ,Pistol,"Gen 2, Near Perfect Condition, comes in original box with three factory magazines$550 OBOWill Consider Trades for Rifles and Pistols. The only shotgun trades I will entertain will involve a KSG or SPAS 12Will post pics later, in mean time text for them MAKE AN OFFERREDACTED"
8,http://www.armslist.com/posts/5325008,For Sale:  Crimson Trace,"West Columbia, Columbia, South Carolina",$ 100,"Listed On: Wednesday, March 30, 2016",Optics,no type,no type,no type,no type,"I have a used Crimson Trace laser that has been on my Glock 27 for 4 years. It works fine, i do not have the original box. I do have the extended trigger pin so that it can be installed on your pistol. The laser is Red."
9,http://www.armslist.com/posts/5325009,For Sale:  Sig 220 Elite Dark Carry,"Charleston, Charleston, South Carolina","$ 1,200","Listed On: Wednesday, March 30, 2016",Handguns,Sig Sauer                                                                                ,45 ACP                                                                                ,Double / Single Action                                                                                ,Pistol,"These are very hard to find. This one is immaculate, comes with two mags and a holster. Of course it has NS, which is standard on this gun. One of the best triggers you will ever feel.I don't need to sell this, so price is absolutely NOT negotiable. If you want to trade a gun of similar value I'll entertain ideas."
11,http://www.armslist.com/posts/5325011,For Sale:  Savage Model 10 FCP-K  308 Tactical w/Nikon,"Thomasville, Georgia, United States","$ 1,289","Listed On: Sunday, November 5, 2017",Rifles,Savage Arms                                                                                ,308/7.62 NATO                                                                                ,Bolt Action                                                                                ,Rifle,"Savage Model 10 FCP-K 308 Tactical. Savage LE Series rifle. 24"" fluted threaded barrel with muzzle break. Removable magazine, Accutrigger. Accustock. Bipod. Nikon Monarch 3 BDC 4-16x50 scope. As new no box. $1289 shipped to your ffl."
