,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
0,http://www.armslist.com/posts/5210000,For Sale:  Mossberg 500/Maverick 88 28in Field Barrel,"North East, Erie, Pennsylvania",$ 120,"Listed On: Thursday, February 25, 2016",Gun,no type,no type,no type,no type,"Mossberg 500/Maerick 88, 28in ribbed field hunting barrel, i do not believe this barrel has even been used, it came with my maverick when i bought it, i swapped it out with a 18.5 has a modified choke i believe asking $120 or b.o.email me or txt 716-988-0013"
3,http://www.armslist.com/posts/5210003,For Sale:  AAC handi rifle 300 blk,"Helena, Helena, Montana",$ 300,"Listed On: Tuesday, March 1, 2016",Rifles,no type,no type,no type,no type,single shot rifle with threaded barrel and one piece rail. Has been shot 3 times. Will include full box of Barnes vortex 300 AAC blackout 110 gr tac-tx and box of 17 rounds of Remington 300 AAC blackout 220 gr Otm subsonic.
4,http://www.armslist.com/posts/5210004,For Sale:  Sold,"00000, Detroit, Michigan",FREE,"Listed On: Thursday, February 25, 2016",Muzzle,no type,no type,no type,no type,Sold
5,http://www.armslist.com/posts/5210005,"For Sale:  Heritage Rough Rider Steel Revolver Single Action Army .22LR And .22WMR Cylinders Included, 4.75"" Barrel Alloy Blue, Wood Grips, 6 Round Capacity, Fired Case, Right Hand, Fixed Sights S22MBS4","scottsdale, Phoenix, Arizona",$ 225,"Listed On: Sunday, March 20, 2016",Handguns,Heritage Manufacturer                                                                                ,22 Magnum                                                                                ,Single Action                                                                                ,Revolver,"Up for sale is brand new in case never fired Heritage Rough Rider Steel Revolver Single Action Army .22LR And .22WMR Cylinders Included, 4.75"" Barrel Alloy Blue, Wood Grips, 6 Round Capacity, Fired Case, Right Hand, Fixed Sights S22MBS4Call or text Joe @ (602) 3 six one 7 2 seven 3 or email REDACTEDHeritage Manufacturing Rough Rider revolver.22 Long Rifle and .22 Magnum cylinders4.75"" barrel6 round capacityHammer block safety with red dot indicatorSingle actionWood gripSteel frameBlued finishFixed sightsFlat sided hammer35 oz. emptyBorn of the Traditions of the Old West, the Rough Rider maintains much of the look and feel of the legendary Single Action Army revolver, only in a scaled down version. Chambered for the .22 LR and .22 Magnum cartridges, the Rough Rider is manufactured using state of the art precision machinery that assures it's accuracy and reliability. The cylinder lock up is tight and the perfect timing of the action makes for a handgun that will put it's shots where you want them."
7,http://www.armslist.com/posts/5210007,For Sale:  Blackhawk Shotgun Shell Sling,"Clearwater, Tampa/St. Pete, Florida",$ 20,"Listed On: Thursday, February 25, 2016",Tactical,no type,no type,no type,no type,"New never used. $20 cash in Clearwater
 
Call or text REDACTED"
8,http://www.armslist.com/posts/5210008,For Sale:   Cobra Derringer 9mm Satin Finish #COBCB9SB,"scottsdale, Phoenix, Arizona",$ 199,"Listed On: Friday, July 15, 2016",Handguns,Cobra                                                                                ,9mm Luger (9x19)                                                                                ,Single Action                                                                                ,Derringer,"Up for sale is brand new in case never fired Cobra Derringer 9mm Satin Finish #COBCB9SBCall or text Joe @ (602) 3 six one 7 2 seven 3 or REDACTEDNew In BoxManufacturer: CobraModel #: COBCB9SBType: DerringerFinish: SatinSights: Fixed Barrel Length: 2.75""Overall Length: 4.65”Weight: 14 ozCaliber: 9mm Capacity: 2Action: Single Action"
9,http://www.armslist.com/posts/5210009,For Sale:  Sig Sauer M400 300 Blk AR pistol,"Carmel, Hudson Valley, New York",$ 900,"Listed On: Thursday, May 12, 2016",Handguns,Sig Sauer                                                                                ,no type,no type,Pistol,I'm selling my Sig Sauer M400 PST 300BLK AR pistol.  Only have 50 rounds through it. No malfunctions of any type and shoots great.  I'm selling because I don't want to go through the effort of getting a silencer in this state and I'll hunt with something else.  I will only sell to LEO or out of state where this is legal. Shipping is $50.It's this exact gun.  http://www.budsgunshop.com/catalog/product_info.php/products_id/718002436/SIG+M400+PST+300BLK+9+GESL+PSB
11,http://www.armslist.com/posts/5210011,For Sale:  TWO FOR SALE,"Thonotosassa, Tampa/St. Pete, Florida",FREE,"Listed On: Thursday, February 25, 2016",Rifles,Smith & Wesson                                                                                ,7mm Remington Magnum                                                                                ,Bolt Action                                                                                ,Rifle,"S&W model 1500 7 MM Remington Magnum, bolt action with Bushnell High Contrast scope, leupold mount and rings,  $420.  S&W Model 12-2 Airweight 38 special revolver 6 shot with 2 inch barrel with , two sets of grips and holster. $380, text or call REDACTED."
15,http://www.armslist.com/posts/5210015,For Sale:  Browning White Gold Medallion X-Bolt Maple 7mm,"Cabot, Little Rock, Arkansas","$ 1,250","Listed On: Thursday, March 17, 2016",Rifles,Browning                                                                                ,7mm Remington Magnum                                                                                ,Bolt Action                                                                                ,Rifle,"For sale is NIB Browning White Gold Medallion X-Bolt Maple in 7mm. This gun is 100% NIB never fired since it left the factory. This is a limited run gun that is just stunning and difficult to find in 7mm. It has an octagonal barrel, maple stock and an engraved receiver. The price for this gun is $1250 cash only NO trades. The gun is located in Cabot. Thank You"
16,http://www.armslist.com/posts/5210016,"For Sale/Trade:  Springfield XDs 4"" Bitone .45ACP w/ extras","North Greece, NY, Rochester, New York",$ 500,"Listed On: Sunday, April 3, 2016",Handguns,Springfield                                                                                ,45 ACP                                                                                ,Striker Fire                                                                                ,Pistol,"FS/FT: Excellent choice for concealed carry.Springfield XDs .45ACP 4” Bi-Tone. Used but in excellent condition. Approximately 600 rounds through the gun, and it was flawless and a joy to shoot. The 4"" barrel helps with recoil and accuracy, especially on follow-up shots.Includes (2) 5 Round Magazines and (2) 7 Round Magazines, All Original Contents in Case including holster, magazine holster. Also included is a leather IWB holster.SPRINGFIELD ARMORY XD-S™ SINGLE STACK •SA •Slim, single-stack black polymer frame •Forged steel slide •Fully supported ramp barrel w/Melonite® finish •Single-position Picatinny rail •Snag-free low-profile sights •Interchangeable backstraps for custom grip fit •Modified grip contour allows any hand size to release mag without twisting or moving firing grasp •Sure grasp slide serrations •USA (Ultra Safety Assurance) Trigger System™ •5.5 to 7.7 lb. trigger pull •Loaded chamber indicator •Grip safety •Enhanced secure grip texture •Dovetail rear (steel) & fiber optic front sights •Fail-safe disassembly •Includes black case containing firearm, (2) stainless steel mags, extra green & red fiber optic insert replacements, RH paddle holster, double mag pouch, (2) interchangeable backstraps, cable lock, bore brush, & owners manual •OAL: 7.0"" •Ht.: 4.4"" (flush mag) or 5.4"" (full-size mag w/X-tension™) •Width: 1.0"" •Slide Width: 0.9"" •Wt.(oz.): apx. 25 (w/empty mag) Cal.: .45 ACP Cap. Brl.: 4.0"" Slide Finish: Stainless. http://www.springfield-armory.com/products/xd-s-4-45-acp/http://www.americanrifleman.org/articles/2014/8/22/size-matters-springfields-xd-s-40/"
