,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
1,http://www.armslist.com/posts/5327001,For Sale/Trade:  M91 Mosin,"Hoover, Birmingham, Alabama",$ 290,"Listed On: Wednesday, March 30, 2016",Rifles,no type,7.62x54R                                                                                ,Bolt Action                                                                                ,Rifle,1933.  M91.  Good shape.
3,http://www.armslist.com/posts/5327003,For Sale:  Savage 110 30-06,"brazito, Missouri, United States",$ 400,"Listed On: Wednesday, March 30, 2016",Rifles,Savage Arms                                                                                ,30-06 Springfield                                                                                ,Bolt Action                                                                                ,Rifle,Excellent Condition comes with leather sling and 3-9x40mm Bushnell scope
5,http://www.armslist.com/posts/5327005,For Sale:  rock island 1911,"chico ca, Sacramento, California",$ 500,"Listed On: Wednesday, March 30, 2016",Handguns,Rock Island Armory                                                                                ,45 ACP                                                                                ,Single Action                                                                                ,Pistol,Hello I'm looking for a rock island 1911 midsize tactical 1911 45acp. Send me pics of what you have thank you.
6,http://www.armslist.com/posts/5327006,For Sale:  NIB SCCY 9MM CPX 2 in Many options,"GREENWOOD VILLAGE, Colorado, United States",$ 269,"Listed On: Wednesday, May 11, 2016",Handguns,SCCY                                                                                ,9mm Luger (9x19)                                                                                ,Double / Single Action                                                                                ,Pistol,"NIB SCCY 9MM CPX 2 TT in Many optionsGreat CCW, New York Reload, OR even for home defense!For Factory Specific visit.. http://www.sccy.com/product/cpx-2-tt-9mm/"
8,http://www.armslist.com/posts/5327008,For Sale:  crimson trace 1911 lg 301 fullsize  & commander,"West Houston, Houston, Texas",$ 200,"Listed On: Thursday, May 12, 2016",Gun,no type,no type,no type,no type,"hi all,                            
up for sale is a crimson trace LG 301 for full size & commander 1911's, unit is brand spanking new, it was never used im selling it because i went another route.
price is $200 FIRM!!!i can ship for an extra $6.95 tracked and insured
any questions just ask and serious buyers only, which means if you don't have all $200 then don't bother me.
i will meet up on or near the west side of town only"
9,http://www.armslist.com/posts/5327009,For Sale:  Hipoint 995 carbine,"Greenback, Knoxville, Tennessee",$ 425,"Listed On: Wednesday, March 30, 2016",Rifles,Hi Point                                                                                ,no type,Semi-automatic                                                                                ,Rifle,9mm hipoint carbine with laser and foregrip. Shot less than 50 times. Shoots great out to 60 yards( that is as far as i have tried).  Looking ford something easier to carry on a horse. 425 or trade for a ranch hand or full size 357 mag rifle. May have a little to add if needed. The hipoint is great for home defense! Must be able to legally own a gun must be willing to sign bill of sale.
10,http://www.armslist.com/posts/5327010,For Trade:  Colt Defender 9mm,"Marietta, PA, Lancaster, Pennsylvania",Offer,"Listed On: Friday, April 8, 2016",Handguns,Colt                                                                                ,9mm Luger (9x19)                                                                                ,Single Action                                                                                ,Pistol,"Picked this up at my local shop because they had it marked down do to someone in the shop trying to show someone how to field strip it without making a idiot mark made one themselves . Thought I would try out the 1911 thing and it's just not for me. They knocked off a little off the price and threw in some grips.( the ones on the gun now). I also have the finger groove wrap around that came with it. I put 100 rounds through it, 50-115 gr and 50-124gr with no problems. Comes with the case 2 8 round mags and whatever paperwork came with it. This has the full guide rod and doesn't need tools to take down. Actually goes apart and together pretty easy. You can see the small scratch in the pic, it's under the D in defender. Looking only for a Sig p229,228,226,224,M11A1 in 9mm only"
11,http://www.armslist.com/posts/5327011,For Sale:  Taurus M85 bundle*REDUCED*,"North, Knoxville, Tennessee",$ 400,"Listed On: Monday, November 7, 2016",Handguns,Taurus                                                                                ,38 S&W Special                                                                                ,Double / Single Action                                                                                ,Revolver,"Taurus M85, used,  along with two holsters, two HKS speed loaders, 240 rounds mixed ammo. Serious inquiries only. No trades. Valid handgun carry permit required to purchase."
12,http://www.armslist.com/posts/5327012,Want To Buy:  Upper & Lower Stripped-higher end,"Cincinnati-Hamilton-Fairfield, Cincinnati, Ohio",$ 1,"Listed On: Wednesday, March 30, 2016",Rifles,no type,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"Looking to buy a nice upper and lower that's stripped, looking for something like a Spikes- Yankee Hill- Seekins etc. I am wanting to start a new build, I have quite a few nice AR parts to trade or good ole fashion cash. Please respond to the listing if you have what I'm after. Would really like a Spikes Hell Breaker but am open to anything. Thanks"
13,http://www.armslist.com/posts/5327013,For Sale:  Smith & Wesson sd9,"Downtown, Lafayette, Indiana",$ 300,"Listed On: Wednesday, March 30, 2016",Handguns,Smith & Wesson                                                                                ,9mm Luger (9x19)                                                                                ,no type,Pistol,"Have a nice sd9 for sale, use it as my carry pistol, adult owned only had about 50-75 rounds through it. Comes with two 16 Rd mags and a inside / outside the waist holster. Make offer, also open to tradesREDACTED"
15,http://www.armslist.com/posts/5327015,For Sale/Trade:  Diamond Back AR15,"Cullman, Huntsville, Alabama",$ 725,"Listed On: Wednesday, March 30, 2016",Rifles,no type,5.56×45mm NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"Great Cindition DB-15 With Foward Assist, and Dust Cover. Comes with Gun, Original Box, Lock, and Rail Covers, 1 30 Round Mag, and a Sling that's not Pictured. 725 Cash or Trade for Other Guns."
16,http://www.armslist.com/posts/5327016,For Sale/Trade:  Stoeger o/u 12g,"Reno, Reno, Nevada",$ 375,"Listed On: Thursday, April 21, 2016",Shotguns,Stoeger                                                                                ,12 Gauge                                                                                ,Over and Under                                                                                ,Shotgun,Looking to sell or trade my stoeger o\u 12g. It has a 26in barrel and is in great condition.
17,http://www.armslist.com/posts/5327017,For Sale/Trade:  S and W AR 10/22,"Concord, Concord, New Hampshire",$ 500,"Listed On: Thursday, March 31, 2016",Rifles,Smith & Wesson                                                                                ,22 Long Rifle                                                                                ,Semi-automatic                                                                                ,Rifle,"For Sale/Tr. My AR Style Smith & Wesson 10/22 MP. Fires 22LR. Has Laser, Flashlight, Collapsiable Stock, Single Shoulder Sling, Shoot's Great, Never a Hangfire. It Has ( 4 ) Tact. Rails, Quick Release Scope, and Adj. Sight's. Come's W/ 4 - 30 Round Mag's...And Come's in All Black, Also Has Pistol Grip Styling W/ Forward Assist Hand Grip on Lower Front. A Really Nice Weapon For The Money. Please Call: REDACTED, Ask For Rick."
18,http://www.armslist.com/posts/5327018,For Sale:  Gen 3 Glock 22 .40,"Seal Beach, Orange County, California",$ 400,"Listed On: Wednesday, March 30, 2016",Handguns,Glock                                                                                ,40 S&W                                                                                ,Striker Fire                                                                                ,Pistol,"Gen 3 Glock 22 in .40. has a heavy stippled grip, tac light (was green laser combo, laser stopped working randomly), and krylon painted frame which i can stip to black on request. Would also come with 3 factory mags and a waterproof, crushproof, lockable pelican case."
21,http://www.armslist.com/posts/5327021,For Sale:   Mossberg 500 Tactical,"Milford, Cincinnati, Ohio",$ 350,"Listed On: Wednesday, March 30, 2016",Shotguns,Mossberg                                                                                ,12 Gauge                                                                                ,Pump Action                                                                                ,Shotgun,"Mossberg 500 Tactical 12 gauge 8 shot 20"" barrel. Gun is in excellent condition, very low round count. May be interested in trades. Call or text 5one3 836-6882."
22,http://www.armslist.com/posts/5327022,For Sale:  Magpul flip up iron sights,"Siloam Springs, Fayetteville, Arkansas",$ 50,"Listed On: Wednesday, March 30, 2016",Gun,no type,no type,no type,no type,Flip up iron sights from magpul. You get front and back ones.
23,http://www.armslist.com/posts/5327023,For Trade:  Davis Derringer,"Dayton, Chattanooga, Tennessee",Offer,"Listed On: Tuesday, April 5, 2016",Handguns,no type,22 Magnum                                                                                ,Single Action                                                                                ,Derringer,"I have for trade a Davis Derringer. It shoots .22 short, .22 lr, and .22 mag. It is in excellent condition. Text preferred at REDACTED."
24,http://www.armslist.com/posts/5327024,For Sale:  Polytec m14,"Dayton, Ohio, United States","$ 1,150","Listed On: Wednesday, March 30, 2016",Rifles,Norinco                                                                                ,308/7.62 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"Well I got a bunch of emails asking for one stock or the other so here goes..Polytec m14 forged reciever, chrome lined barrel, TRW gi bolt, gi spring, gi spring guide, gi spring guide lock. 1 20 round mag, gi flash hider. Smith Enterprises did the bolt conversion, trigger job, re-park. Comes in either a pro mag arcangel stock or the springfield armory stock. Make offer .. trade for remington 700 308 only."
25,http://www.armslist.com/posts/5327025,For Sale:  Blackhawk 45 deg. Rails.,"Siloam springs, Fayetteville, Arkansas",$ 20,"Listed On: Tuesday, July 5, 2016",Gun,no type,no type,no type,no type,These bolt on to you AR rail and let you mount something at an angle.
26,http://www.armslist.com/posts/5327026,For Sale:  Charles Daly Field Shotgun - 12 gauge,"NE, Portland, Oregon",$ 150,"Listed On: Wednesday, March 30, 2016",Shotguns,Charles Daly                                                                                ,12 Gauge                                                                                ,Pump Action                                                                                ,Shotgun,Short barrel tactical style shotgun. Well used but works great. Perfect cheap home defense$150
27,http://www.armslist.com/posts/5327027,For Sale/Trade:  Glock 17 gen3 with OD green frame,"Mansfield, Columbus, Ohio",$ 0,"Listed On: Wednesday, March 30, 2016",Handguns,Glock                                                                                ,9mm Luger (9x19)                                                                                ,Double / Single Action                                                                                ,Pistol,"Glock17 gen 3 with OD green frame. Original packaging and accessories. Approximately 500 or so rounds down range with this. Bought it for training but now have my mind on something else. Hoping to trade for an ak pistol, or maybe an Ar pistol.Will sell for the right cash offer. Thanks"
28,http://www.armslist.com/posts/5327028,For Sale:  crimson trace laserguard LG 412 ruger LC9 & LC9S,"West Houston, Houston, Texas",$ 125,"Listed On: Thursday, April 14, 2016",Gun,no type,no type,no type,no type,"hi all,                                                                    
up for sale is a crimston trace laserguard for the ruger LC9, LC9S, unit is pretty much new, i installed it on a ruger lc9s before i sold the gun.
price is $125 FIRM!!!
any questions just ask and serious buyers only, which means if you don't have all $125 then don't bother me
i will meet up on or near the west side of town..."
29,http://www.armslist.com/posts/5327029,For Sale:  A2 gas block front sight.,"Siloam Springs, Fayetteville, Arkansas",$ 25,"Listed On: Sunday, June 26, 2016",Gun,no type,no type,no type,no type,Came off of my DPMS TAC2.
30,http://www.armslist.com/posts/5327030,For Trade:  Camo DPMS LR308,"Clackamas, Portland, Oregon",Offer,"Listed On: Tuesday, April 12, 2016",Rifles,DPMS                                                                                ,308/7.62 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"I have a DPMS LR308($900) that I had professionally hydro dipped at HGI in newberg($300). Magpul furniture ($100), Troy alpha rail ($250), Alpen Apex XP model #4058 scope($450) w/ pepr scope mount($80), two magpul magazines($40) and a forward grip($20) that have been hydro dipped as well. I have only put 20 rounds through this rifle and put it right back into the safe. I'm looking to trade towards a Tavor or FNH Scar at the moment and will add cash on top to even up the deal. Will do $1600 cash, Call or text anytime at REDACTED for more information!"
31,http://www.armslist.com/posts/5327031,For Sale/Trade:  Rem 700 .270 for AR upper in 5.56,"Seal Beach, Orange County, California",$ 500,"Listed On: Tuesday, April 5, 2016",Rifles,Remington                                                                                ,270 Winchester                                                                                ,Bolt Action                                                                                ,Rifle,"Mostly looking for trade for complete 14.5-16"" AR15 upper in 5.56. Remington 700 in .270, with factory 3-9X40 Remington scope, sling w/shell holders. Less than 300rnds fired. Great hunting rifle, very accurate and weights less than 7lbs. Let me know what you have, ill look at all offers."
