,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
1,http://www.armslist.com/posts/6035001,For Sale:  FS Springfield Armory XD40 subcompact bi tone,"Thousand Oaks, Ventura, California",$ 375,"Listed On: Thursday, December 8, 2016",Handguns,Springfield                                                                                ,40 S&W                                                                                ,no type,Pistol,"Selling my sub compact XD40 bi tone. Has night sights, Pearce extension and grips. Hard case and accessories included.some minor plastic melt on the rail from a tactical light that was mounted. Nothing big.$375"
2,http://www.armslist.com/posts/6035002,For Sale:  Marlin 795 with 30 round and 12 round mag,"St.Charles, St. Louis, Missouri",$ 120,"Listed On: Sunday, October 23, 2016",Rifles,Marlin                                                                                ,22 Long Rifle                                                                                ,Semi-automatic                                                                                ,Rifle,Great shooting rifle in good condition. I have a new in package ProMag 30 round mag and a stock 12 round mag. Will shoot any kind of ammo and has forward assist which is neat. Someone replaced the front site with a bb but seems to due the trick.
4,http://www.armslist.com/posts/6035004,For Sale:  Miami classic 2 leather shoulder holster for a 1911,"Madison heights, Detroit, Michigan",$ 125,"Listed On: Thursday, December 1, 2016",Holsters,no type,no type,no type,no type,mint condition and has the belt loop suspenders
5,http://www.armslist.com/posts/6035005,For Sale:  Ar-15,"Central, Greenville, South Carolina",$ 750,"Listed On: Saturday, May 13, 2017",Rifles,Palmetto State Armory                                                                                ,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"Looking to sell or trade my ar.  The lower started as a complete palmetto state lower. I have added a seekins precision oversized trigger guard, a seekins precision ambidextrious safety, an odin works extended mag release, a timber creek skeletonized grip, a strike industries viper stock, a strike industries extended latch charging handle, a red strike industries forward assist (not pictured). It has a brand new anderson bcg and a brand new radical firearms upper. I have a red guntec 15' keymod handrail and a red guntec buffer tube for the gun as well. I have 3 hex mags and 1 pmag and around 100 rounds of mixed brass and steel. Make me an offer cash or trade worst I can say is no. Will consider trade on 12 gauge semi auto or over/under. No junk please. I have over $900 in the gun so $750 is steal."
6,http://www.armslist.com/posts/6035006,For Sale:  Model 50 Winchester 12 Gauge,"Osgood, IN, Lawrenceburg, Indiana",$ 400,"Listed On: Sunday, October 23, 2016",Shotguns,Winchester                                                                                ,12 Gauge                                                                                ,Semi-automatic                                                                                ,Shotgun,"Very nice Winchester Model 50 with modified choke, 12 gauge.  Holds three shells, two in mag one in chamber.  Some scuffing around the toe from when the buttpad was installed, but very slight and otherwise nice furniture and bluing.  Firm on price.  Pickup Osgood, IN REDACTED"
8,http://www.armslist.com/posts/6035008,For Sale/Trade:  SMITH & WESSON Shield 40 with Iwb holster,"Central/middlesex, Massachusetts, United States",$ 1,"Listed On: Sunday, October 23, 2016",Handguns,Smith & Wesson                                                                                ,40 S&W                                                                                ,Single Action                                                                                ,Pistol,i have a nice shield 40 with less then 100 rounds through her. 5 lb Trigger was installed when purchased which makes its really smooth. Also have a custom iwb holsters. Everything that came with when bought will be included. PLEASE REASONABLE OFFERS!!! Will accept trades.  Throw me a number worst I can say is no.
9,http://www.armslist.com/posts/6035009,For Sale:  Finnish Nagant and 1380rds of ammo,"Carpentersville, Chicago, Illinois",$ 750,"Listed On: Saturday, October 29, 2016",Antique,Smith & Wesson                                                                                ,40 S&W                                                                                ,Single Action                                                                                ,Pistol,"m39 in excellent working order. Original sling, 1380 rounds of ammo. 2 spam cans unopened, 360 from an opened can 20 rods Wolf, 40 rds Prvi partisan and 80 reds of MRS. Text at REDACTED all state laws apply"
10,http://www.armslist.com/posts/6035010,For Sale:  Iver Johnson US Carbine .22 Long Rifle,"Menomonie, Northern WI, Wisconsin",$ 275,"Listed On: Saturday, October 29, 2016",Rifles,Iver Johnson Arms                                                                                ,22 Long Rifle                                                                                ,Semi-automatic                                                                                ,Rifle,Iver Johnson US Carbine .22 Long Rifle. Very good condition. Willing to ship.
11,http://www.armslist.com/posts/6035011,"For Sale:  ~!PSA AR-15! Great Condition! W/ Mags, Optic, Foregrip And Case!~ $675","Macomb, Detroit, Michigan",$ 675,"Listed On: Sunday, October 23, 2016",Rifles,Palmetto State Armory                                                                                ,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"Hello! I am selling my PSA P-TAC AR-15, It's in Great condition! Brand new Anderson BCG, Has a 15"" high quality Keymod Rail with P-rails, Magpul CTR Stock, UTG foregrip and topped with a Barska 1x30 red dot, operates flawlessly, and is a reliable rifle, has never let me down. also comes with Magpul P-Mags and a Gun Guard Hardcase.If you have any questions or concerns at all please feel free to shoot me a call or text anytime at 248-687-0310! I am asking 675 or best offerLocated in Macomb!"
12,http://www.armslist.com/posts/6035012,For Sale/Trade:  Sig P226 Elite Dark .40,"Newcastle, Seattle, Washington","$ 1,000","Listed On: Sunday, October 23, 2016",Handguns,Palmetto State Armory                                                                                ,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"Selling my like new Sig Sauer P 226 Elite Dark chambered in .40
The Elite comes standard with a rail, Sig SRT (short reset trigger) , and adjustable combat night sights. The SRT gives you a 60% shorter trigger reset than a standard P226. That allows for faster and more accurate follow-up shots. 
Comes with two 12 round mags and 2 holsters.
 
Open to offers for firearm trades. 
Scorpion carbine or pistol
AK in 7.62x39, 5.45x39, or .308/7.62x51
Keltec Sub2000 Kel-tec sub2k
RFB
Bullpups
PS90"
