,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
0,http://www.armslist.com/posts/5689000,For Sale:  500rds .25acp Ammo,"Southcoast, Massachusetts, United States",$ 100,"Listed On: Sunday, July 17, 2016",Ammo,no type,no type,no type,no type,Sold my .25acp pistol on consignment at a shop and have this ammo that I now don't have a gun for. You can see prices listed on the boxes. This ammo is easily worth double of what it is listed for. I'm not looking to travel too far for a transaction. All state and federal laws will be followed.
2,http://www.armslist.com/posts/5689002,Want To Buy:  Lee Loader 35 REM,"RAYNHAM, Massachusetts, United States",$ 50,"Listed On: Sunday, July 17, 2016",Reloading,no type,no type,no type,no type,I am looking for a Lee Loader for 35 REM.
3,http://www.armslist.com/posts/5689003,Want To Buy:  Hand gun,"Cordova, Memphis, Tennessee",$ 400,"Listed On: Sunday, July 17, 2016",Handguns,no type,38 Short                                                                                ,Double Action                                                                                ,Revolver,Small light black
5,http://www.armslist.com/posts/5689005,For Sale:  Glock 43 NIB,"South Sioux city, Nebraska, United States",$ 475,"Listed On: Sunday, July 17, 2016",Handguns,Glock                                                                                ,9mm Luger (9x19)                                                                                ,Striker Fire                                                                                ,Pistol,Glock 43 NIB
13,http://www.armslist.com/posts/5689013,For Sale:  Brand New Glock 43,"Miami, Miami-Dade, South Florida",$ 500,"Listed On: Sunday, July 17, 2016",Handguns,Glock                                                                                ,9mm Luger (9x19)                                                                                ,Striker Fire                                                                                ,Pistol,The G43 is the most highly desired and anticipated release in GLOCK's history. It comes with hard case and 2 mags. The GLOCK 43 is great for concealed carry either iwb or owb. Hadley083 @gmail.com best way to contact me. I will meet you at the nearest FFL dealer to you. $500 OBO
18,http://www.armslist.com/posts/5689018,For Sale:  Remington Model 14 pump RIFLE .30 rem 30,"Texas, Texas, United States",$ 450,"Listed On: Sunday, July 17, 2016",Rifles,no type,no type,Semi-automatic                                                                                ,Rifle,"This firearm features a very nice model 14 pump in .30 rem. This used rifle has 98% bluing remaining, with a couple of small thin spots and two spotty freckles of rust; one on the right side of the receiver and one the slide actuator."
32,http://www.armslist.com/posts/5689032,For Sale:  Ruger SR 556 e pre-owned,"Long Beach, Orange County, California",$ 750,"Listed On: Monday, September 19, 2016",Rifles,Ruger                                                                                ,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,Pre-owned ruger sr 556 e. Great condition. Text me REDACTED with ruger removable rails. Magpul ASAP sling attachment and Magpul enhanced trigger guard.
33,http://www.armslist.com/posts/5689033,For Sale:  CZ P07 DUTY 9MM w/ 2 Magazines,"Abbeville/ Greenwood, Greenville, South Carolina",$ 350,"Listed On: Sunday, July 17, 2016",Handguns,CZ USA                                                                                ,9mm Luger (9x19)                                                                                ,Double / Single Action                                                                                ,Pistol,"Up for sale or trade is a CZ P 07 Duty 9mm... Gun is in excellent condition and comes with 2 magazines, original box and paperwork. Cash price is $350 firm... Trade value is $400... If interested please contact me at REDACTED... Thanks for looking."
35,http://www.armslist.com/posts/5689035,Want To Buy:  Looking for NIB Gen4 G17,"Tyngsboro, Massachusetts, United States",Offer,"Listed On: Sunday, July 17, 2016",Handguns,Glock                                                                                ,9mm Luger (9x19)                                                                                ,Striker Fire                                                                                ,Pistol,"Looking to buy a NIB Gen4 G17.  Class A large capacity LTC and cash in hand.  Willing to travel to complete transfer.  Sorry, but only interested in those 2 models."
37,http://www.armslist.com/posts/5689037,For Sale:  penn reel,"Theodore, Mobile, Alabama",$ 25,"Listed On: Sunday, July 17, 2016",Fishing,no type,no type,no type,no type,sold.
45,http://www.armslist.com/posts/5689045,Want To Buy:  beretta 92 fs,"boulder, Denver, Colorado",$ 400,"Listed On: Sunday, July 17, 2016",Handguns,Beretta USA                                                                                ,9mm Luger (9x19)                                                                                ,no type,Pistol,looking for a use beretta 92 fs or like model. Would perfer the mag elrease on the dise insteed of bottom but still interested in a bottom releae for the right price. Please let me know. Thanks
51,http://www.armslist.com/posts/5689051,For Sale/Trade:  HK usp9c,"Henry county, Toledo, Ohio",$ 800,"Listed On: Sunday, July 17, 2016",Handguns,Heckler & Koch                                                                                ,9mm Luger (9x19)                                                                                ,Double / Single Action                                                                                ,Pistol,"Great condition. Comes with case, papers, and mags from the factory. One of the best carry pistols on the market. Will post pictures later."
53,http://www.armslist.com/posts/5689053,For Sale:  28 Gauge ammo,"Folsom, Sacramento, California",$ 25,"Listed On: Sunday, July 17, 2016",Ammo,no type,no type,no type,no type,75 rounds of 28 gauge shotgun shells. 5 & 6 shot. Selling for $25 or trade for .45 ACP or .308 WINNo shippingMust meet in Folsom or Cameron ParkCall or text REDACTED
54,http://www.armslist.com/posts/5689054,For Trade:  M&p compact 40 custom,"Fayetteville, Fayetteville, North Carolina",Offer,"Listed On: Sunday, July 17, 2016",Handguns,Smith & Wesson                                                                                ,40 S&W                                                                                ,Striker Fire                                                                                ,Pistol,"Brand new never fired, I installed tru glo tritium fiber optic night sights, talon grips and polished the barrel only to stainless.i got the box 2 mags and paperwork. Kydex holster includedi am looking for a nice revolver concealableI have lots of pictures upon request"
