,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
1,http://www.armslist.com/posts/5604001,For Sale:  Glock 20 gen 3 10mm!,"Washington twp, Detroit, Michigan",$ 375,"Listed On: Wednesday, June 22, 2016",Handguns,Glock                                                                                ,no type,Striker Fire                                                                                ,Pistol,glocks most powerful handgun made.   The 10mm!   Gun is in used condition it has some holster wear but under 200rnds fired.   The gun comes with 1 10rnd mag factory box with all the paperwork and also will throw in a holster.   Buyer must have a Michigan valid ID with a cpl or a purchase permit!   Will not ship!
2,http://www.armslist.com/posts/5604002,For Sale:  Viridian x5l Green laser,"Spartanburg, Greenville, South Carolina",$ 200,"Listed On: Tuesday, June 28, 2016",Tactical,no type,no type,no type,no type,"like new (not a scratch) viridian x5l green laser/light combo with six different modes including strobing of both light and laser. VERY powerful laser. Can be mounted to any rifle or pistol with standard rail. Retail for this laser is 350,  Asking $200 obo"
3,http://www.armslist.com/posts/5604003,For Sale:  Beretta Tomcat  32ACP,"20 miles west of madison, Madison, Wisconsin",$ 495,"Listed On: Wednesday, June 22, 2016",Handguns,Beretta USA                                                                                ,32 ACP                                                                                ,Double / Single Action                                                                                ,Pistol,"offering a Beretta Tomcat  32ACP tipup barrel. includes Beretta box, 4 mags with finger extensions, copy of manual.  matt finish.  slight holster wear on slide.  this is an excellent carry piece."
8,http://www.armslist.com/posts/5604008,For Sale:  S&W 637,"Greenwood, Greenwood, South Carolina",$ 425,"Listed On: Wednesday, June 22, 2016",Handguns,Smith & Wesson                                                                                ,38 S&W Special                                                                                ,Double / Single Action                                                                                ,Revolver,"Perfect conceal carry package: small, lightweight revolver, two holsters, case, about 200 rounds of .38 ammo."
9,http://www.armslist.com/posts/5604009,For Sale:  Remington 30-06,"Ashland, Ohio, United States",$ 375,"Listed On: Wednesday, June 22, 2016",Rifles,Remington                                                                                ,no type,Pump Action                                                                                ,Rifle,remington 30-6 . 3 clips pump action scope is medium price range 4x not a Walmart special  graded 6 out of 10 by local gun shop.
10,http://www.armslist.com/posts/5604010,For Sale:  1918 Lee Enfield,"SE, Portland, Oregon",$ 275,"Listed On: Sunday, July 3, 2016",Rifles,no type,303 British                                                                                ,Bolt Action                                                                                ,Rifle,"1918 Lee Enfield .303 British RifleS.M.L.E. MKIIBushnell sportview 3x9x32 waterproof scopecomes with carry case, one box of ammo and a cleaning kit.price is firm!"
11,http://www.armslist.com/posts/5604011,For Sale:  colt 1911,"southeast, Springfield, Missouri","$ 1,295","Listed On: Wednesday, June 22, 2016",Handguns,Colt                                                                                ,45 ACP                                                                                ,Double / Single Action                                                                                ,Pistol,"Colt Government MK IV series 70/mod O,45 auto, stainless steal, new in box with all paper work an 2 clips. asking  $1295.00 cal REDACTED  thanks"
13,http://www.armslist.com/posts/5604013,For Sale/Trade:  Sig P938 9mm,"South Charlotte, Charlotte, North Carolina",$ 600,"Listed On: Thursday, July 14, 2016",Handguns,Sig Sauer                                                                                ,9mm Luger (9x19)                                                                                ,Single Action                                                                                ,Pistol,Sig P938 NightmareBlack/black9mmSingle Action 3inch barrel 150 rounds firedTHE PRICE IS FIRM AND FAIR CONSIDERING A NEW ONE IS $100 TO $200 MORE (I always look at Hyatt prices before I list any guns)I am trying to get a to a Glock 42/43 by purchase or trading my way to it.
14,http://www.armslist.com/posts/5604014,For Sale:  Mossberg International Silver Reserve  410,"NW, Houston, Texas",$ 500,"Listed On: Wednesday, June 22, 2016",Shotguns,Merkel                                                                                ,410                                                                                ,Over and Under                                                                                ,Shotgun,"Mossberg International Silver Reserve  410 Over/Under for sale, call or text 832-304-l576 asking $500.00 OBO. no trade at this time please."
15,http://www.armslist.com/posts/5604015,For Sale:  Marlin 336y,"dayton, Dayton, Ohio",$ 400,"Listed On: Wednesday, June 22, 2016",Rifles,Marlin                                                                                ,30-30 Winchester                                                                                ,Lever Action                                                                                ,Rifle,Marlin 336y 30 30
