,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
0,http://www.armslist.com/posts/5799000,For Sale:  Mossberg 500 Bullpup Stock,"Dennison, Ohio, United States",$ 200,"Listed On: Tuesday, August 16, 2016",Shotguns,no type,no type,no type,Shotgun,"STOCK ONLY, NO FIREARM INCLUDED! Excellent condition, $200 obo"
1,http://www.armslist.com/posts/5799001,For Sale:  Smith and Wesson S&W 625 JM Jerry Miculek 45 ACP,"Southern SC, South Carolina, United States",$ 725,"Listed On: Thursday, August 25, 2016",Handguns,Smith & Wesson                                                                                ,45 ACP                                                                                ,Double / Single Action                                                                                ,Revolver,"Brand new, never firedSorry not interested in trading"
2,http://www.armslist.com/posts/5799002,For Sale/Trade:  1300 45acp,"Media, Southeastern, PA, Pennsylvania",$ 350,"Listed On: Tuesday, August 16, 2016",Ammo,no type,no type,no type,no type,I have 1300 45 ACP rounds 1000 are pmc 230 grain untouched  bulk box. 300 are federal 230 grain untouched 100 round boxes
3,http://www.armslist.com/posts/5799003,For Trade:  Mini 14 tactical 300 blk with eotech xps2,"Southern Greensboro, Greensboro, North Carolina",Offer,"Listed On: Tuesday, August 16, 2016",Rifles,no type,no type,no type,Rifle,"I picked this up in a trade recently and have no use for it everything pictured will come with it. It will include an eotech xps2-300 with hard case, manuals etc, a 3x magnifier, 2 mags and a box of ammo. Everything is in like new condition and I was told it only had 10 rds firedthrough it. There is $1500 + worth of stuff here so this is a good deal for someone. I am willing to entertain trades at a value of $1200. I'm am fairly open to most any trades on other firearms so make me an offer."
4,http://www.armslist.com/posts/5799004,For Sale:  1911R-45-TACPAC,"Orlando, Orlando, Florida","$ 1,000","Listed On: Wednesday, August 17, 2016",Handguns,Sig Sauer                                                                                ,45 ACP                                                                                ,Single Action                                                                                ,Pistol,"- Practically a new gun, Changed grips for better ergonomics but overall great firearm. Holster w/integrated mag pouch, speedloader, Allen wrench & custom case, integrated accessory rail, CPL-1 compact pistol laser, 2 magazines.Caliber: 45 ACPAction Type: SAOTrigger Pull SA: 5 lbsSights: Contrast SightsGrips: CustomFrame Finish: NitronSlide Finish: NitronAccessory Rail: YesQuite firm on the price but will consider a reasonable offer. Will travel to meet at a reasonable distance in/around orlando metro area. Will consider trade + cash for a 40 SW P229 SigSauer"
10,http://www.armslist.com/posts/5799010,For Sale/Trade:  Springfield XD45 service,"Mounds View, Minneapolis / St. Paul, Minnesota",$ 400,"Listed On: Tuesday, August 16, 2016",Handguns,Springfield                                                                                ,45 ACP                                                                                ,Striker Fire                                                                                ,Pistol,Springfield XD45 service in excellent condition. Comes with 2 13rd magazines and all the factory accessories. Low round count. Call or text REDACTED.
12,http://www.armslist.com/posts/5799012,For Sale/Trade:  Chiappa M4-22,"Northeast, Wichita, Kansas",$ 1,"Listed On: Tuesday, August 16, 2016",Rifles,Chiappa                                                                                ,22 Long Rifle                                                                                ,Semi-automatic                                                                                ,Rifle,"For sale or trade,Chiappa M4-22.22 LRBought this firearm used about a year ago, probably put 200-300 rounds through it during my ownership. Comes with 2 factory magazines. The carry handle/rear sight was on it when I bought it, has a rear flip up sight and the fixed front A2 style front post. No box or manual, sorry. Price is $200.00 or trade for ammo (9mm, 5.56 preferred) or firearm  (money on top on my end depending on firearm and value)Best way to contact me is via text at three 1 6 - six four 0 - 0 six six 1. (Sucks that spam is such a problem I have to type out a number that way."
13,http://www.armslist.com/posts/5799013,For Sale:  PPS-43,"all, Auburn, Alabama",$ 600,"Listed On: Tuesday, August 16, 2016",Handguns,no type,no type,no type,Pistol,"PPS-43c in 7.62x25, comes with seven 35 round magazines pouches and accesories shown"
14,http://www.armslist.com/posts/5799014,For Sale:  Walther PP Super,"St Louis MO, St. Louis, Missouri",$ 650,"Listed On: Tuesday, August 16, 2016",Handguns,Walther                                                                                ,9mm Makarov                                                                                ,Double / Single Action                                                                                ,Pistol,FOR SALEWALTHER PP SUPER9X18GREAT CONDITIONFOR SALE /  NO TRADES$650.
15,http://www.armslist.com/posts/5799015,For Sale:  Glock 22 with extra mags and ammo,"Indy south, Indianapolis, Indiana",$ 500,"Listed On: Thursday, September 8, 2016",Handguns,Glock                                                                                ,40 cal                                                                                ,Double Action                                                                                ,Pistol,Like new in box Glock 22 gen 3 less than 50 rd fired through weapon comes with 3 15 rd mags and 1 22 rd mag also 600 rounds 40 cal ammo must have ltch thanks REDACTED
16,http://www.armslist.com/posts/5799016,For Trade:  Trade Buckmaster for Aimpoint,"Middle Peninsula, Virginia, United States",Offer,"Listed On: Tuesday, August 16, 2016",Knives,no type,no type,no type,no type,"I am looking to trade my Buck Buckmaster 184 Vintage Survival Knife for an Aimpoint Pro, Aimpoint Comp 3 or 4 sight to include the Aimpoint ACO sight. Thanks"
18,http://www.armslist.com/posts/5799018,For Sale:  Custom Glock 17 Gen 4,"Fayetteville, Fayetteville, North Carolina",$ 850,"Listed On: Tuesday, August 16, 2016",Handguns,Glock                                                                                ,9mm Luger (9x19)                                                                                ,Striker Fire                                                                                ,Pistol,For sale Glock 17 Gen 4 with custom stipple and frame undercuts. Would rather sell as a package but can come to a partial sale depending on agreement. -Hienie Straight Eight Ledge Tritium sights-Vanek Custom Classic Trigger (3.6 lbs)-Taran Tactical Magwell-Inforce Glock APL light-7 17 round Mags (3 w/ Taran Tactical +6 baseplate)-1 31 round Mag-Lone Wolf Match Threaded Barrel -Incog IWB Holster-2 Double Mag Kydex from Raven Concealment-chopped OWB Kydex from Raven Concealment(Rounds Not Included)
19,http://www.armslist.com/posts/5799019,For Sale:  Ruger LCRx .38,"Southern SC, South Carolina, United States",$ 400,"Listed On: Thursday, August 25, 2016",Handguns,Ruger                                                                                ,38 S&W Special                                                                                ,Double / Single Action                                                                                ,Revolver,"Excellent condition, maybe 50 rounds fired throughSorry not interested in trading"
