,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
0,http://www.armslist.com/posts/4931000,For Sale:  Savage Axis,"Manteca, Ca, Sacramento, California",$ 450,"Listed On: Wednesday, December 9, 2015",Rifles,Savage Arms                                                                                ,25-06 Remington                                                                                ,Bolt Action                                                                                ,Rifle,Rifle is brand new and never been fired
1,http://www.armslist.com/posts/4931001,For Sale/Trade:  Marlin 444s with reloading supplies,"Sanford, Raleigh / Durham / CH, North Carolina",$ 900,"Listed On: Wednesday, December 9, 2015",Rifles,Marlin                                                                                ,444 Marlin                                                                                ,Lever Action                                                                                ,Rifle,"I have a 1982 Marlin 444S rifle is in great condition has a 2-7 Nikon Prostaff scope on it. I also have 45 pcs of new brass, 77 rounds of Hornady 265gr bullets and a dies set."
3,http://www.armslist.com/posts/4931003,For Sale:  HK45,"Louisville, Louisville, Kentucky",$ 850,"Listed On: Saturday, January 2, 2016",Handguns,Heckler & Koch                                                                                ,45 ACP                                                                                ,Double / Single Action                                                                                ,Pistol,Heckler & Koch .45 auto pistol. 2 10 round magazines. I may be open to partial trade.
4,http://www.armslist.com/posts/4931004,For Sale:  S&W M&P Shield 9 MM with Nigth sigths and complete Apex trigger Job,"Tallmadge, Akron, Ohio",$ 550,"Listed On: Sunday, January 3, 2016",Handguns,Smith & Wesson                                                                                ,9mm Luger (9x19)                                                                                ,Striker Fire                                                                                ,Pistol,"M&P Shield with less than 200 rounds shot . Many extras , 2 extra mags , three total . complete Apex trigger job , trij. night sights.
This kit is a combination of the Apex Tactical Shield Duty/Carry Action Enhancement Kit and the Shield Action Enhancement Trigger.

The APEX Shield Carry Kit Kit (SCK) was designed to provide the M&P Shield pistol owner a smooth, consistent 5 - 5.5 lb trigger pull with the advantages of shorter over-travel and more detectable trigger reset. All of the components work together to provide a pull weight within the acceptable range for a top end, service pistol. The kit itself is engineered to be drop-in and should not require further gunsmithing. However, armorer or gunsmith installation of the USB into the Shield slide is strongly recommended**.

The Shield Action Enhancement Trigger Kit directly replaces the factory hinged trigger with a solid aluminum trigger body. The trigger reduces Trigger pre-travel and over-travel by approximately 20%. It features a flat face with a center mounted pivoting safety. The center mounted pivoting safety bar prevents unintended operation by creating a trigger block that will not disengage unless the shooter places their finger directly on the trigger face. The flat, smooth face trigger causes the shooter to place their finger on the center line of the trigger and encourages trigger manipulation directly in line with the bore axis.
  No Trades , do not waste yours and my time. If serious leave phone #in message .  Also have custom kydex holster for $35."
7,http://www.armslist.com/posts/4931007,For Sale:  Magnum Research Desert Eagle Baby 9mm,"Seattle, Seattle, Washington",$ 550,"Listed On: Wednesday, December 9, 2015",Handguns,Magnum Research                                                                                ,9mm Luger (9x19)                                                                                ,no type,Pistol,I have a new condition 9mm Baby Eagle for sale.  Comes with 2 magazines and case with some ammo.  Gun has been shot 1 time.  Please email or text REDACTED for more detail and pictures.  Transfer would be by the book at agreed upon FFL
8,http://www.armslist.com/posts/4931008,For Sale:  1989 Browning Citori 20GA 3 inch,"Wake Forrest, Raleigh / Durham / CH, North Carolina","$ 1,500","Listed On: Wednesday, December 9, 2015",Shotguns,Browning                                                                                ,20 Gauge                                                                                ,Over and Under                                                                                ,Shotgun,I have a browning Citori 20GA 3 inch Invector  in very good condition I am looking to sell gun was manufactured in 1989 . from a scale of 1-10 the gun is an 8. Not interested in trades serious buyers only..  local sales only will not ship REDACTED call or text
9,http://www.armslist.com/posts/4931009,For Sale:  Youth 20 GA Semi-Automatic Shotgun,"Woodruff, Greenville, South Carolina",$ 350,"Listed On: Wednesday, December 9, 2015",Shotguns,TriStar                                                                                ,20 Gauge                                                                                ,Semi-automatic                                                                                ,Shotgun,"TriStar G2 raptor youth model 20 gauge. Excellent condition with origional box. Comes with adult stock, choke tube case with modified, improved and full chokes as well as a choke wrench. Also comes with a threaded 2.5 inch barrel extender. Owners manual and all packaging are in the box. Would make an excellent Christmas gift (again), my son has moved on to a 12 gauge. Also comes with roughly 1 case of assorted target shells. Text 864-431-8474"
10,http://www.armslist.com/posts/4931010,For Sale/Trade:  Smith&Wesson 686-6 357 6 inch barrel,"Grove city, Columbus, Ohio",$ 850,"Listed On: Wednesday, December 9, 2015",Handguns,Smith & Wesson                                                                                ,357 Magnum                                                                                ,Double / Single Action                                                                                ,Revolver,Have a  S&W 686-6 6 inch barrel with 3 holsters 3 grips 2 speed loaders a speed loader holster with original case. $850 value  The holsters are all custom made leather.
11,http://www.armslist.com/posts/4931011,For Sale:  Bersa Thunder 380,"Clearwater, Tampa/St. Pete, Florida",$ 325,"Listed On: Wednesday, December 9, 2015",Handguns,Bersa-Eagle                                                                                ,380 ACP                                                                                ,Double / Single Action                                                                                ,Pistol,"Bersa Thunder 380 with only 400 round through it. Includes 5 magazines, 3 are Bersa Factory 7 rounders, 1 Promag 7 rounder and 1 MecGar 8 rounder. All these mags function as they should through this gun. Duo tone finish.
Will sell to only those with a Florida CCW or Valid Florida ID. Will not ship."
12,http://www.armslist.com/posts/4931012,For Sale:  Walther P38,"Richmond and surrounding, Richmond, Virginia",$ 300,"Listed On: Wednesday, December 9, 2015",Handguns,Walther                                                                                ,9mm Luger (9x19)                                                                                ,Double / Single Action                                                                                ,Pistol,Walther P38 numbers match has original holster with 2 mags (one original the other do not think is original)shoots well no jams. in very good condition. $300/obo
13,http://www.armslist.com/posts/4931013,For Sale:  M9 / FS92 Magazines for Beretta,"West Olympia, Olympia, Washington",$ 60,"Listed On: Thursday, December 17, 2015",Magazines,Walther                                                                                ,9mm Luger (9x19)                                                                                ,Double / Single Action                                                                                ,Pistol,"5 military/law enforcement grade magazines for M9/FS92 magazines.
These have prior use but in excellent condition.
Possible trade for firearm related items.
REDACTED text / call"
14,http://www.armslist.com/posts/4931014,For Sale:  .44 Black Powder Revolver,"Oconomowoc, wi., Milwaukee, Wisconsin",$ 170,"Listed On: Wednesday, December 9, 2015",Handguns,Walther                                                                                ,9mm Luger (9x19)                                                                                ,Single Action                                                                                ,Revolver,"Pietta 1858 New Army, brass frame, unfired, 8"" octagonal barrel, brand new holster"
15,http://www.armslist.com/posts/4931015,For Sale:  Sig Sauer P938 9mm   -  Norinco NDM 86 Dragunov,"Tulsa, Oklahoma, United States",$ 525,"Listed On: Wednesday, December 9, 2015",Handguns,Sig Sauer                                                                                ,9mm Luger (9x19)                                                                                ,Single Action                                                                                ,Pistol,"Sig Sauer P938 9mm Laser 2 Mags Holster 1911 Includes: -Sig Sauer P938 -2 Magazines (One 7rd extended Magazine, One 6rd Magazine) -Sig Sauer Tactical Laser -Laser Battery -Sig Belt Holster -Sig Sauer Hard Case.(Norinco NDM 86 Dragunov $3225)Norinco NDM 86 Dragunov 7.62x54R ,lightly used NDM86 this gun has had very little rounds through it."
17,http://www.armslist.com/posts/4931017,For Sale:  Trijicon ACOG TA31F LNIB,"Baltimore, Maryland, United States",$ 825,"Listed On: Tuesday, January 26, 2016",Optics,no type,no type,no type,no type,"I have a Trijicon ACOG TA31F for sale. This model has dual illumination (both the fiber optic and tritium). It also has the red chevron with bullet drop indicators out to 800m. No scrapes or wear, the scope is like brand new. Includes mount, original box and manuals, neoprene cover, and Lens Pen. Mounted it and shot probably 200 rounds maximum. Cash or possibly trade."
18,http://www.armslist.com/posts/4931018,For Sale/Trade:  Brand new Kimber Custom II Duo Tone,"Milwaukee and surrounding counties, Milwaukee, Wisconsin",$ 750,"Listed On: Wednesday, December 9, 2015",Handguns,Kimber                                                                                ,45 ACP                                                                                ,no type,Pistol,"For sale or trade - Brand new full size Kimber Custom II Duo Tone in .45ACP with 5"" barrel. Comes with all the factory equipment plus a second magazine. Paid approx. $832 for everything."
19,http://www.armslist.com/posts/4931019,For Sale/Trade:  Springfield M6 Scout .22lr/.410,"Lawrence/Maury County, Nashville, Tennessee",$ 0,"Listed On: Friday, January 8, 2016",Rifles,Springfield                                                                                ,22 Long Rifle                                                                                ,Break Open                                                                                ,Rifle,"Putting my Springfield Scout M6 .22lr/.410 up for sale/trade. If you know anything about these guns you know they are fairly rare and don't go up for sale often. This one is in very good condition. Will come with a padded soft case (for a Ruger Charger but fits this gun great). Located in Summertown, TN and will not travel very far. Cash price is $650 firm and trade value is $700. looking for interesting trades. Text 931-two1five-68fivezero ifinterested or with trade offers."
20,http://www.armslist.com/posts/4931020,For Sale:  CZ Scorpion EVO with 5 30rd mags and buffer tube adapter,"Greenwood, Jackson, Mississippi",$ 1,"Listed On: Monday, December 14, 2015",Handguns,CZ USA,22 Long Rifle                                                                                ,Break Open                                                                                ,Rifle,Selling my brand new in the box CZ scorpion. Never been shot before. I'll consider trades but am mostly wanting to sell it. Feel free to contact me via email or text/call at 602-five2five-0five92 at any time of the day or night. I can send pictures upon request. Thanks for looking.
21,http://www.armslist.com/posts/4931021,"For Sale:  Glock 26 9mm: 3 mags, holster and case","pearland, Houston, Texas",$ 460,"Listed On: Wednesday, December 9, 2015",Handguns,Glock                                                                                ,9mm Luger (9x19)                                                                                ,Striker Fire                                                                                ,Pistol,"Comes with blackhawk concealment holster, case and 3 mags.  Grip tape installed. Has very light holster wear, but overall in great shape. 

would trade for a glock 19 or 21

first 460 takes it home text 713 nine 6 nine 57 two 7"
23,http://www.armslist.com/posts/4931023,Want To Buy:  *,"*, Washington, United States",$ 1,"Listed On: Wednesday, December 9, 2015",Ammo,no type,no type,no type,no type,*
24,http://www.armslist.com/posts/4931024,For Sale/Trade:  Glock 37 .45 GAP,"Springfield, Springfield, Missouri",$ 675,"Listed On: Wednesday, December 9, 2015",Handguns,Glock                                                                                ,45 GAP                                                                                ,Double Action                                                                                ,Pistol,"I am looking to sell/trade my Glock 37 chambered in .45 GAP. The gun is in really good condition and has been well taken care of. Comes with everything seen in the picture. He laser is like new and still have a lot of battery life left. 3 factory Glock mags that don't have much use. And the ammo, 60 rounds of quality target ammo and 20 rounds of hollow point. Interested in all cash offers and trades. Please feel free to email or text me any questions you may have. Thanks REDACTED"
26,http://www.armslist.com/posts/4931026,For Sale:  Savage Model 16 fcss .308 win,"West Lafayette, Lafayette, Indiana",$ 500,"Listed On: Sunday, December 20, 2015",Rifles,Savage Arms                                                                                ,308/7.62 NATO                                                                                ,Bolt Action                                                                                ,Rifle,"I have a very nice Savage 16 fcss chambered in .308 win. This is a very nice rifle and shoots like a dream. Soft recoil (for a .308) and sub-moa all day long. Accutrigger and 4+1 detachable magazine. Free-Floating Stainless Steel Barrel. I will let it go for 500.00

The scope in the pictures does not come with the rifle. If you want the scope just add 150.00 to the price of the rifle and you can have it all. Its a 4-12x40 Vortex Diamond back. Just bought it 2 weeks ago. Call or text at REDACTED"
